ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Crawford, Jamal NY",59,36,37.3,24.1,105.1,111.7,0.517,0.458,30.7,36.3,2.4,7.8,5.1,20.90%,1.40%,0.30%,13.90%
"Marbury, Stephon NY",74,74,37.1,21.5,111.2,111.7,0.539,0.48,40.5,36.2,1.6,7.6,4.6,25.20%,1.40%,0.30%,13.80%
"Williams, Mo MIL",68,68,36.3,24.3,104,111.9,0.519,0.484,17.7,21.7,2.5,13.3,7.8,28.20%,1.80%,0.20%,15.20%
"Jack, Jarrett POR",79,79,33.4,18,110.5,112,0.571,0.499,39.6,25.5,0.8,9.1,4.9,26.30%,1.80%,0.30%,18.40%
"Hassell, Trenton MIN",76,68,29.3,11.8,108.7,112.1,0.529,0.497,20.8,5.6,4.6,8.4,6.5,14.00%,0.50%,0.90%,14.20%
"Evans, Maurice LAL",76,10,22.8,17.3,109.3,112.2,0.523,0.476,28.6,24.5,6.3,8.6,7.5,6.70%,1.10%,0.60%,8.50%
"Hayes, Jarvis WSH",81,17,20.1,17.3,104,112.2,0.502,0.471,15.4,33.5,2.9,12.2,7.4,7.70%,1.50%,0.60%,8.80%
"Morrison, Adam CHA",78,23,29.8,22.4,90.5,112.3,0.45,0.422,17.9,27.3,2.7,9.2,5.9,11.90%,0.60%,0.20%,11.30%
"Warrick, Hakim MEM",82,43,26.2,21.9,109.2,113.1,0.592,0.524,54.5,1.1,7.2,16.1,11.7,6.00%,1.00%,1.10%,15.40%
"Redd, Michael MIL",53,53,38.5,29.5,115.1,113.7,0.586,0.522,40.6,29.9,2.4,9,5.7,11.00%,1.60%,0.30%,9.20%
"Bell, Charlie MIL",82,64,34.7,18.3,109.7,113.8,0.53,0.503,17.2,37.1,2.3,7.6,4.9,13.60%,1.80%,0.10%,9.10%
"Stevenson, DeShawn WSH",82,82,29.5,17.6,108.6,113.9,0.542,0.51,28.7,24.3,2.5,7.9,5.1,14.30%,1.40%,0.60%,12.30%
"Miller, Mike MEM",70,69,39.1,21.1,111.3,114.2,0.588,0.56,20.1,49.3,2.3,14.2,8.2,18.70%,1.00%,0.50%,14.00%
"Daniels, Antonio WSH",80,8,22,14.2,123.2,114.3,0.572,0.467,64.3,16.2,1.1,8.9,4.9,24.30%,1.10%,0.40%,12.10%
"Stoudamire, Damon MEM",62,51,24.2,17.3,104.2,114.7,0.493,0.459,19,40,2.5,8.6,5.5,31.30%,1.60%,0.10%,17.60%
"Jones, Dahntay MEM",78,25,21.4,17,102.1,115.1,0.542,0.483,37.7,2.6,3.4,7.6,5.5,6.60%,1.20%,1.00%,14.60%
"Atkins, Chucky MEM",75,23,27.5,21.4,116.7,115.9,0.58,0.515,43.5,42.8,1,7,4,27.90%,1.20%,0.10%,13.00%
