ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Williams, Terrence LOU",34,34,33,25,97.9,93.2,0.447,0.423,22.3,43.6,7.1,16.9,11.1,24.10%,2.30%,2.40%,14.60%
"Alexander, Josh SFA",29,29,28.4,23.7,112.2,93.2,0.607,0.568,38,62,6.9,17.1,11,9.00%,2.60%,1.00%,15.30%
"Craft, Craig SMISS",31,7,18,23.5,114.9,93.2,0.586,0.558,25.6,36.2,7.6,16.9,11,8.40%,1.80%,0.60%,12.50%
"Tucker, Alando WIS",36,36,32.8,32.6,114.3,93.2,0.547,0.506,45.7,22.6,8.3,12,9.3,16.10%,1.80%,0.90%,8.40%
"Beasley, Courtney SMISS",31,26,26.1,20.8,103.6,93.2,0.527,0.512,30,15,8,12.6,9.3,9.70%,2.50%,0.90%,15.10%
"Lojeski, Matt HAW",31,31,34.9,22.2,118.1,93.2,0.642,0.602,32.5,32.5,5.4,12.4,8.5,27.00%,2.70%,1.90%,18.40%
"Rolle, Magnum LSU",29,9,16.7,16.8,91.7,93.2,0.45,0.431,23.3,0.9,12.7,15.3,13,4.40%,2.10%,6.70%,18.50%
"Roberts, Terrence SYR",33,33,28.8,16.6,103.9,93.2,0.546,0.545,60.1,2.8,11.1,16.6,12.6,8.10%,1.80%,4.80%,18.50%
"Kramer, Chris PUR",30,24,27.6,16.4,100.2,93.2,0.516,0.466,38.5,20.7,3.1,9.7,5.9,17.20%,4.70%,0.60%,20.20%
"Fall, Bamba SMU",25,11,21.6,18.9,101.6,93.2,0.585,0.548,48,0.8,8.7,17.8,12.4,6.00%,0.80%,13.60%,20.90%
"Jenkins, Michael WINTHR",34,32,30.2,24.3,114.8,93.3,0.599,0.586,14.5,61.2,3,11.5,6.7,21.50%,2.60%,1.40%,14.50%
"Hansbrough, Tyler UNC",38,38,29.9,26.2,123.8,93.3,0.61,0.526,72.6,0.9,11.9,17,13.5,6.90%,2.00%,1.50%,11.40%
"Green, Mike BUTLER",36,36,34.6,26.4,108.8,93.3,0.555,0.455,79.3,26.4,4.3,18.7,10.5,27.40%,2.50%,0.00%,18.50%
"Shipp, Josh UCLA",35,35,30.1,23.6,113.9,93.3,0.571,0.528,30.7,37.2,4.9,11.4,7.5,17.50%,2.80%,0.90%,13.40%
"Amos, Jonathan TOLEDO",32,1,19.3,19.1,94.3,93.3,0.55,0.568,33.1,19.5,5.8,13.7,8.7,12.30%,5.50%,0.90%,22.80%
"Johnson, Corey NAVY",30,30,28.8,15.7,87.5,93.3,0.487,0.449,50.3,23.1,2.6,13,7.3,20.20%,3.50%,0.60%,26.30%
"Dunston, Bryant FORDM",30,30,29,25.4,115.5,93.3,0.622,0.567,70.1,9,11.6,18.7,13.8,11.30%,2.00%,9.00%,15.60%
"Verwers, Stephen HAW",30,8,15.8,11.5,98.1,93.4,0.496,0.449,55.1,0,10,14.6,11.6,10.70%,1.40%,3.80%,24.60%
"Morgan, Raymar MSU",28,25,27.5,26.4,97.8,93.4,0.545,0.496,46.6,6.4,8.6,15,11,7.10%,1.60%,2.20%,18.70%
"Carter, Nate OU",31,17,23.5,24.7,119.5,93.4,0.582,0.494,49.6,5.5,10.9,15,11.9,7.30%,2.10%,0.30%,10.70%
"Kingsley, Matt SFA",29,26,22.2,29,115.5,93.4,0.588,0.516,51.4,1.6,11.2,15.9,12.4,8.50%,1.90%,4.10%,11.70%
"Bryant, Kadrian MVSU",34,10,19.9,20,94,93.4,0.514,0.491,61.3,0,12.7,14.7,12.4,5.50%,1.50%,3.30%,20.40%
"Owings, Luke PRIN",28,21,19,26,101.2,93.4,0.585,0.578,19.2,67.1,5.9,21.3,12.2,10.40%,2.70%,2.80%,14.60%
"Mason, Bashir DREXEL",32,32,33.5,19.9,104.4,93.4,0.565,0.5,49.4,43.7,2.1,7.7,4.5,22.20%,4.30%,0.60%,20.10%
"Mattox, DeMario HAMPTN",31,7,19.8,21,84.8,93.4,0.451,0.431,14.4,54.4,3.9,7.9,5.2,20.20%,4.60%,0.90%,23.60%
"Landry, Carl PUR",34,34,30.4,29.6,118.2,93.4,0.658,0.602,75.5,5.2,12,17.7,13.6,9.90%,2.40%,3.60%,17.30%
"Singletary, Chris KENT",28,18,18.1,21.8,95.2,93.5,0.53,0.519,45.1,16.5,8.8,13.4,10,20.70%,3.40%,0.20%,24.60%
"Anthony, Joel UNLV",37,6,18.1,14.3,116.7,93.5,0.61,0.597,39.6,0,10.7,15.3,11.7,4.50%,1.50%,18.00%,16.00%
"Stout, Grant UNI",31,31,30.1,23.7,112.3,93.5,0.554,0.525,37,29.7,9.8,26.4,16.9,13.80%,1.20%,6.40%,10.90%
"Samhan, Omar STMARY",32,7,19.3,23.9,111.5,93.5,0.575,0.532,35.1,1.4,11.9,20.8,14.8,5.60%,0.50%,7.20%,13.80%
"Hines, Kyle UNCGRN",29,28,32,32.4,111,93.5,0.58,0.556,54.8,1.4,12.2,19.4,14.4,8.70%,2.60%,7.50%,12.40%
"Coleman, Eric UNI",31,31,28.5,27.4,105.3,93.5,0.567,0.537,56.1,0,11.4,27.3,18,15.10%,1.60%,4.10%,17.30%
"Dotson, Matthew BELM",33,32,21.5,18.8,105.2,93.5,0.52,0.502,9.9,58.2,6,16.7,10.8,16.60%,1.60%,1.00%,15.90%
"Collins, Sherron KAN",38,3,22.3,20.8,113.5,93.6,0.594,0.565,23.7,43,2,8.9,5.3,23.20%,1.90%,0.00%,17.40%
"Scott, Mike KENT",32,32,29.2,18.1,106.7,93.6,0.535,0.496,41.2,28.6,8.1,19,12.2,6.80%,1.90%,2.80%,13.30%
"Mejia, Dominick DREXEL",32,32,30.2,24.3,95.2,93.6,0.501,0.476,14.4,62.9,2.5,12,6.7,10.70%,3.20%,0.70%,14.00%
"Looby, Kurt IOWA",31,19,18.5,11.3,114.6,93.7,0.561,0.536,57.1,0,11.8,17.8,13.5,4.40%,2.00%,10.40%,15.30%
"Lyons, Leo MIZZOU",30,6,17.9,21.3,104,93.7,0.597,0.564,55,14.1,10.1,16.9,12.6,11.00%,3.40%,4.40%,22.90%
"Clemmons, Wesley SIU",36,0,15.9,14.3,87.1,93.7,0.514,0.451,61,58.5,5.6,18.1,10.7,7.00%,1.40%,0.20%,28.30%
"Price, A.J. UCONN",31,23,23.9,23.1,101.6,93.8,0.485,0.434,39.1,34.4,4.7,8.2,5.8,31.90%,2.90%,0.30%,17.40%
"Heytvelt, Josh GONZ",25,22,26.2,27.3,116.3,93.8,0.613,0.576,41,19.4,8.8,23.5,15.3,3.70%,1.00%,7.50%,11.20%
"Wade, Lorrenzo SDSU",33,24,31.4,19.4,99.1,93.8,0.527,0.503,19.1,24.1,5.1,14.1,9,15.40%,3.40%,4.10%,18.80%
"Greene, Brian FAMU",31,29,29.6,23.5,97.7,93.8,0.508,0.478,51.7,18.3,9.5,19.1,13,17.50%,3.70%,2.40%,19.30%
"Zoller, Mark PENN",31,31,31.3,27,118.4,93.8,0.654,0.614,38.8,29.5,7.5,21,13,19.40%,3.30%,1.30%,16.10%
"Elliott, Carl GWU",32,31,34.5,24,98.5,93.9,0.504,0.439,38.1,23.9,4,13.1,7.9,27.20%,4.60%,0.80%,21.10%
"Hilton, Evan AAMU",29,14,23,22.2,75.5,93.9,0.429,0.368,50,32.6,5.7,11.5,7.7,15.10%,2.80%,0.30%,25.40%
"Nevels, Durrell CENARK",30,30,29.2,22.3,107.4,94,0.55,0.511,39.6,0.7,10.4,21.5,14.6,5.10%,1.30%,12.00%,13.40%
"Brown, Peter UVU",29,29,15.1,16.3,105.1,94,0.608,0.565,44,8.3,6.1,14.3,9.6,8.70%,2.60%,3.90%,22.40%
"Wright, Akeem K-STATE",35,24,27.7,15.6,98.6,94,0.444,0.407,35.9,20.5,7.3,19.3,12.1,16.80%,1.90%,2.10%,15.60%
"Smalling, Theo HAMPTN",31,27,18.5,10.6,86.6,94.1,0.471,0.41,104.9,0,9.2,17.6,11.9,7.70%,1.60%,3.40%,29.90%
"Cannon, Richard MVSU",34,32,24.1,18.2,100.1,94.1,0.536,0.495,26.3,49.3,5.2,14.2,8.9,15.70%,2.00%,0.70%,19.10%
"Leunen, Maarty ORE",37,37,32.2,17,121.9,94.1,0.596,0.542,41.1,34.7,8.7,22.1,14.2,12.10%,2.60%,2.10%,14.70%
"White, Bryan LEHIGH",31,26,25.1,15.3,94.5,94.1,0.497,0.441,57.3,0.7,8.7,22.2,13.9,5.80%,2.10%,4.60%,19.70%
"Gransberry, Kentrell USF",23,22,28.5,26.9,117.4,94.1,0.589,0.577,62.3,0,20.3,25.5,21.8,10.90%,1.60%,1.80%,10.80%
"Calvin, Terrance UAPB",20,10,23.8,26.6,95.3,94.1,0.513,0.429,61.5,2.5,6,11.9,8.2,20.70%,2.80%,0.20%,19.30%
"Watt, Gordon PUR",34,33,24.4,17.8,102,94.1,0.521,0.505,38.2,21.6,9.4,15.5,11.4,11.40%,2.60%,2.70%,18.30%
"Walker, Chris ARMY",29,20,20.5,16.9,93.7,94.2,0.53,0.517,50.8,0,12.1,12,11.1,3.50%,2.30%,3.50%,21.70%
"Smith, Mike ETNST",34,7,25.7,21.8,106.6,94.2,0.565,0.514,34,44.1,4.5,11.1,7.3,13.20%,2.50%,0.90%,15.60%
"Waddy, Daniel COLG",29,25,21.9,21.7,76.9,94.2,0.433,0.371,49.7,26.5,3.7,14.4,8.1,20.90%,3.10%,3.20%,27.50%
"Mitchell, Sam TULSA",31,11,16.5,14.4,104.5,94.2,0.615,0.566,81.9,0,8.3,12.4,9.5,4.50%,0.90%,2.80%,23.70%
"Inman, Jonathan AAMU",28,13,16.5,16.2,101.4,94.2,0.563,0.588,69.6,0,7.4,12.5,8.9,4.70%,2.20%,1.60%,15.30%
"Parker, Alvarado TCU",30,21,23.8,20.2,102.2,94.3,0.548,0.546,27.3,0,11.6,17.6,13.3,8.30%,1.20%,10.10%,15.70%
"Lawson, Ty UNC",38,31,25.7,19.5,117.1,94.3,0.588,0.555,38.7,30.9,3.2,9.1,5.8,34.50%,3.30%,0.40%,20.10%
"Stone, Sai'Quon SMISS",31,29,30.2,18.7,110.3,94.3,0.54,0.405,118.6,5.2,9.5,11,9.2,10.10%,2.30%,1.10%,16.20%
"Gause, Paul SHU",29,6,25.4,17.9,107.5,94.3,0.53,0.498,30,54.3,4.1,11.2,6.7,12.40%,7.00%,0.30%,12.50%
"Tolliver, Anthony CREIGH",33,33,31.6,24.4,110.5,94.4,0.562,0.513,59.9,6.1,9.2,17.2,12.4,15.10%,1.50%,6.70%,14.50%
"Wills, Jason NCAT",30,15,28.1,26.6,103.4,94.4,0.565,0.511,85.4,0.4,8.7,20.2,13.2,19.50%,2.40%,1.40%,20.00%
"Kemp, Willie MEM",37,36,21.4,17,102.2,94.4,0.493,0.496,17.5,59.2,2.8,8.9,5.4,17.80%,1.70%,0.30%,16.70%
"Welch, Nick AFA",35,35,27,22.7,108.1,94.4,0.604,0.564,40.7,30.9,3.8,13.9,8.7,17.20%,1.70%,1.70%,19.00%
"Hunter, Othello OSU",39,8,17.4,16.4,123.7,94.4,0.597,0.566,39.6,3.1,15.7,14.5,13.9,3.10%,1.40%,6.70%,11.80%
"Frierson, Jason UAPB",31,18,24,15.4,91.4,94.4,0.525,0.463,36.9,43.6,4,11.7,7.2,13.10%,2.70%,0.30%,24.80%
"Green, Jeff GTOWN",37,37,33.3,24.5,115.5,94.4,0.602,0.56,33.8,25.1,7.3,16.3,11.3,20.70%,1.60%,4.30%,18.00%
"Ruoff, Alex WVU",36,36,33.2,19,110.5,94.4,0.544,0.508,22.6,66.1,1.6,11.5,6.1,30.20%,3.80%,1.90%,18.60%
"Harangody, Luke ND",32,16,20.6,27.9,114.5,94.4,0.528,0.459,39.3,0.3,14.7,18.1,15.2,12.10%,2.40%,2.30%,10.30%
"Williams, Phillip WINTHR",34,34,26.1,15.8,123.6,94.5,0.618,0.557,42.1,26.7,9.2,15.2,11.2,7.10%,0.80%,3.50%,13.40%
"Price, Jefferey MVSU",34,26,20.8,21,104.5,94.5,0.548,0.492,81,0,8.5,15.2,10.8,8.50%,1.20%,1.20%,15.30%
"Mullins, Bryan SIU",36,36,31.2,14.2,101.8,94.5,0.529,0.478,36.4,41.3,1.7,7.3,4,24.30%,2.90%,0.10%,23.90%
"Slater, Dietric MSST",23,15,26.5,23.2,96.6,94.5,0.506,0.474,27.8,26.9,9.8,13.3,10.6,8.70%,3.80%,1.00%,18.50%
"Henderson, Kevin UTEP",30,12,28.7,19.7,105.3,94.5,0.509,0.472,26.7,63.2,7.3,14.5,9.9,19.30%,3.00%,0.80%,14.70%
"Cowgill, Robbie WSU",34,34,28.9,18.6,100.7,94.5,0.512,0.472,33.8,3,7.3,16.2,10.9,8.90%,1.60%,3.60%,14.60%
"Gomez, David TULANE",30,27,25.5,26.8,105.6,94.5,0.588,0.527,48.4,2.8,7,16.7,11.2,10.00%,1.90%,5.20%,16.10%
"Doherty, Pat HC",28,3,24.5,15.2,95.4,94.5,0.493,0.464,18,59,1.8,7.6,4.2,19.70%,3.30%,0.20%,21.50%
"Smith, Jerry LOU",34,10,20.5,18.5,119.1,94.5,0.655,0.63,22.9,61.2,6.6,13.1,9.1,16.80%,2.80%,0.50%,18.80%
"Williams, Anthony GRAMB",26,26,29.2,29.9,93.1,94.5,0.468,0.399,48.8,12.9,10.2,17.3,12.4,13.70%,2.50%,3.30%,15.90%
"Gordon, Jamont MSST",35,35,32.3,27.9,105.1,94.5,0.53,0.468,51.4,28,4.3,18.7,10.8,32.10%,2.30%,1.80%,18.80%
"Kurz, Rob ND",31,30,28,19.8,129.4,94.6,0.643,0.546,79.2,21.7,12.4,18.9,14.5,11.10%,1.60%,5.30%,14.30%
"West, Mario GT",32,4,18.5,12.9,113.3,94.6,0.603,0.563,46.2,30.8,4.9,10.8,7.1,14.10%,5.10%,2.40%,22.30%
"Bilyeu, Nathan MOST",32,32,23.3,22.5,109.6,94.6,0.565,0.488,68.2,14.9,10.7,17.4,12.9,17.00%,2.80%,2.60%,18.90%
"Hadley, C.J. SHSU",31,20,21.7,17.9,117.8,94.6,0.61,0.595,10,54.5,6.5,14.5,9.6,6.90%,2.70%,0.30%,9.10%
"Barro, Ousmane MARQ",34,34,27,14.8,112.1,94.7,0.612,0.599,33,0,12.6,16.7,13.4,2.70%,1.60%,4.20%,18.70%
"Wilmont, Rod IND",32,29,29.7,22.8,111.6,94.7,0.558,0.544,15.6,57.5,6.8,17.4,11,7.90%,2.40%,1.50%,11.00%
"Peterkin, Omari BU",28,20,28.3,19.3,97.4,94.8,0.499,0.477,34.4,0,11.1,17.9,13.1,4.50%,1.40%,6.90%,15.80%
"Ramalho, Victor UTEP",31,17,16.3,14.8,92,94.8,0.481,0.437,59.2,2.9,9,15.1,11,5.50%,2.40%,1.10%,20.80%
"Maric, Aleks NEB",30,30,28.8,35.2,105.5,94.8,0.612,0.57,60.2,2.8,11.5,27.1,18,8.50%,1.10%,4.90%,17.60%
"Bramos, Michael MIA-OH",33,31,31.9,22.7,104.2,94.8,0.552,0.491,34.7,46.7,3.5,11.4,7.1,16.80%,3.00%,4.60%,16.00%
"Green, Marcus PUR",34,0,15.6,18.2,93,94.9,0.448,0.431,31.9,50.7,6.5,14.7,9.7,10.40%,2.60%,1.80%,15.60%
"Grimes, Kalen MIZZOU",30,24,16.7,23.2,98.6,94.9,0.516,0.497,25.7,0.5,13.7,24.2,17.6,4.30%,0.90%,7.50%,16.80%
"Sander, Thomas DAVDSN",33,33,28.8,21.5,113.1,94.9,0.574,0.529,39.1,26.2,9,14.8,11,7.30%,2.00%,0.70%,13.80%
"Winkelman, Brett NDSU",28,28,32,24,121.5,94.9,0.614,0.559,44,19.2,11.6,13.8,11.7,12.70%,2.70%,1.50%,15.10%
"Conway, Justin PRIN",25,22,29.2,19.1,87.9,95,0.453,0.404,36.2,20.6,7.4,13.4,9.4,21.00%,3.80%,1.10%,23.40%
"Austrie, Craig UCONN",30,6,19.3,17.5,104.7,95,0.468,0.426,24.3,52.1,2.3,6.8,4.1,22.00%,2.50%,1.00%,12.60%
"Meacham, Trent ILL",35,12,17.8,16.9,105.1,95,0.557,0.504,35.3,64,1.2,6.1,3.2,20.10%,2.00%,0.00%,20.30%
"Milum, Quade AKRON",33,9,19.4,15.5,123.9,95,0.644,0.615,43.2,5.8,8.5,12.3,9.6,5.20%,0.90%,5.70%,13.60%
"Peavy, Nathan MIA-OH",33,33,34,23.4,112.1,95,0.614,0.569,47.8,22.1,5.9,18,11.2,7.00%,1.50%,4.10%,13.90%
"Pearson, Devon SMU",27,24,28.8,21.4,98.6,95,0.494,0.449,28.2,38,8.3,17.7,12.2,9.50%,2.50%,2.30%,15.70%
"Johnson, Austin OU",31,23,23.6,18.1,104.7,95.1,0.519,0.487,13.6,54,1.3,8.1,4.3,24.10%,2.20%,2.40%,17.30%
"Badmus, Abe BUCK",31,31,30.5,17.8,96.9,95.1,0.559,0.497,48.8,38.2,4.2,8.4,5.9,22.40%,3.40%,0.30%,28.70%
"Hawthorne, Tramayne DREXEL",32,0,25.4,16.2,109.4,95.1,0.567,0.546,25.8,64,4,8.4,5.7,14.80%,3.30%,0.50%,15.50%
"Porter, Nick CREIGH",33,28,28,22.5,111.9,95.2,0.586,0.473,76.5,18.1,8.1,17,11.8,20.10%,2.60%,0.30%,19.70%
"Taylor, Tayloe ETNST",34,28,19.9,14.4,74.1,95.2,0.426,0.363,39.2,4.9,1.4,9,5,25.10%,2.70%,0.70%,40.40%
"Tatum, Jamaal SIU",35,35,32.8,26.8,109.1,95.2,0.576,0.525,37.7,44.1,3.5,9.1,5.7,19.60%,2.40%,0.00%,15.30%
"Brown, Derrick XAVIER",34,0,16.9,16.7,126.4,95.2,0.742,0.725,73.4,7.3,10.6,19.1,13.8,9.60%,1.80%,3.90%,21.30%
"Doellman, Justin XAVIER",34,34,27,25.2,118.2,95.2,0.606,0.559,36.3,35,6.8,17.8,11.6,14.00%,2.00%,4.50%,12.70%
"Davis, Brandon SOALA",32,12,16.4,23.3,92.6,95.2,0.485,0.435,57.1,1.9,11.1,18.1,13.2,3.50%,2.60%,5.70%,17.90%
"Ziri, Jon LMU",28,15,17.5,21.3,86.1,95.3,0.449,0.401,44.5,33.6,8.7,19.8,12.9,22.60%,3.50%,0.40%,23.40%
"McNaughton, Chris BUCK",31,31,27.8,26.3,101.9,95.3,0.619,0.571,56.7,2.5,9.1,20.7,14,11.50%,0.50%,3.90%,23.30%
"Townes, Darian ARK",35,5,17.7,24.6,104.1,95.3,0.553,0.539,38.2,0.5,10.1,18,13.1,7.80%,1.10%,9.60%,14.30%
"Naeve, Andrew CORN",28,28,30.8,20.1,106.9,95.3,0.593,0.54,50.5,0.5,10,21.4,14.8,8.90%,1.50%,7.30%,20.30%
"Ingram, Andre AMER",30,30,34.5,23,114.6,95.3,0.573,0.529,26.6,51.5,2.6,14,7.7,12.60%,2.30%,0.20%,8.90%
"Daniels, Chris TXAMCC",33,27,25.7,27.5,114,95.3,0.634,0.602,48,7.6,9.5,21.6,14.6,6.40%,1.60%,7.30%,15.30%
"Winston, John STMARY",19,11,26,13.5,86.2,95.3,0.405,0.325,63.8,36.3,2.9,11.6,6.6,20.70%,3.10%,0.80%,23.80%
"Vander Baan, Alex HC",34,34,28.8,14.9,100.8,95.3,0.537,0.488,47.9,28.1,10.9,14,11.3,12.70%,1.50%,1.40%,24.30%
"Jack, Joseph SOUTHN",30,25,23.4,14.2,85.1,95.3,0.467,0.418,63.9,13.9,7.7,14.6,10,2.30%,2.30%,4.60%,21.60%
"Washington, Deron VT",34,32,28,23.2,109.8,95.4,0.558,0.537,49,21.7,8.3,14.5,10.6,11.00%,2.70%,4.30%,12.90%
"Thomas, Maurice UTEP",30,20,20.8,20.1,115,95.4,0.595,0.544,87.7,0,13.4,13.8,12.5,2.30%,1.70%,4.80%,13.80%
"Johnson, Derek PVAMU",30,27,30.8,15.8,79,95.4,0.481,0.417,70.7,21,4.4,8.9,5.8,19.70%,5.00%,0.30%,32.90%
"McDade, Brett TULSA",26,19,21.8,20.2,95.2,95.5,0.499,0.447,38.2,37.5,1.2,8.2,4.4,27.20%,2.00%,0.40%,22.30%
"Koundjia, Regis GWU",32,32,27.1,16.2,100.1,95.5,0.538,0.48,59.5,15.6,6.5,15.2,10,10.00%,3.10%,1.90%,21.30%
"Dials, Nick AKRON",33,33,30.4,16.3,121.8,95.5,0.624,0.594,20.4,59.6,3.3,7.4,5,15.70%,3.10%,0.10%,15.50%
"Igbavboa, Urule VALPO",31,30,29.8,23.2,99,95.5,0.6,0.565,51.8,1.6,6.2,24.1,14.5,11.50%,1.40%,2.60%,23.20%
"Summers, Rob WVU",36,36,21.6,10.3,130.3,95.5,0.631,0.633,33.9,1.8,13.3,13.4,12.3,7.50%,2.30%,4.50%,15.50%
"Butler, Da'Sean WVU",36,0,23.3,23.5,108.8,95.5,0.572,0.55,28.5,40.2,7,12,8.8,9.40%,3.50%,0.40%,12.70%
"West, Rashad HAMPTN",31,30,31,29.7,105.8,95.5,0.56,0.484,48.9,45.2,3.7,9.9,6,21.60%,3.40%,0.00%,17.90%
"Bates, Corban ARMY",30,5,18,12.5,94.5,95.5,0.508,0.52,41.9,31.1,12.8,13.9,12.3,14.70%,1.70%,1.80%,29.70%
"Crone, Brandon BUTLER",36,36,28.4,25.5,109.6,95.5,0.525,0.49,33.5,49.7,6.2,15.7,10,18.10%,1.80%,1.10%,10.50%
"Puckett, Daniel TULANE",30,13,20.4,23,85.6,95.6,0.465,0.454,25.2,27.2,5.7,15,9.9,13.60%,2.30%,2.90%,18.50%
"Kinnard, Lawrence UAB",31,31,34.8,20.2,104.3,95.6,0.579,0.563,25.6,46.2,5.1,15.4,9.4,7.40%,2.20%,3.20%,16.80%
"Brown, Johnnie AAMU",29,8,20.1,17.2,77.7,95.6,0.43,0.402,31.5,55.2,4.4,8.1,5.6,10.50%,2.90%,1.10%,22.00%
"Wall, Ryan TCU",30,0,18.8,24,95.6,95.6,0.493,0.386,61.4,61.4,2.2,7.9,4.5,24.60%,4.30%,0.60%,19.30%
"Sheridan, Will NOVA",33,33,25.8,11.6,109.3,95.6,0.537,0.466,48.5,4.5,9.2,14.5,10.5,5.50%,2.50%,5.00%,17.90%
"Lillis, Brian ALBANY",33,32,26.2,16.5,104.1,95.6,0.582,0.549,61.7,15.6,7,16.5,10.6,17.40%,3.50%,3.20%,25.50%
"Matthews, Wesley MARQ",34,34,31.2,21.6,108.7,95.6,0.559,0.475,60.2,26.3,6.8,12.7,8.9,14.20%,2.80%,0.50%,17.90%
"Vasylius, Valdas ODU",33,30,26.8,28.6,118.6,95.6,0.605,0.525,71.1,23.4,9.9,16.3,12.1,8.40%,1.50%,2.10%,12.00%
"Mastropaolo, Darren BUCK",31,17,21.1,18.5,104.4,95.6,0.591,0.542,70.8,0,10.2,17.1,12.7,15.30%,1.70%,0.40%,24.50%
"Nwaelele, Dan AFA",35,35,32.2,23,122.1,95.6,0.677,0.636,37.7,53.5,3.3,11.3,7.2,13.00%,1.90%,0.90%,13.80%
"Bailey, Chris UVU",29,29,23.7,17.9,108.8,95.7,0.56,0.478,67.4,18.5,2.7,7.7,4.9,26.10%,3.90%,1.10%,21.90%
"Temple, Garrett LSU",32,32,34.3,16.3,99.6,95.7,0.525,0.472,30.4,56.5,1.6,10.4,5.7,23.40%,2.90%,3.30%,24.10%
"Troyer, Richard UVU",29,0,21.6,19.2,106.2,95.7,0.529,0.503,20.6,55.4,8.9,18.5,12.8,6.40%,1.80%,0.60%,12.80%
"Vasquez, Greivis MD",34,22,28.8,18.6,105.2,95.7,0.56,0.504,36.6,38.1,3,8.6,5.6,26.90%,2.20%,0.50%,23.60%
"Weaver, Scott SFA",29,28,19.1,11.4,105,95.7,0.527,0.494,20.7,58.6,7.5,15.2,10.4,10.30%,1.50%,2.40%,20.20%
"Watts, Dane CREIGH",33,33,28.2,19.5,112.5,95.7,0.567,0.532,33.1,55,8.6,19.8,13.4,7.30%,1.50%,1.20%,12.70%
"Williams, Quincy UNT",34,27,25.4,19.9,113.5,95.7,0.596,0.578,60.2,0.4,12.7,17.7,13.8,11.80%,1.60%,4.80%,18.10%
"Plair, Jejuan SHSU",31,31,28.5,20.6,110.4,95.7,0.55,0.492,54.4,41.5,2.8,11.6,6.6,36.40%,2.70%,0.60%,19.40%
"Henderson, Gerald DUKE",32,10,19.3,21.9,97.9,95.8,0.5,0.472,30.6,13,6,12.1,8.4,11.90%,1.60%,1.60%,16.40%
"Brittain, Scott BU",29,28,27.8,19.2,88.2,95.8,0.509,0.458,63.5,14.7,8.5,18.8,12.4,8.80%,1.80%,1.70%,26.00%
"Barrett, James SHSU",31,6,15.8,26.7,100.5,95.8,0.508,0.449,44.4,26,10.7,18,13.2,10.10%,1.00%,1.50%,14.30%
"Spencer, Keith UTSA",29,28,28.2,17.6,96,95.8,0.564,0.596,55.6,0,10.1,21.3,13.8,5.40%,2.40%,1.80%,20.50%
"Coleman, Lazarius SAVST",30,30,22.9,18.1,79.9,95.8,0.532,0.514,27.6,11.7,7.4,15.6,10.3,9.10%,1.80%,4.20%,31.90%
"Alvin, Malik UTEP",31,20,24.4,21,90.8,95.8,0.496,0.432,42,37.7,2.9,9.6,5.7,34.00%,3.20%,1.30%,28.10%
"Hernandez, Hector FRESNST",31,30,28.6,17.7,116,95.8,0.601,0.591,11.7,67.9,5.6,12.2,8.4,6.20%,0.90%,1.80%,8.00%
"Maxey, Grant JACKSN",35,12,23.3,19.1,108.5,95.8,0.562,0.529,29.5,17.2,9.8,17.2,12,14.00%,3.30%,4.40%,16.60%
"Adams, Jonathan ODU",33,11,17.5,12.8,87,95.8,0.45,0.426,17.8,26.7,4.2,18.4,10.4,10.10%,0.90%,3.50%,22.70%
"Harris, Joseph COCAR",30,24,26.9,15.2,115.2,95.9,0.584,0.58,46,0,13.6,19.7,15.2,8.00%,3.10%,5.20%,16.20%
"Daniels, Marc COLG",27,24,17,15.3,89.9,95.9,0.566,0.548,47.9,0,12.2,16.5,12.9,3.30%,1.60%,4.20%,30.10%
"Joneliunas, Paulius AMER",29,20,19.1,17,96.6,95.9,0.553,0.517,38.7,0.8,5.6,16.3,10.1,5.30%,0.70%,3.60%,19.60%
"Dykes, Chaz SFA",29,23,16.7,22.6,89.2,95.9,0.513,0.479,26.4,13.9,2.6,8.7,5.2,14.30%,2.90%,0.00%,21.90%
"Pruitt, Gabe USC",26,24,33.1,20.4,114.5,95.9,0.564,0.512,34,54.8,2.3,7.3,4.6,26.00%,3.30%,0.90%,14.30%
"Sampson, Jeremy UTEP",31,6,16,15.4,88,95.9,0.532,0.518,32.7,40,6.9,14,9.5,3.40%,0.80%,8.40%,25.00%
"Evans, Terry UWGB",33,23,30.6,17.5,93.9,95.9,0.499,0.448,48.1,17.6,6.9,18,11.3,11.20%,3.50%,5.20%,21.80%
"Sullinger, Julian KENT",32,15,20.1,20.4,110.9,95.9,0.599,0.602,49.2,2.8,8.6,13.3,9.9,7.10%,2.30%,0.40%,14.00%
"McCraw, Matt AFA",33,33,34.5,17.3,123.5,95.9,0.65,0.602,30.7,63.5,2,12,6.9,18.30%,1.80%,0.10%,14.50%
"Thompson, D.J. APP",33,33,32.6,25.9,110.1,96,0.558,0.497,41.3,55.9,2.8,9.1,5.5,28.00%,4.60%,0.10%,17.70%
"Martin, Damian LMU",31,31,29.9,13.7,83.8,96,0.403,0.382,21.3,11.2,6.7,13.4,9.1,22.20%,4.00%,1.30%,25.30%
