ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Gant, Emani TEXST",29,29,27.2,27.5,109.2,94.9,0.553,0.503,42.7,0.7,11.2,22,15.1,13.30%,1.80%,2.20%,12.70%
"Lewis, Trey LOU",31,27,27.7,22.1,110.3,94.9,0.538,0.495,26.8,45,2.9,11.2,6.7,14.80%,2.30%,0.40%,13.80%
"Diagne, Badou COCAR",30,28,27.4,22.2,103.5,94.9,0.543,0.5,37.4,34.3,6.6,19.8,12.3,6.30%,1.40%,3.90%,14.90%
"Gustys, Rokas HOFSTR",34,34,30.4,20.3,119,94.9,0.626,0.66,59.1,0,15,30.8,21.3,6.40%,1.80%,3.70%,14.10%
"Aaman, Mike WAGNER",34,21,19.2,22.9,104.7,94.9,0.532,0.505,43.1,0,13.7,18,14.3,6.30%,1.40%,3.50%,15.10%
"Carter, Jevon WVU",35,35,27.7,18.5,109.1,95,0.505,0.459,31,49.7,2.7,9.7,5.5,21.20%,3.50%,1.30%,15.00%
"Miller, Pete PRIN",29,28,21,18.2,106.7,95,0.526,0.519,29.4,0,11,22,15.5,13.30%,1.20%,5.60%,17.40%
"Wilkins, Isaiah UVA",37,21,21.4,13.5,115.7,95,0.537,0.518,34.5,2.2,9.5,15.7,11.7,12.40%,2.30%,5.00%,14.40%
"Martin, Hassan URI",26,25,28,22.8,109.6,95,0.594,0.573,46.1,1.8,9,15.1,10.8,7.60%,1.50%,9.80%,15.40%
"Trocha-Morelos, Tonny TXA&M",37,11,17.4,20.8,111.4,95.1,0.533,0.529,21.5,36.3,10.4,16.1,12.1,11.50%,1.40%,4.20%,10.00%
"Upshaw, Reggie MIDTN",35,35,31.1,23.7,109.3,95.1,0.538,0.534,45.2,19.1,10.5,20.5,14.3,14.60%,2.70%,3.00%,12.60%
"Glaze, Grandy GRCNYN",33,29,26.4,24.5,114.4,95.1,0.609,0.596,31.9,3.3,9.7,27,16.7,6.90%,1.20%,0.00%,12.30%
"Brooks, Henry WAGNER",33,25,17.6,20.3,86.9,95.1,0.439,0.426,13.8,0.5,8.6,9.7,8.3,6.30%,2.30%,5.00%,17.10%
"Porter, Laytwan NIU",34,1,17.4,18.2,95.9,95.2,0.5,0.449,32.9,47.9,2.6,11.6,6.4,25.30%,3.70%,0.80%,22.70%
"Jones, Damian VANDY",33,33,26.2,26.5,109.5,95.2,0.593,0.59,53.8,1,9.9,17.3,12.9,10.20%,0.50%,5.90%,14.40%
"Thomas, Mike HAW",34,34,21.8,18.9,106.7,95.2,0.56,0.536,58.3,16.7,10,18.8,13.5,7.30%,0.80%,1.80%,16.00%
"Ahmad, Esa WVU",34,34,18.1,15.5,99.7,95.2,0.521,0.463,70.2,14.9,6.4,10.9,7.9,13.90%,2.60%,4.00%,23.30%
"Neal, Erick UTA",34,33,31.4,21.4,109.8,95.2,0.526,0.48,34.3,56.2,2.9,10.1,5.9,36.20%,2.90%,0.50%,17.80%
"Hawkins, Deontae ILLST",32,31,24.9,23.2,102.7,95.3,0.517,0.502,13.6,47.2,7.4,19.5,12.2,9.90%,1.70%,3.40%,11.40%
"McCaw, Patrick UNLV",33,32,33.7,20.3,115.4,95.3,0.596,0.56,29.4,51.5,3.6,12.5,7.4,22.70%,4.00%,1.20%,14.30%
"Collinsworth, Kyle BYU",37,36,33.8,25.1,109.2,95.3,0.523,0.474,50.5,8.3,7.2,18,11.4,38.40%,3.20%,1.70%,18.80%
"Saunders, Romone WAGNER",26,13,24.2,20.9,110.5,95.4,0.556,0.522,25.7,55.3,5.3,14.7,9,17.40%,2.50%,1.10%,14.90%
"Thompson, Trevor OSU",35,28,17.9,19.4,107.4,95.4,0.581,0.522,49.7,0,10.8,19.9,14.3,2.00%,1.00%,7.30%,17.60%
"Brzoja, Mislav EVNSVL",34,0,24.1,18.9,106.2,95.4,0.573,0.513,49.5,39.5,5.3,11.6,8,24.00%,2.20%,0.60%,21.10%
"Johnson, Isaiah AKRON",35,9,25.4,25.6,119.8,95.4,0.601,0.576,70.6,1.7,11.4,20.4,14.7,14.20%,1.10%,5.30%,12.00%
"Jones Jr., Derrick UNLV",30,15,21.5,23,117.5,95.5,0.622,0.607,60.7,17.8,8.6,13.4,10.1,8.10%,2.30%,6.60%,11.50%
"Fleming, Isaac HAW",23,5,23.6,20.5,109.8,95.5,0.572,0.527,37.8,53.7,3.5,8.4,5.5,19.20%,3.00%,0.20%,15.80%
"Airington, Jaylin CSUB",29,25,28.5,19.1,108.5,95.5,0.548,0.478,48.9,29.6,4.7,11.4,7.4,13.80%,1.90%,1.70%,14.80%
"Adams, Jalen UCONN",36,11,23.3,20.6,97,95.6,0.495,0.451,20.9,18,4.1,8.2,5.7,19.80%,2.80%,2.00%,18.60%
"Thomas, Shaq CIN",28,25,20.5,18.4,101.6,95.6,0.501,0.477,32.7,23.3,7.9,12.6,9.4,13.30%,2.20%,2.90%,16.50%
"Isom, Mareik UALR",34,9,19.1,15.9,116,95.6,0.57,0.538,23.1,66.3,4.3,12.1,7.6,4.40%,1.10%,3.20%,7.40%
"Eubanks, Kennedy UTA",34,7,16.2,19.8,99.3,95.7,0.529,0.509,33.1,55.4,4.8,15.2,9.1,7.70%,1.10%,2.90%,15.90%
"Carter, Ben UNLV",22,7,24,17.5,113,95.7,0.615,0.556,55.6,1.6,11.5,15,12.1,12.60%,2.20%,5.60%,21.00%
"Alstork, Mark WRIGHT",35,30,26.6,25.7,104.9,95.7,0.56,0.515,44.4,44.1,3,18.4,10,14.30%,1.90%,2.80%,12.40%
"Johnson, Cameron COLCH",31,31,33.1,21.4,101.6,95.7,0.539,0.516,25.2,45.1,2.5,10.3,5.6,16.00%,2.20%,1.70%,15.40%
"Johnson, Jaylen LOU",31,22,17.5,16.7,108.1,95.7,0.48,0.47,17.2,6.6,10.6,12.5,10.9,4.50%,1.10%,2.20%,9.50%
"Dozier, PJ SCAR",34,28,19,26.2,78.7,95.7,0.426,0.402,28.5,19.7,4.6,12.2,7.7,21.50%,3.00%,2.40%,25.10%
"Middleton, Janarius JACKSN",36,14,21.6,17.9,100.9,95.7,0.487,0.485,14,10.1,9.7,15.5,11.3,11.10%,1.20%,3.20%,13.60%
"Brown, Sterling SMU",30,29,27.2,17.1,121.4,95.8,0.723,0.685,34.8,30.9,6,12.4,8.7,16.60%,2.50%,1.90%,24.30%
"Taylor, Matt NMSU",34,33,25.7,17,82.8,95.8,0.436,0.403,37.6,23.8,4.2,10.9,7.3,17.40%,1.10%,2.20%,27.20%
"Douvier, Bryce TXAMCC",33,33,23,21.2,114,95.8,0.616,0.547,58.6,30.2,9.5,23.3,15.2,5.80%,2.20%,3.80%,16.90%
"Green, John UCSB",25,8,23.1,27.6,97.5,95.8,0.497,0.448,38.8,31.9,5.5,18.4,11,13.10%,2.50%,0.90%,13.10%
"Hemsley, Jeremy SDSU",37,25,27.4,24.1,105.3,95.8,0.548,0.491,41.2,34.5,2.2,7.5,4.5,15.50%,1.60%,1.30%,14.90%
"Allen, Kadeem ARIZ",34,28,24.9,19,106.3,95.8,0.555,0.507,44.2,23.3,1.2,12.4,6.6,25.40%,2.40%,3.10%,20.90%
"Rafferty, Matt FURMAN",35,30,24.2,17.3,120.6,95.9,0.584,0.525,42.8,26.4,11.8,20.8,15,15.40%,2.50%,4.20%,15.60%
"Fall, Tacko UCF",30,26,17.6,19.1,112,95.9,0.732,0.75,40.6,0,11.8,23.2,16.3,4.60%,0.30%,12.80%,24.50%
"Willis, Derek UK",32,11,18.6,17.2,131.5,95.9,0.672,0.64,21.4,71.4,5.9,17.3,10.9,3.50%,2.10%,4.00%,10.70%
"Crandall, Geno UND",31,27,30.2,21.9,95.6,96,0.52,0.465,41.2,31.6,2.3,13,7.2,25.90%,3.50%,1.00%,22.30%
"Uthoff, Jarrod IOWA",33,33,31.5,28.3,116.3,96,0.564,0.515,30.8,35.5,5,16.4,9.9,7.30%,1.80%,8.80%,6.40%
"Lydon, Tyler SYR",37,0,30.3,16.4,119.1,96,0.613,0.572,35.1,45.7,6.6,16.4,10.6,7.60%,2.30%,7.00%,13.30%
"Bolden, Treshawn JACKSN",34,25,16.5,16.8,76.6,96,0.425,0.404,35.8,1.7,6.9,16.7,10.4,9.50%,0.50%,4.00%,26.90%
"Kaufusi, Corbin BYU",36,23,16.1,16.2,113.6,96,0.626,0.612,61.2,0,11.2,17.7,13,2.90%,1.20%,7.70%,18.40%
"Long, Shawn UL-Laf",34,33,30.6,28.7,115.2,96,0.587,0.544,53,15.1,14,28.8,19.4,9.90%,1.30%,5.70%,14.40%
"McGrew, Rayshaun STNBRK",32,32,27.7,21.3,103.2,96,0.5,0.498,25.2,1,7.9,16.2,11.1,8.10%,1.40%,1.20%,10.60%
"Skara, David VALPO",29,13,19.7,18.4,106.1,96.1,0.546,0.51,27.9,41.6,7.1,9.8,7.6,14.60%,1.00%,1.50%,18.40%
"Coleman, Tim NJIT",35,34,27.6,25.4,108.8,96.1,0.585,0.536,39.5,32.4,5.2,25,14.1,17.90%,3.00%,3.90%,15.50%
"Labissiere, Skal UK",36,18,15.8,22,106.3,96.1,0.545,0.516,32.6,1.1,7.3,14.6,10.2,3.60%,0.90%,10.30%,13.20%
"Simmons, Antravious FGCU",34,16,16.5,24.2,110.7,96.1,0.564,0.541,34.8,0.5,11.9,21.8,15.4,8.10%,1.40%,2.60%,13.10%
"Menzies, Aaron SEA",32,1,16.3,17.5,88.5,96.1,0.528,0.53,36.5,0,11.4,22,15.4,4.60%,0.90%,3.60%,25.60%
"Clemons, Everett INDST",32,11,26.3,12.9,102.7,96.2,0.5,0.448,62.2,5.2,6,20.2,11.8,22.50%,2.30%,0.10%,20.70%
"Adrian, Nathan WVU",35,16,18.1,12,117.3,96.2,0.584,0.577,24.4,43.9,8.8,11,9.2,8.80%,2.50%,1.40%,17.10%
"Rowley, Mike ALBANY",33,33,28.9,14.5,117.5,96.2,0.625,0.581,50.8,0.6,10.9,15,11.9,7.60%,2.10%,1.30%,19.50%
"McLean, Tre' UTCHAT",35,35,31,20.7,111.5,96.2,0.582,0.533,35.4,30.4,6.7,17.5,11.2,16.20%,3.10%,2.60%,17.00%
"Watson, Earl URI",32,8,19.2,14.6,118.2,96.2,0.624,0.604,64.9,0,11,21.4,14.6,2.30%,1.00%,5.50%,15.40%
"Finney-Smith, Dorian FLA",36,36,31.8,22.4,114.9,96.2,0.577,0.528,42.6,49.9,7.9,19.4,12.3,13.20%,1.70%,2.60%,12.90%
"Pennie, Jalyn NMSU",34,25,27,14.2,102.1,96.2,0.513,0.5,16.6,51.3,5.5,11.4,8.1,8.10%,0.90%,2.00%,16.10%
"Hornbeak, Je'lon MONM",34,16,21.5,21.5,104,96.3,0.564,0.504,41.2,54.9,3.8,11.5,7.1,15.70%,3.50%,1.20%,19.10%
"Jenkins, Kris NOVA",40,38,28.4,22.7,120.4,96.3,0.626,0.587,26.4,66.4,2.3,13.1,7.5,14.80%,1.70%,1.60%,10.70%
"Hamilton, Alex LATECH",33,33,35.3,27,116.3,96.3,0.596,0.536,64.9,26.7,3.2,14.2,8,35.30%,3.10%,1.40%,15.90%
"Chartouny, Joseph FORDM",26,26,32.6,21.3,105,96.3,0.524,0.445,52.4,47.6,2,18.3,9.2,36.20%,3.90%,0.60%,21.20%
"Oliva, Pierfrancesco STJOES",33,30,16.5,15.2,103.1,96.3,0.472,0.455,37.2,43.8,6.6,17.2,11,17.40%,2.20%,4.10%,15.10%
"Thomasson, Joe WRIGHT",35,34,29.8,19.2,104.3,96.3,0.567,0.492,47.2,37,2.1,19.4,10.1,22.00%,1.70%,1.90%,19.90%
"Jones, Jalen UTA",35,34,25.1,21.5,123.6,96.4,0.58,0.534,30.9,41.5,7.7,13.6,9.7,9.80%,1.80%,0.10%,7.00%
"Poythress, Alex UK",31,23,23.6,19,123.8,96.4,0.653,0.619,51.5,11.6,8.9,19.1,13.1,2.50%,1.50%,3.00%,13.20%
"Crawford, Markel MEM",33,25,20.2,13.9,101.8,96.4,0.516,0.479,40.6,16.1,2.9,13.6,7.6,12.80%,2.30%,1.00%,15.10%
"Thomas, Mandell FORDM",26,20,27.8,23.8,104,96.4,0.535,0.515,23.5,47.8,1.8,14.1,7.2,14.90%,4.40%,0.90%,11.00%
"Smith, Naiel BALLST",35,18,19,14.2,78.6,96.4,0.395,0.384,23.1,37,1.1,13.1,6.8,26.30%,3.50%,0.70%,33.10%
"Rooks, Kameron CAL",33,10,17.2,10.7,121.8,96.4,0.587,0.573,56.1,0,12.9,18.3,14.3,3.80%,0.50%,4.60%,15.00%
"Cokley, Chris UAB",33,22,22.1,26.8,123.7,96.4,0.608,0.573,36.5,0,12.5,19.7,15,14.00%,2.30%,3.20%,8.70%
"Giddens, Daniel OSU",33,7,18.2,14.4,90.7,96.4,0.47,0.464,51.8,0.9,9.3,12.3,10,2.80%,1.70%,9.10%,19.60%
"Lee, Marcus UK",36,20,21.8,13.4,121,96.4,0.646,0.68,41.3,0,13.1,17.4,14.1,2.40%,0.90%,7.50%,16.50%
"Roberson, Anthony TEXST",29,12,21.4,12.3,112.7,96.4,0.553,0.543,68.1,8.5,11.7,16.1,12.6,6.10%,1.90%,3.20%,15.30%
"Pierre, Dyshawn DAYTON",22,20,33.2,19.8,114.7,96.5,0.571,0.507,37.3,35.9,8.7,19.5,13.3,13.70%,1.00%,0.60%,13.50%
"Tuoyo, Justin UTCHAT",33,32,25.2,21.8,117.8,96.5,0.586,0.533,61.8,4.5,10,13.5,10.8,8.00%,1.70%,10.40%,11.60%
"Pollard, Kendall DAYTON",27,26,26.1,23.2,97.3,96.5,0.527,0.5,60.8,6.7,5.5,15,9.7,11.20%,1.40%,1.80%,16.70%
"Camara, Iba UNH",33,30,22.2,19.6,100.9,96.5,0.554,0.522,56.2,0.6,12.8,30.5,19.9,7.10%,1.10%,2.30%,22.10%
"Davis, Kyle BYU",37,37,27.1,21.1,109,96.5,0.576,0.556,42.4,4.7,8.9,19.8,12.9,8.20%,1.40%,5.30%,15.30%
"Brown, Jaylen CAL",34,34,27.6,31.2,96.8,96.5,0.526,0.471,57.4,27,4.4,16.5,9.8,15.10%,1.70%,2.20%,18.20%
"Banyard, Nick ILLST",32,7,19.9,17.2,87.6,96.5,0.478,0.474,27.3,45.5,5.9,19.1,11.3,6.00%,1.50%,1.80%,19.20%
"Cremo, Joe ALBANY",33,0,20.7,23,124.5,96.5,0.648,0.56,61,22.9,5.3,15.3,9.6,14.10%,2.00%,1.00%,14.20%
"Kingsley, Moses ARK",32,31,29.5,25.5,113.8,96.5,0.588,0.548,66.8,0,11.7,23.3,15.9,8.50%,2.20%,8.70%,13.10%
"Westendorf, Brendan SEA",32,32,32.3,24.8,97.6,96.6,0.516,0.478,25.7,36,4.3,14,8.5,30.50%,3.30%,0.50%,20.90%
"Norelia, Marc-Eddy FGCU",35,34,32.8,24.9,116.4,96.6,0.581,0.545,44.8,0.5,10.6,19.6,13.8,7.90%,2.00%,2.60%,10.90%
"Miles Jr., Daxter WVU",32,30,24.9,19,107.9,96.6,0.531,0.508,33.5,53.2,3.2,6.9,4.6,10.10%,3.30%,0.30%,13.10%
"Cummins, Evan HARV",30,29,23.7,14.2,109.9,96.6,0.605,0.613,26.3,0,7.3,14.8,10.3,18.60%,1.20%,6.90%,22.00%
"Breunig, Martin MONT",33,33,30.5,28.5,124.6,96.7,0.665,0.625,63.5,2.7,11.9,24.1,16.5,11.80%,1.30%,4.50%,13.50%
"Oldham, Dee UTCHAT",35,0,19.5,19.9,112.1,96.7,0.574,0.505,47.6,40,7.5,21.8,13.5,11.30%,2.60%,0.50%,15.80%
"Armstead, Aaric NIU",34,34,28.9,22.5,96.3,96.7,0.487,0.438,41.4,41.1,6.2,15.4,9.7,8.50%,2.00%,2.10%,14.40%
"Graves, Gregory MTSTMR",33,32,27,21.5,93.1,96.7,0.475,0.421,44.5,25.7,7.3,17.2,11,5.90%,1.90%,2.60%,14.20%
"Steeves, Patrick HARV",26,4,22.7,23.2,99.8,96.8,0.564,0.538,30.8,38.9,3,15.3,8.5,22.40%,2.00%,3.10%,20.70%
"Jeter, Sheldon PITT",32,4,18.6,20.7,121.1,96.8,0.59,0.546,27.7,11.8,10.7,18.9,13.8,7.60%,2.20%,4.40%,9.90%
"Gilder, Admon TXA&M",37,0,20.4,16.9,114.3,96.8,0.562,0.517,33.2,50,2.3,10,5.6,12.10%,2.70%,0.80%,10.40%
"Scott, Josh CU",32,31,30.6,23.5,125.7,96.8,0.597,0.536,55.4,2.6,9.6,20.8,13.9,13.50%,1.20%,5.00%,8.40%
"Payton II, Gary OREST",32,32,34.3,25.5,111.4,96.8,0.537,0.512,29.1,16.6,7.8,18,11.7,32.90%,4.30%,1.70%,13.50%
"Nnoko, Landry CLEM",31,26,22.2,20.9,107.6,96.9,0.579,0.552,42.1,0,11.5,18.7,14,8.30%,0.60%,11.30%,18.10%
"Ibeh, Prince TEXAS",32,22,18.2,14.4,98.3,96.9,0.548,0.571,73.6,0,14,17.9,14.7,0.70%,0.90%,11.80%,24.90%
"Whitehead, Isaiah SHU",34,33,32.3,31.5,102.3,96.9,0.517,0.458,38.3,43.4,1.8,9.8,5.4,33.00%,2.10%,4.50%,16.60%
"Shipes, T.J. GSU",30,20,25.8,11.9,104.9,96.9,0.58,0.591,48.7,0,6.9,17.2,11.1,1.30%,1.80%,4.10%,16.70%
"Pryor, Rodney RMU",29,24,32.1,30.2,101.9,96.9,0.556,0.494,33.2,41.2,6.2,21.9,12.8,13.40%,2.60%,2.90%,15.00%
"Jenifer, Antonio STFRNY",32,22,24.4,19.7,102.4,96.9,0.526,0.472,42.1,46.3,7.7,20.5,12.8,9.60%,1.40%,2.80%,16.20%
"Alie-Cox, Mo VCU",36,36,26.7,17.1,125,97,0.661,0.612,61.2,0,9.9,11.8,9.9,7.00%,1.40%,7.40%,15.50%
"Brewer, Quintin ILLST",30,6,16.3,11.6,95.2,97,0.474,0.42,34.7,5.3,10.4,18,12.9,3.90%,0.90%,4.10%,21.70%
"Sanders, Victor IDAHO",27,25,28.6,27.1,117.4,97,0.604,0.531,46.8,56.3,3,12,7,15.40%,2.60%,2.80%,13.20%
"Curtis, Tristian COCAR",32,32,24.8,11.1,123.4,97.1,0.68,0.69,49.1,0,10.8,18.7,13.6,2.80%,1.10%,2.00%,19.00%
"Naylor, Cameron TEXST",30,19,24.9,22.8,98.4,97.1,0.523,0.481,42.7,4.7,5.7,19.8,11.5,6.20%,1.40%,1.30%,14.30%
"Humphrey, Michael STAN",30,27,24.2,23.8,103,97.1,0.533,0.51,26.9,10.8,9,22,14.1,7.80%,2.50%,6.20%,13.40%
"Baldwin IV, Wade VANDY",33,30,30.4,25.1,111.4,97.1,0.581,0.492,61.4,32,1.5,11.6,6.5,33.70%,2.30%,1.00%,18.50%
"Marrero, DeJuan MOREHD",37,25,24.3,21,96,97.1,0.489,0.467,47.9,0,11.7,23.7,15.6,10.30%,2.70%,3.30%,19.20%
"Wing, Adam EVNSVL",34,34,29.4,13.7,114.1,97.1,0.623,0.571,36.1,21.9,3.3,10.9,6.8,16.50%,1.40%,1.00%,18.10%
"Smith, Scoochie DAYTON",33,33,31.2,20.1,111.6,97.1,0.566,0.523,50.7,44.2,2,10.2,5.8,27.40%,2.40%,0.50%,15.80%
"Bradley, Levi NIU",34,1,16,19.8,116.1,97.1,0.587,0.552,27.7,29.5,7.6,16.5,10.8,6.00%,1.40%,2.50%,10.20%
"Cooper, JoJo WAGNER",34,9,20.9,14.6,84.2,97.1,0.382,0.284,58.4,35.2,2.9,10,5.8,23.90%,2.60%,0.80%,25.60%
"Caruso, Henry PRIN",29,29,28.4,24.3,121.7,97.2,0.624,0.586,45,28.5,7.7,17.2,11.7,12.20%,2.60%,0.40%,11.90%
"Bembry, DeAndre' STJOES",36,35,37.3,24.3,111.8,97.2,0.545,0.513,35.8,25.8,4.3,18,10.3,24.10%,2.20%,2.50%,11.30%
"Drew, Lindsey NEV",37,36,28.8,12.5,92.3,97.2,0.474,0.42,39.2,42,3.2,12.7,7.5,17.00%,3.00%,3.00%,23.70%
"Key, Jaylen NIU",34,26,18.4,18.3,95.1,97.2,0.488,0.45,33.1,1.2,7.1,14.3,9.6,6.80%,1.70%,3.00%,16.00%
"Tate, Jae'Sean OSU",28,28,29,21.5,107.8,97.2,0.553,0.548,32.8,15.4,7.7,16.1,11.1,11.50%,2.60%,1.20%,13.20%
"Daum, Mike SDAKST",34,2,20.8,31.6,127.7,97.2,0.667,0.6,56.6,20.9,11.7,21.6,15.3,9.50%,1.40%,1.70%,12.60%
"Gittens, Richaud WEBER",35,0,17.6,15.3,97.7,97.2,0.497,0.478,20.9,64,1.2,11.9,6.6,13.40%,2.40%,0.30%,16.00%
"Fouse, Jordan UWGB",36,36,31.6,20.5,105.6,97.2,0.516,0.466,36.2,34.9,6.3,21.4,12.3,17.80%,3.60%,4.20%,15.00%
"Hill, Kasey FLA",36,17,23.8,24.4,91.5,97.2,0.453,0.422,43.7,21.2,1.4,9.1,4.7,27.60%,3.60%,1.30%,16.70%
"MuepoKelly, Don SOALA",32,7,16,18.8,91.2,97.2,0.461,0.44,33.1,2.8,10.1,16.1,12,5.90%,3.40%,5.90%,16.90%
"Welton, Quadir STPTR",30,30,31.6,23.6,101.8,97.3,0.515,0.477,67,0,11.3,18.1,13.6,12.50%,1.50%,4.10%,15.60%
"Brown, Jaylon EVNSVL",34,34,30.2,19.2,106.7,97.3,0.591,0.539,50,20.5,1.7,7.5,4.5,18.70%,2.10%,0.40%,17.30%
"Taylor, Denzell ODU",38,36,26.4,9.9,114.2,97.3,0.584,0.593,36.4,0.8,17,13.8,14.2,6.90%,2.20%,2.90%,26.70%
"Smith, Khristian INDST",32,32,28.8,21.6,93.5,97.3,0.462,0.409,34.9,31.6,3.7,16.1,8.9,15.30%,2.30%,0.80%,13.00%
"Patterson, Chazz STPTR",30,30,31.8,16.8,88.4,97.3,0.479,0.442,27.8,60.1,1.1,15.4,7.6,10.70%,2.70%,1.50%,18.80%
"Morgan, Dwayne UNLV",27,22,19.3,17.9,88.6,97.3,0.5,0.441,39.4,9.4,9.2,16.6,11.8,4.80%,1.60%,3.00%,24.40%
"Gill, Anthony UVA",37,37,28,24.5,125.8,97.3,0.633,0.583,53.1,0.6,10.6,18.2,13.4,5.80%,1.50%,2.60%,9.50%
"Sarbaugh, Chris IDAHO",34,34,25.3,14.5,100.5,97.3,0.559,0.5,54.7,4.4,5.3,15.4,9.6,25.00%,2.30%,1.00%,30.30%
"Egbunu, John FLA",34,30,25.2,21.9,109.4,97.3,0.594,0.591,68.7,0,10.9,15.7,12.1,3.00%,1.00%,5.70%,15.20%
"Gill, Malik DART",26,5,17.7,17.6,80.5,97.3,0.439,0.387,48.4,45.2,0.7,8.9,4.4,27.90%,5.40%,0.30%,31.10%
"Ashe, B.K. MTSTMR",33,20,31.3,25.1,97.7,97.4,0.5,0.467,23.5,41.3,3.2,14.4,7.7,12.60%,2.40%,1.60%,11.30%
"Stone, Diamond MD",35,22,22.6,27.1,117.4,97.4,0.618,0.568,45.6,0,13,15.1,13,4.30%,1.40%,7.30%,13.10%
"Dupree, Carlin NDSU",27,17,27.7,19.3,94,97.4,0.509,0.481,38.2,17.2,2.5,11.2,6.4,14.60%,3.30%,0.30%,19.30%
"Ferguson, Kevin ARMY",29,27,27.5,20.9,121.3,97.4,0.643,0.616,42,0,14.9,22.3,17.2,9.30%,1.00%,5.30%,15.70%
"Harrison, Shaquille TULSA",32,32,32.3,25.8,107.6,97.4,0.53,0.485,54.8,11.2,3.6,15.7,8.8,27.30%,3.40%,0.80%,12.80%
"Lee, Paris ILLST",32,30,30.4,21.2,104.4,97.4,0.521,0.457,40.5,39.1,1,9.2,4.6,25.40%,3.30%,0.40%,15.20%
"Manassa, Troyce SAVST",32,32,29.6,24.6,98.8,97.4,0.528,0.448,47.4,22.6,2.6,18.4,9.1,20.90%,2.10%,2.00%,16.70%
"Bielfeldt, Max IND",35,5,17.5,22.5,117.8,97.4,0.6,0.582,20.1,29.2,12.2,18.4,14.3,7.50%,2.80%,2.60%,14.10%
"Wright, Aaron UCI",35,4,20.3,13.2,95.6,97.4,0.508,0.438,65.4,43.3,2.7,13.3,7.7,16.90%,2.60%,0.30%,25.20%
"Wade, Dion MIA-OH",32,17,18.1,15.4,96.6,97.5,0.449,0.409,21.9,78.8,4.5,20.9,11.4,8.70%,3.60%,3.00%,10.20%
"Danaher, Taylor MTSTMR",33,5,18.6,19.8,106.5,97.5,0.548,0.511,34.4,2.2,11.9,14.3,12.1,4.40%,1.10%,6.40%,14.10%
"Young, Alex UCI",37,37,30.1,20,109.2,97.5,0.528,0.495,27.1,32.2,2.6,12.8,7.4,28.60%,2.70%,0.90%,13.80%
"Puriefoy, Carson STNBRK",33,33,33.7,23.9,106.3,97.5,0.541,0.494,31.5,52.3,2,8.6,4.9,16.60%,2.10%,1.20%,14.80%
"Martin, Gerard GRCNYN",34,33,23.1,11.1,106.9,97.5,0.554,0.524,19.7,64.6,1.6,10.2,5.4,18.50%,2.50%,2.00%,21.60%
"Rhoomes, Ryan FORDM",31,31,31.7,21.3,120.9,97.5,0.65,0.647,46,0,15.7,21.6,17.2,9.90%,1.30%,7.40%,15.30%
"Tummala, Sai HAW",34,2,17.2,18,109.8,97.5,0.572,0.56,17.2,62.6,7,12.3,9,8.50%,1.00%,1.50%,13.40%
"Arcidiacono, Ryan NOVA",40,40,32.1,19.8,120,97.5,0.594,0.547,29.6,52,1.5,8.7,5,24.10%,2.50%,0.10%,12.70%
"Gordon, Wesley CU",34,33,27.9,14.3,112,97.5,0.506,0.432,60.4,7.8,11.4,17.7,13.3,8.70%,0.80%,6.80%,13.50%
"Perkins, Josh GONZ",36,36,30.8,18.7,109.5,97.5,0.549,0.515,30.7,43.3,2.4,9.1,5.5,22.50%,2.30%,1.00%,18.20%
"Austin, Nate BYU",37,12,15.4,8.1,120.7,97.5,0.581,0.576,48.5,1.5,9.9,19.5,13.3,5.20%,1.40%,3.30%,18.40%
"Olah, Alex NU",26,21,24,24.8,113.1,97.6,0.577,0.543,37.6,12.2,6.7,19.9,12.1,12.30%,0.50%,6.70%,10.70%
"Woodhouse, Lucas STNBRK",31,16,26.5,12.2,122.8,97.6,0.645,0.615,20.3,72.3,1,9.9,5,22.10%,2.20%,0.10%,19.90%
"Browning, Justin WCU",33,32,31.2,15.9,109.6,97.6,0.593,0.563,50.2,29.1,6.7,15,9.9,10.60%,4.10%,3.70%,18.80%
"Butler, Torry SHSU",34,17,20,17.9,104.4,97.6,0.506,0.483,35.9,19.9,9.2,25.1,15.6,13.40%,2.40%,1.80%,14.30%
"Bond, Jaylen TEMPLE",31,30,29.1,22,99.8,97.6,0.474,0.476,15.5,7.6,11.9,19.9,14.4,10.40%,2.10%,1.50%,11.30%
"Minnis, Biggie WRIGHT",29,4,22.8,20.3,98.4,97.6,0.512,0.511,32.8,12.6,3.5,12.2,7.3,29.70%,2.40%,1.10%,19.80%
"Wilkins, Johnathon NMSU",30,28,23.3,15.3,105.2,97.6,0.561,0.544,29.5,2.7,8,9.5,8.3,9.70%,0.50%,2.20%,19.60%
"Caupain, Troy CIN",33,33,33.5,22.7,109.2,97.6,0.499,0.447,29.8,44.9,1.6,10.8,5.8,29.00%,2.10%,1.30%,12.30%
"McIntosh, MiKyle ILLST",31,27,24,26.4,101.1,97.6,0.539,0.496,44.5,33.1,8.8,13.8,10.3,17.20%,1.60%,2.80%,18.00%
