ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Gabriel, Wenyen UK",38,23,17.8,13.8,108.2,95.1,0.505,0.473,37.2,42.6,9.8,19.3,13.4,5.90%,0.90%,5.00%,14.40%
"Doyle, Milton LOYOLA",32,32,32.6,27.6,105.8,95.1,0.558,0.501,36.7,30.9,2.4,16.9,9.1,27.50%,3.20%,2.40%,17.20%
"Robinson, Stanford URI",35,0,18.2,19.2,109.8,95.1,0.531,0.503,37.4,30.8,4.6,11.2,7.2,17.10%,3.70%,1.70%,12.00%
"Childs, Yoeli BYU",33,26,25.9,17.8,105.4,95.1,0.57,0.55,47.7,0.9,7.9,23.8,15,8.80%,1.20%,5.50%,17.50%
"Singer, Sam CAL",34,9,20.1,15.2,94,95.1,0.478,0.472,27.1,26.4,2,14.5,7.6,19.70%,2.10%,0.30%,19.50%
"Hill, Kasey FLA",36,36,28.9,22.8,91.8,95.2,0.472,0.42,42.8,14.1,1.6,9.4,5.1,29.00%,3.30%,0.50%,22.90%
"Williams, Robert TXA&M",31,17,25.8,23.6,112.1,95.2,0.577,0.562,36.2,6.5,13.6,21.3,16.1,12.00%,1.60%,10.60%,14.40%
"Smith, Brandon UCI",36,36,21.4,11.3,82.1,95.3,0.417,0.386,31.4,39.8,2.7,13.1,7.5,6.70%,2.10%,3.20%,20.70%
"Randolph, Brandon UVU",34,26,27.4,23.2,90.4,95.3,0.498,0.438,38.4,32.9,2.5,16.5,9.3,27.60%,2.00%,0.40%,24.40%
"Alie-Cox, Mo VCU",35,27,26.3,18.3,112.3,95.4,0.595,0.543,47,0,9.5,8.9,8.4,7.40%,1.80%,8.40%,16.40%
"Ingram, Dazon ALA",34,34,27.5,20.6,109.2,95.4,0.609,0.566,68.7,21.6,4.2,14,8.3,26.30%,1.90%,1.00%,22.30%
"Brodeur, AJ PENN",28,28,30.9,25,102.2,95.4,0.555,0.539,27.1,6.1,6.7,18.7,11.7,14.10%,1.90%,9.10%,16.20%
"Stephens, Myles PRIN",30,21,27.7,23.9,109.6,95.4,0.59,0.572,26,30.2,5.9,14.1,9.2,8.80%,1.50%,3.30%,12.90%
"Adebayo, Bam UK",38,38,30.1,18.3,122.9,95.4,0.637,0.599,83.1,0,11.2,17.2,13.1,4.70%,1.20%,4.90%,14.20%
"Frankamp, Conner WICHST",36,25,23.9,16.6,127.1,95.4,0.608,0.592,13.7,66.7,0.8,6.1,3.2,19.90%,1.80%,1.10%,8.30%
"Wainright, Ishmail BAYLOR",35,35,29.4,12.3,107.7,95.4,0.51,0.483,23.8,51.7,6.6,13.8,9.4,18.30%,3.60%,0.90%,22.80%
"Curry, Eric MINN",34,1,19.9,16.4,102.6,95.4,0.5,0.447,40,18.1,8.5,18.4,12.4,11.50%,1.30%,3.40%,15.70%
"Barkley, Kentrell ECU",33,31,32.3,23.8,102.2,95.5,0.528,0.467,57.1,34.7,6.3,18.4,11.6,19.40%,1.90%,1.40%,16.40%
"Galloway, Jonathan UCI",36,36,25.3,11,107.9,95.5,0.499,0.432,64,0,12.9,20,15.2,4.00%,0.30%,4.70%,17.90%
"Caupain, Troy CIN",36,36,32.3,18.7,112.6,95.5,0.505,0.468,30,45.8,2.3,14.1,7.6,24.40%,2.20%,1.10%,11.20%
"Jackson, Josh KAN",35,35,30.8,27.1,109.7,95.6,0.566,0.552,40.3,21,8.7,17.4,12.3,18.20%,3.10%,3.50%,16.10%
"Pardon, Dererk NU",28,28,30.8,13.7,122.7,95.6,0.612,0.611,40.7,0,12.1,16.9,13.2,7.20%,1.60%,6.30%,13.20%
"Patton, Justin CREIGH",35,34,25.3,22,119.2,95.6,0.678,0.689,29.4,5.1,8,19.2,12.9,8.50%,1.90%,5.90%,15.20%
"Fitzner, Evan STMARY",34,34,15.1,18.2,120.7,95.6,0.61,0.605,6.8,70.9,5.4,20.8,12.7,4.40%,0.40%,0.80%,7.90%
"Rahon, Joe STMARY",34,34,36.4,14.9,115.9,95.6,0.526,0.498,21.2,40.8,1.7,10.8,6.1,27.10%,1.90%,0.90%,17.80%
"Milton, Shake SMU",35,35,35.4,19.3,120.6,95.6,0.586,0.555,26.1,55.7,1.5,11.7,6.3,24.20%,2.30%,1.20%,13.80%
"Key, Braxton ALA",34,30,29.8,24.7,95.7,95.6,0.524,0.483,47.7,30.2,6,15.3,9.7,18.90%,1.20%,2.30%,21.40%
"Cannady, Devin PRIN",30,24,31.5,21.2,117.8,95.7,0.608,0.552,27.4,66.9,1.1,12.5,6.3,11.80%,2.20%,1.00%,9.50%
"Efianayi, Tank UCF",34,23,24.6,20.6,96.3,95.7,0.513,0.457,40.4,37.4,3.9,10.9,7,11.40%,1.20%,0.50%,18.40%
"Werner, Dexter NDSU",30,11,24.6,21.5,133,95.7,0.658,0.609,61.9,0.5,12.9,21.1,16,11.50%,3.50%,4.80%,10.20%
"Wyche, Trevis STPTR",36,35,30.6,21,114.4,95.7,0.563,0.491,50.7,28.2,0.8,10,5,27.40%,3.20%,0.70%,12.80%
"Lee, William UAB",33,32,28.2,23.4,111.9,95.7,0.613,0.566,39.7,38.7,5.5,21.2,12.7,11.90%,1.90%,9.40%,15.50%
"Stewart, Kavon RMU",32,32,29.2,25.6,87.6,95.7,0.491,0.376,83.3,14.4,2.2,11.2,5.9,28.20%,3.50%,0.10%,25.00%
"Clayton, DJ ILLST",35,5,24.6,17.7,96.4,95.7,0.481,0.459,36.6,23.9,8,11.6,9,11.30%,2.20%,0.40%,17.60%
"Vance, Marquis ALCST",32,31,28.9,23.9,93.8,95.8,0.462,0.439,40.1,36.6,8.1,19.3,12.4,14.50%,1.50%,3.30%,15.20%
"Cooke, Charles DAYTON",29,27,31.6,26,109.4,95.8,0.573,0.529,45.5,37,3.8,14.9,8.7,18.90%,2.00%,3.70%,13.30%
"Kuzma, Kyle UTAH",29,29,30.8,26.8,114.5,95.8,0.571,0.542,35.2,23.3,11.3,23.3,16.1,15.20%,1.20%,1.60%,12.90%
"Lattin, Khadeem OU",31,31,23.8,17.8,110.3,95.8,0.575,0.516,54.9,0,10.8,17.8,13.1,3.60%,2.80%,9.70%,16.30%
"Allen, Kadeem ARIZ",34,33,30,18,110.1,95.8,0.578,0.521,49.2,31.8,1.5,13.7,7.5,17.90%,3.20%,2.30%,18.50%
"Collette, David UTAH",22,22,25.4,24.9,116.9,95.8,0.617,0.601,38.5,1.4,8.7,14.5,10.8,8.20%,1.80%,3.70%,12.30%
"Cumberland, Jarron CIN",35,0,19.1,21.2,119.9,95.8,0.61,0.587,43.3,53.2,6.3,8.3,6.7,14.90%,3.20%,1.60%,12.80%
"Dixon, Tyrik MIDTN",36,34,25.1,14.2,105.4,95.8,0.511,0.483,27.7,35.6,1.5,12.4,6.6,21.20%,3.00%,0.50%,18.80%
"Astroth, A.J. HAMPTN",28,8,18.4,17.9,110.9,95.8,0.551,0.511,50,11.2,12,26,17.1,7.40%,1.90%,1.30%,13.70%
"Mekowulu, Christian TENNST",30,16,18.5,15.2,94.1,95.8,0.557,0.5,74.5,1.1,7.7,15.9,10.9,3.80%,1.70%,5.40%,26.10%
"Madison, Rashaun NCCU",34,34,29.4,17.2,104.1,95.8,0.515,0.51,10.2,88.5,1,6.8,3.7,4.70%,2.40%,0.00%,7.60%
"Holman, Aric MSST",32,26,23.3,19.8,101.1,95.9,0.553,0.524,35.7,23.3,8.6,19.9,13.3,5.40%,1.60%,9.00%,18.20%
"Motley, Johnathan BAYLOR",34,34,30.5,30.4,112.2,95.9,0.572,0.531,42.2,7.6,15.3,22.9,17.5,17.30%,0.70%,3.90%,16.30%
"Ward, Nick MSU",35,21,19.8,33.5,113.8,95.9,0.615,0.592,65.4,0,17.5,20.2,17.6,5.30%,1.00%,8.00%,12.80%
"Evans III, Jacob CIN",36,36,31.6,20.3,124.6,95.9,0.602,0.57,31.5,46.5,5.5,9.8,7,16.20%,2.50%,3.10%,9.80%
"Aaman, Mike WAGNER",26,21,21.8,26.3,104.8,95.9,0.528,0.49,44.7,0,14.4,17.7,14.5,6.30%,1.80%,6.30%,15.30%
"Freeman, Deshawn RUTG",33,31,27,22.6,103.5,95.9,0.53,0.493,48.2,5.6,10.9,20.3,14.1,7.10%,2.20%,3.80%,15.70%
"Reynolds, Darryl NOVA",31,30,23.8,9.8,122.9,96,0.703,0.688,53.8,0,11.8,16.6,13.1,4.10%,1.30%,4.70%,26.10%
"Canete, Ivan SFA",33,33,23.5,23.5,104.5,96,0.593,0.545,35.8,47.6,2.2,13,6.9,17.20%,3.40%,1.40%,20.10%
"Emelogu II, Ben SMU",35,3,20.7,15.7,93.5,96,0.425,0.412,15.8,53.9,4,11,7.1,15.30%,2.30%,0.60%,17.70%
"Reaves, Josh PSU",28,23,27.1,16.7,97.2,96,0.532,0.5,26.5,32.6,5.3,11,7.5,15.30%,4.50%,2.80%,21.10%
"Abdullah, Hasan NAVY",32,31,28.4,21.9,89.3,96,0.467,0.438,24.3,51.5,2.6,10.4,5.6,24.70%,4.10%,0.60%,22.20%
"Mika, Eric BYU",34,34,28.6,31.4,117.1,96,0.605,0.528,66.9,0.2,11.7,20.7,15.1,12.80%,1.00%,6.60%,12.80%
"Lowe, Kenneth UWGB",32,31,22,16.9,104.7,96,0.538,0.553,32.6,0.5,9.8,14.3,11.1,12.80%,2.80%,7.00%,17.20%
"Frink, Jerome LIU",31,31,32.6,28.2,104.3,96,0.536,0.507,34.5,20.3,7.7,22.9,14,16.80%,1.80%,3.40%,15.70%
"Pearson, Nijal TEXST",36,36,32.8,24.1,103.7,96.1,0.534,0.486,38.5,28,6.9,14,9.7,16.40%,2.60%,1.30%,15.00%
"Merriweather, A.J. ETNST",35,35,23.6,18.1,110.1,96.1,0.629,0.583,45.2,30.2,5.4,12.3,8.3,11.60%,3.90%,0.30%,21.40%
"McKie, Justin SCAR",37,7,16.9,14.2,105.2,96.1,0.489,0.473,16.1,49,4,9.9,6.3,14.10%,2.00%,0.60%,12.10%
"Okogie, Josh GT",37,37,30.8,27.3,106.5,96.1,0.558,0.486,56.3,17.1,5.7,13.6,9.1,12.10%,2.50%,2.50%,12.60%
"Toolson, Conner UVU",33,26,26.8,22.9,100.1,96.1,0.539,0.5,29.1,53.6,2.7,12.1,7.2,12.00%,2.10%,1.10%,13.70%
"Dalton, Hayden WYO",38,3,27,23.7,105.7,96.2,0.587,0.511,48,45.9,5.7,25.4,14.8,19.30%,0.90%,3.30%,20.20%
"Graf, Dajuan NCCU",34,34,35.5,21.1,112.5,96.2,0.582,0.533,36.7,22.5,2,8.2,4.8,28.20%,1.90%,0.10%,18.20%
"Sidibe, Amadou FAIRFL",29,26,22.8,19.1,109.4,96.2,0.588,0.576,42.4,0,13.3,30.9,20.8,11.30%,1.20%,1.80%,19.40%
"Leslie, Lionheart CSF",32,31,26.1,21.3,108.3,96.2,0.559,0.494,53.1,25.7,5.2,13,8.2,18.60%,3.90%,0.50%,16.30%
"Williams, Matt UCF",36,36,36.5,21.8,108.9,96.2,0.556,0.53,16.3,72.1,1.5,10.5,5.8,12.00%,1.20%,0.10%,11.80%
"McCarthy, Matt USFCA",33,27,21.9,18.4,100.5,96.2,0.54,0.524,22.3,15.4,10.1,18.2,13.1,9.70%,1.60%,2.50%,20.70%
"Mosquera-Perea, Hanner ETNST",35,35,21.9,18.6,111.8,96.2,0.596,0.582,77.5,0.5,8.7,16,11.6,6.00%,1.70%,6.70%,15.60%
"Hornbeak, Je'lon MONM",34,33,25.7,20.7,117.8,96.2,0.593,0.558,29,59.4,3.6,13.8,8.1,12.80%,3.30%,2.20%,10.90%
"Brimah, Amida UCONN",33,33,24.7,16.9,106.8,96.2,0.606,0.573,72.6,0,9.7,17.7,12.5,2.10%,0.50%,12.30%,19.40%
"King, Immanuel TEXST",36,23,21.6,15.3,104.2,96.2,0.565,0.566,50.3,0,11.2,14.6,11.8,6.60%,1.30%,5.90%,19.50%
"Ogbeide, Derek UGA",34,33,23.2,16.1,109.1,96.3,0.58,0.567,37.1,0,11.8,24.3,17,5.50%,0.90%,5.30%,17.20%
"Rawson, Tyler UTAH",32,8,19.5,17.3,108.3,96.3,0.553,0.51,43.2,43.8,6.8,14.6,10,15.40%,1.80%,2.80%,19.50%
"Harris, Nick COLCH",34,31,24.5,11.9,120.4,96.3,0.652,0.637,54,0,8.2,19.8,13.1,2.50%,0.70%,5.50%,16.40%
"Bridges, Miles MSU",28,27,32,27.1,107.1,96.3,0.585,0.563,25.3,39.6,5.7,23,14,14.50%,1.30%,4.90%,14.00%
"MuepoKelly, Don SOALA",32,32,22.6,20.9,104.4,96.4,0.531,0.5,53.3,0.9,9.2,16.1,11.6,8.70%,3.30%,6.00%,13.50%
"Mikesell, Ryan DAYTON",32,24,20.8,15.5,104.5,96.4,0.555,0.521,35,39.9,6.7,15,10,7.80%,1.80%,3.10%,17.10%
"Dimakopoulos, Ioannis UCI",36,36,20.7,27.3,108.2,96.4,0.575,0.549,27.5,19.7,5.5,16,10.1,13.10%,0.70%,4.50%,13.60%
"Nelson, Zach UVU",30,30,21.3,19,96.4,96.4,0.538,0.513,23.7,37.1,5,15.4,9.9,12.20%,1.30%,1.50%,18.90%
"Letcher-Ellis, Marquez RICE",35,15,19.1,22.4,96.3,96.4,0.574,0.522,66.1,30.1,8.7,19.3,13.1,5.00%,2.30%,5.30%,24.30%
"Lewis, JeQuan VCU",35,35,31.2,24.7,112.2,96.5,0.59,0.537,35.1,57.9,0.8,9.7,4.8,28.30%,3.30%,0.30%,16.00%
"Henson, Payton UVM",30,23,26.6,21.8,117.8,96.5,0.604,0.56,31.6,27.6,6.9,17.1,11.3,8.50%,1.20%,1.50%,12.00%
"Crossland, Ray EIU",29,20,28.3,22.2,94.5,96.5,0.489,0.45,27.7,13.7,7.5,16.1,10.9,10.70%,3.10%,0.80%,17.00%
"Fox, De'Aaron UK",36,34,29.6,27.4,112.2,96.5,0.556,0.498,47.4,15.4,2.1,12.2,6.6,28.60%,2.70%,0.70%,13.90%
"Baxter-Bell, Myo LIB",35,28,17.9,28.6,98.4,96.5,0.529,0.477,43.4,4.1,8.5,16.2,11.3,12.40%,2.80%,0.90%,15.30%
"Stith, B.J. ODU",31,26,24.3,27.1,97.3,96.5,0.476,0.413,33.3,25.2,2.6,18.4,9.2,9.60%,1.30%,1.00%,10.20%
"Sallah, Mawdo MTSTMR",36,35,20.2,17.9,98,96.6,0.529,0.527,23.9,0,9.1,21.6,14.3,2.60%,1.10%,5.50%,16.10%
"Kasibabu, Jonathan FAIRFL",31,12,19.2,17,107.1,96.6,0.613,0.604,49.2,13.8,8.8,18.7,12.9,11.40%,1.60%,7.40%,22.20%
"Johnson, Jaylen LOU",34,26,20.5,18.6,118.4,96.6,0.62,0.6,48.9,3.9,14.4,16.7,14.5,4.80%,1.40%,2.70%,16.70%
"Showalter, Zak WIS",37,37,29.5,13.3,124.4,96.6,0.647,0.614,24.8,57.5,3.1,8.7,5.4,10.80%,3.30%,1.10%,14.70%
"Ndumanya, Emmanuel SCU",26,24,25,11.5,90.8,96.6,0.579,0.563,73.4,0,9.7,21.3,14.4,1.80%,2.70%,2.00%,35.20%
"Thomas, Erik UNO",32,29,32.6,26.5,121.8,96.6,0.652,0.594,55.9,4.5,11.3,17.5,13.5,16.50%,2.60%,1.20%,15.70%
"Long, Alex NORFST",33,24,23.7,19.6,89.2,96.6,0.522,0.489,54.7,0,7.2,16.9,11.2,5.90%,1.80%,5.80%,23.60%
"Haas, Isaac PUR",35,15,19.5,31.4,109.6,96.6,0.635,0.587,63.8,0,11.5,18,13.9,6.40%,0.80%,3.80%,18.30%
"Nelson, Tyrell GARDWB",33,33,27.2,24.1,106.6,96.7,0.569,0.54,45.7,6.1,8.2,20.7,13.3,9.50%,1.50%,2.10%,15.40%
"Morant, Demetris FGCU",34,33,25.7,16.2,133.8,96.7,0.75,0.756,31.6,0,13.5,21.8,16.3,3.70%,0.80%,6.30%,15.90%
"Doughty, Samir VCU",35,15,23.1,22.8,99.6,96.7,0.522,0.454,44,32.1,4.1,14,8.3,17.20%,2.40%,0.30%,18.00%
"Peters, Alec VALPO",29,29,35.1,30.6,119.3,96.7,0.602,0.528,41.5,34.2,8.5,23.3,14.8,14.80%,1.30%,1.20%,11.40%
"Greenwood, Moses SELOU",32,22,26.3,21.7,108,96.7,0.583,0.556,38,0.4,10.7,15.8,12.1,4.00%,2.40%,2.60%,15.50%
"Harris, Jalen LATECH",27,2,22.9,24.6,106.1,96.7,0.56,0.511,25.3,39.7,3.9,11,7,13.20%,2.00%,1.20%,13.80%
"Artis, Dominic UTEP",32,32,36.5,25.7,99.5,96.7,0.517,0.484,36.5,31.5,1.9,18.3,9.8,33.70%,3.10%,0.40%,17.70%
"Towns, Seth HARV",28,20,24.6,28.4,99.3,96.7,0.548,0.496,30.2,35.3,5.5,14.4,9.3,11.60%,2.30%,2.40%,17.10%
"Perrantes, London UVA",34,34,32.1,24.1,109.7,96.7,0.548,0.506,25.8,49.3,1.3,10.6,5.5,24.70%,1.50%,0.30%,12.90%
"Foster, Jarrey SMU",34,32,29.6,17,123.5,96.8,0.606,0.598,31.1,29.5,10,10.7,9.6,13.90%,1.30%,3.70%,13.40%
"Forrest, Trent FSU",35,0,15.4,17.3,108.1,96.8,0.534,0.477,55,6.2,6.7,12.6,8.9,16.30%,4.50%,1.00%,17.90%
"Cabbil, Lovell LIB",32,28,28.9,19.8,104.9,96.8,0.572,0.527,30,49.6,1.1,13.8,6.8,14.90%,3.10%,1.10%,13.40%
"Davis, John TOWSON",27,2,23,25.2,113.9,96.8,0.571,0.538,37.7,9.6,10.5,27.4,17.2,7.80%,1.40%,2.60%,12.30%
"Colson, Bonzie ND",36,36,32.1,25.9,125.1,96.8,0.605,0.555,40.1,13.4,10.6,25.4,16.8,10.20%,2.10%,4.50%,7.70%
"Bullock, Rodney PROV",33,33,32.8,27.1,100.8,96.9,0.545,0.493,39.2,35.7,5,18,10.6,9.80%,2.10%,2.70%,14.50%
"Smith, Jaleen UNH",32,32,36.2,24.3,109.6,96.9,0.575,0.529,33.3,34.9,4.3,15.9,9.3,26.40%,1.50%,1.90%,17.70%
"Daniels, Devon UTAH",29,26,26.9,18.2,113.9,96.9,0.632,0.606,32.3,17.7,4,15.2,9.1,17.20%,1.80%,1.70%,20.10%
"Jefferson, Amile DUKE",35,35,29.7,16.9,125.1,96.9,0.635,0.613,60.1,0,9.7,22,15.1,9.30%,1.30%,5.90%,14.00%
"Hamilton, Ken'Darrius TENNST",28,14,19.5,21.4,96.5,96.9,0.535,0.512,21.1,39.2,8.7,15.1,11,5.10%,1.40%,5.20%,20.10%
"Allen, Noah HAW",30,25,30.2,27.8,103.2,97,0.575,0.531,32.7,36,3.4,20.7,10.9,16.90%,2.30%,0.90%,16.30%
"Jenkins, Kris NOVA",36,34,31.1,22.9,112,97,0.558,0.5,31.4,64.6,1.6,14.2,7.7,12.00%,2.20%,1.10%,11.00%
"Zanna, Nura LIU",32,30,25.1,20.2,99.3,97,0.607,0.624,55.7,0,15.2,23.7,17.8,4.50%,1.50%,1.40%,26.70%
"Dawson, John LIB",35,35,28.7,20.7,94.1,97,0.522,0.484,27,56.6,1.4,18,8.8,20.50%,2.30%,1.60%,19.40%
"Bell, Amir PRIN",30,5,23.6,16.5,106.3,97,0.543,0.515,23.6,40,1.9,10.2,5.6,16.00%,1.70%,1.70%,14.90%
"Currington, James SELOU",22,16,27.5,15.7,112.5,97,0.606,0.59,31.7,0.7,12.4,16,13,4.10%,2.40%,2.00%,17.20%
"Polite Jr., Ed RADFRD",31,30,31.9,20.5,108.7,97,0.561,0.508,59.8,8.9,9.7,24.3,15.4,13.50%,3.50%,3.20%,17.00%
"Guy, Kyle UVA",34,6,18.6,22.3,114.2,97,0.581,0.563,17.1,50.2,1,10.4,5.3,15.20%,1.40%,0.20%,8.70%
"Walker, Tevonn VALPO",31,31,28.7,21.2,111.6,97.1,0.547,0.477,44.3,35.5,5.9,15.9,10.2,9.00%,2.70%,0.10%,10.80%
"Thomas, Donte BRAD",32,24,21.7,19.1,109.1,97.1,0.565,0.522,48.9,6.7,10.4,23.2,15.8,9.00%,2.10%,3.00%,14.80%
"Skelly, Gavin NU",36,0,17.7,19,107.7,97.1,0.577,0.523,44.5,38.7,9.2,13.8,10.4,13.90%,1.10%,7.50%,20.20%
"Mullins, Grant CAL",32,25,31.2,16.3,116.2,97.1,0.594,0.563,22.1,65.2,0.8,10.8,5.4,13.40%,1.90%,0.30%,12.00%
"Veal, Marlain SELOU",32,31,29.3,26.8,105.5,97.1,0.597,0.548,43.7,35.4,3.4,11.7,6.9,33.70%,3.60%,0.20%,23.50%
"Amayo, Kelvin LMU",28,2,18,16.9,93.1,97.1,0.484,0.491,50,21.8,4.2,22.1,11.5,18.90%,3.60%,1.90%,20.70%
"Moore, Marquise GMU",34,34,34.9,26,108.9,97.1,0.554,0.495,55.3,7.9,5.7,27.8,15.9,21.60%,1.60%,2.30%,15.50%
"Davis, DeAndre ALCST",23,23,24.6,18.1,109.3,97.1,0.575,0.552,50.3,6.3,8.8,13.9,10.3,8.40%,1.80%,3.80%,15.50%
"Riak, Deng ECU",33,17,21.3,12.4,76.5,97.1,0.435,0.412,20.4,13.3,6.9,18.7,12,3.90%,0.80%,2.20%,27.20%
"Taylor, Matt NMSU",34,9,22,15.2,111.6,97.1,0.573,0.544,31.8,43.5,4.3,10.6,7.1,13.40%,1.90%,2.90%,17.10%
"Ojeleye, Semi SMU",35,35,34.1,25.7,129.7,97.2,0.63,0.572,50.8,39.9,8.4,15,11,9.30%,0.80%,1.60%,8.70%
"Burgess, Jordan VCU",35,24,21.4,13.5,98.9,97.2,0.498,0.5,19.7,40.8,5.1,13.8,8.6,8.10%,1.90%,1.30%,15.00%
"Porter, Laytwan NIU",27,8,19.1,21.6,91.6,97.2,0.531,0.482,40,44.3,1.9,11.3,5.9,22.20%,3.60%,1.50%,26.70%
"Brown, Bruce MIA",33,29,31.9,20.7,112.5,97.2,0.566,0.515,41.4,32.5,5.6,15.3,9.6,20.70%,2.90%,1.90%,16.30%
"Tatum, Jayson DUKE",29,27,33.3,26.1,110.1,97.2,0.573,0.507,38.1,32.1,4.9,19.7,11.8,12.40%,2.30%,3.20%,15.10%
"Williams, Kenrich TCU",37,36,32.7,16.9,124,97.2,0.577,0.565,30.8,38.6,12,22.9,16.2,15.30%,2.70%,2.10%,10.80%
"Collins, Paris JACKSN",23,21,33.6,24.8,94.7,97.2,0.445,0.428,24.1,48.2,5.4,13.9,8.4,21.20%,3.80%,2.30%,12.20%
"Miller, Raekwon UNCASH",33,9,20.2,20.5,93,97.2,0.51,0.461,29.5,70.5,1.4,10.6,5.6,12.80%,3.00%,1.50%,18.60%
"Jones, Jarred LOYMD",33,33,30.9,27.8,98.3,97.2,0.52,0.463,40.3,5,5.6,21.1,11.8,15.90%,2.70%,4.00%,16.60%
"Allen, KeVaughn FLA",36,36,28.6,22.9,116.5,97.2,0.588,0.539,26.8,54.9,0.9,8.5,4.3,10.50%,2.50%,1.00%,9.70%
"Smith, Scoochie DAYTON",32,32,31.3,22.5,114.6,97.3,0.604,0.555,41,44.8,1.3,9.9,5.2,29.20%,3.00%,0.40%,16.10%
"Bird, Jabari CAL",27,25,32,23.5,106.3,97.3,0.565,0.542,17.3,56,3.5,13.2,7.7,7.70%,1.30%,0.80%,12.70%
"Reed, Jordan TENNST",30,22,24.7,18.9,106,97.3,0.518,0.453,52.9,16.2,12.4,18.4,14.3,7.30%,1.30%,2.50%,16.00%
"Toomer, Avi BUCK",35,22,19.3,10.6,91.9,97.3,0.548,0.549,56.8,51.9,2.9,10.6,6.5,7.90%,3.10%,0.30%,27.80%
"Baker, Ian NMSU",33,33,33.1,25.9,114.2,97.3,0.545,0.464,45.8,48.7,1.8,12.1,6.6,24.20%,2.20%,0.40%,12.80%
"Armstead, Aaric NIU",32,32,30.4,18.9,93.4,97.3,0.433,0.384,34.4,33.7,7,14.7,9.7,9.80%,2.90%,2.60%,13.70%
"Banks, Isaac ETNST",35,1,15.9,11.6,105.2,97.4,0.586,0.616,45.3,0,8.9,17,12.1,4.00%,1.50%,4.30%,21.30%
"Brown, Vitto WIS",37,37,21,20,100.2,97.4,0.515,0.494,14.3,59.7,7.1,15,10.1,9.00%,1.50%,2.50%,17.50%
"Thomas, Paul UTEP",32,29,24.8,19.8,103.7,97.4,0.567,0.551,40.1,1.4,7.2,21.2,13.5,13.60%,1.60%,2.00%,17.60%
"Butler, Jordan NORFST",29,25,27.3,15.2,100.5,97.4,0.531,0.48,73.6,0,8.4,17.6,12.1,6.40%,0.90%,7.70%,19.30%
"DiVincenzo, Donte NOVA",36,1,25.5,19,112.7,97.4,0.588,0.556,35.5,49.1,5.5,12.7,8.6,12.00%,2.20%,1.30%,16.10%
"Shrigley, Matt SDSU",29,4,20.4,15.1,99.4,97.5,0.48,0.466,12.8,88.6,2.5,8.8,5.2,6.30%,1.90%,1.70%,9.20%
"Carr, Shaq GRCNYN",30,6,18.4,16.2,95.1,97.5,0.565,0.49,45.2,7.7,3.2,9.9,6,24.30%,2.30%,0.20%,31.40%
"Bonam, Lorenzo UTAH",32,29,29.8,19.3,120.1,97.5,0.675,0.633,41.8,34.7,2.2,9.3,5.5,17.90%,2.70%,1.20%,19.10%
"Clayton, Willie GSU",33,23,21,16.5,101.9,97.5,0.582,0.642,57.7,0,16.9,22.7,18.4,4.30%,1.20%,4.80%,25.20%
"Brown, Stephen BUCK",35,35,30.3,19.5,114.6,97.5,0.57,0.543,30.9,42.2,1.4,10.5,5.8,29.10%,3.10%,0.30%,15.60%
"Cacok, Devontae UNCWIL",35,34,25.9,16.8,145.6,97.5,0.778,0.8,46.5,0,15.1,29.1,20.1,3.00%,2.30%,4.90%,12.10%
"Wray, Chris MTSTMR",36,33,29.5,14.1,106.2,97.6,0.541,0.58,48.2,1,10.3,12.7,10.6,10.20%,2.70%,5.00%,17.60%
"Johnson Jr., Avery ALA",34,6,19.3,23.7,90.7,97.6,0.428,0.396,16.5,41.7,1.9,7.8,4.4,16.30%,2.30%,0.20%,11.70%
"Clavell, Gian CSU",27,26,36.6,28.7,109.6,97.6,0.547,0.517,28.3,45,4.2,14.3,8.7,11.50%,3.20%,2.30%,9.50%
"Bell-Haynes, Trae UVM",35,35,27.6,22.9,114.2,97.6,0.568,0.516,45.8,19.1,3.4,8.4,5.6,26.60%,2.40%,0.40%,15.60%
"Hurdle, Jamar UWGB",31,4,17.6,24.5,99.9,97.6,0.529,0.511,17.4,14,8.7,14.2,10.5,5.90%,2.40%,5.30%,14.20%
"Miller, Brandon GARDWB",31,1,17.4,16.1,109.2,97.6,0.543,0.534,75.9,0,11.6,14.7,12,3.00%,1.70%,3.30%,12.90%
"Prescott, Tevin WINTHR",33,10,18.9,12.6,117.4,97.6,0.594,0.575,35.8,0.8,7.4,10.5,8.3,2.90%,2.30%,2.70%,12.00%
"Hayes, Nigel WIS",37,37,32.4,24.3,111.4,97.6,0.522,0.485,58.4,17.8,8,16.5,11.2,16.80%,1.50%,1.30%,11.30%
"Lawrence, Jr., Anthony MIA",33,18,26,15.3,106.2,97.7,0.559,0.517,35.8,57.2,3.8,13.2,7.8,12.60%,3.10%,2.00%,19.00%
"Windler, Dylan BELM",30,30,30.1,13.7,128.6,97.7,0.66,0.635,33,51.1,6.6,17.7,11.6,9.60%,1.80%,3.30%,12.60%
"Worku, Eyassu UCI",36,0,20.3,23.7,90.8,97.7,0.491,0.448,30,29.6,4.2,12.4,7.8,18.20%,2.10%,0.40%,21.90%
