ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"McHenry, Anthony GT",32,29,23.9,10.6,94.3,92.9,0.481,0.443,25.2,27.8,3.5,10.9,6.7,13.20%,2.60%,5.00%,23.80%
"McLendon, Warren CIT",27,25,25.3,27.2,99.5,92.9,0.537,0.515,45,18.2,10.4,17.8,12.7,11.90%,2.10%,7.50%,17.40%
"Grier, Vincent MINN",32,30,36,26.8,108.1,92.9,0.551,0.486,51.3,12.2,4.9,13.9,8.7,15.90%,3.30%,0.70%,14.00%
"Richmond, Dustin ALST",28,14,21,15.5,77.1,92.9,0.45,0.401,32.7,46.5,2.2,11,6.1,26.50%,3.50%,0.20%,33.80%
"Thomas, Steve MIDTN",24,23,24,24.9,102.4,92.9,0.538,0.485,45.9,0,14.6,21.5,16.4,7.60%,1.50%,3.40%,19.10%
"Nicholson, Yemi DENVER",31,31,30.3,28.4,115.1,92.9,0.612,0.588,33.3,0,10.8,20.7,14.8,7.40%,1.50%,9.10%,11.70%
"Homan, Jared IOWAST",31,31,36.3,22.3,99,92.9,0.485,0.431,39.5,2.7,9,18.3,12.5,6.10%,1.40%,6.70%,12.30%
"Martin, Torrell WINTHR",31,30,27.8,23.1,116.8,92.9,0.64,0.611,31.9,58.8,5.9,13.8,8.9,16.30%,2.40%,1.40%,15.20%
"Young, Marcus AAMU",32,5,17.4,20.5,106.8,92.9,0.588,0.5,54.3,43.2,2.4,8.4,4.8,16.10%,2.80%,0.00%,18.00%
"Jack, Jarrett GT",32,31,34.1,21.7,112.7,93,0.651,0.586,44.5,32.6,0.9,13.6,6.9,26.20%,3.00%,0.30%,22.40%
"Laue, Mitch UNCWIL",29,17,19.6,22.1,96.6,93,0.505,0.463,49.4,12.3,5.6,23.5,13.3,12.20%,2.80%,1.10%,16.20%
"Hird, Alonzo EKU",31,30,25.5,17,121.7,93,0.654,0.657,56.7,0.6,13.8,24.5,17.9,6.20%,1.30%,6.00%,16.20%
"Sessions, Ramon NEV",32,31,31.1,20.2,92.2,93.1,0.478,0.424,39.3,10.5,2.7,10.3,6.1,32.80%,2.80%,0.30%,24.20%
"Thomas, Kiah ODU",34,32,26.6,16.4,107.9,93.1,0.562,0.523,32,52.5,3.7,10.7,6.7,9.70%,2.20%,2.50%,14.40%
"Carr, Chaz BU",29,29,33.4,24.5,100,93.1,0.52,0.482,23.5,48.2,2.3,8.3,5,19.30%,2.10%,0.10%,15.70%
"Felton, Raymond UNC",36,35,31.7,20.4,111.5,93.1,0.596,0.561,40.6,48.2,2.3,11.8,6.8,34.60%,3.40%,1.00%,24.90%
"Maric, Aleks NEB",27,10,20.8,21.4,106.2,93.1,0.538,0.479,49.1,1.2,13.7,20.5,15.6,5.20%,1.40%,3.30%,15.60%
"Searight, Maurice GRAMB",23,7,22.8,20.5,80.2,93.2,0.417,0.381,56.3,7.1,6.6,14.6,9.6,30.90%,3.30%,0.50%,28.90%
"Jenkins, Brandon LOU",38,7,20,13.1,110.8,93.2,0.612,0.581,40.4,50,2,10,5.8,12.50%,3.10%,0.20%,21.50%
"Basden, Eddie CHA",29,28,36.2,20.9,114.5,93.3,0.574,0.522,47.8,17.9,7.5,17.9,11.5,20.60%,5.10%,0.40%,16.50%
"Rush, Brion GRAMB",25,24,30.8,30.6,100,93.3,0.515,0.468,28.4,44.7,4.1,15.6,8.9,16.30%,3.10%,0.90%,11.90%
"Gathings, Danny HIGHPT",27,23,27.4,22.6,103.2,93.3,0.566,0.535,34.6,26.2,6.2,19.1,11.4,9.90%,2.60%,1.80%,17.10%
"Munson, Sean WAGNER",30,30,26.2,26.9,104.6,93.3,0.544,0.465,56.8,3.3,12,29,18.6,6.50%,2.60%,3.50%,15.80%
"Lawson, Brent MINN",32,32,31,12.4,113.1,93.3,0.621,0.582,40.9,52.2,5.9,9.8,7.2,13.60%,3.80%,1.10%,22.00%
"Moore, Taylor SFA",27,22,26.4,16,100.3,93.3,0.52,0.507,61.2,0.7,11.2,17.5,12.9,14.40%,2.40%,2.60%,22.40%
"Head, Luther ILL",39,39,33.3,23.4,121.8,93.3,0.615,0.589,21.4,61.3,2.3,12,6.8,21.80%,3.20%,0.80%,12.00%
"Bryant, John STJOES",30,9,18.1,11.4,82.8,93.3,0.535,0.519,79.6,0,6.7,12.1,8.7,7.40%,2.30%,4.10%,35.40%
"Dunston, Bryant FORDM",29,29,33.2,23.7,110.5,93.3,0.576,0.529,60.1,4.4,10.7,20.1,14,11.50%,2.10%,7.00%,15.20%
"Petway, Brent MICH",29,5,21.4,18.3,112.1,93.4,0.596,0.576,30.9,3.3,12.5,19.7,14.9,10.20%,2.70%,8.60%,16.90%
"Beye, Alioune MONTST",19,18,23.4,18.3,105.7,93.4,0.607,0.636,28,0,7.6,15.4,10.6,6.60%,1.20%,10.80%,15.90%
"Adjiwanou, Frederic STMARY",29,17,26.7,19,97.8,93.4,0.531,0.427,76.8,18.3,11.9,17,13.1,7.10%,1.70%,2.60%,24.20%
"Green, Caleb ORU",33,33,31.8,29.1,114.9,93.4,0.626,0.552,73.3,0.3,12.3,20.8,15.4,12.90%,2.50%,0.60%,17.90%
"Pierce, Pierre IOWA",20,19,34,31.2,95.3,93.4,0.532,0.521,36,25.3,4.2,12.9,8,29.10%,4.20%,1.40%,20.10%
"Famutimi, Olu ARK",30,29,23.3,20.6,111.1,93.4,0.549,0.528,22.3,45.9,6.5,14.7,9.8,8.70%,2.60%,0.50%,11.10%
"Grace, Conor DAVDSN",26,25,18.9,15.2,93.9,93.4,0.476,0.455,21,37,11.2,19,13.9,13.60%,2.10%,2.10%,26.30%
"Tucker, Joah UWM",32,32,29.2,29.8,107.2,93.4,0.544,0.496,39.3,17,8.2,13.9,10,18.10%,2.50%,0.50%,15.00%
"Davis, Boo UWM",32,29,21.4,25.5,106.4,93.4,0.552,0.515,21.9,60,6.3,10.9,7.8,13.00%,3.20%,0.60%,15.70%
"Dean, Taquan LOU",37,31,27.1,23.7,123.6,93.5,0.628,0.602,20.6,70.2,3.2,12.9,7.7,18.30%,2.40%,0.00%,12.80%
"Bettencourt, Kevin BUCK",33,33,32.1,24.4,101.1,93.5,0.535,0.469,31.2,64.4,1.1,10.1,5.4,17.90%,3.30%,0.20%,16.50%
"Sloan, Marcus TCU",35,35,19.5,12.5,94.5,93.5,0.468,0.431,95.7,1.1,12.5,13.7,12,6.60%,3.00%,4.10%,23.90%
"Hamilton, Brian UL-Laf",31,29,33.3,21.4,109,93.5,0.553,0.539,46.5,1.6,11.5,15.8,12.7,10.70%,4.30%,4.10%,16.20%
"Terrell, Julian VANDY",33,26,21.7,20.3,96.1,93.5,0.534,0.5,50,0,9.9,17.8,12.8,12.80%,1.90%,5.60%,24.20%
"Sumpter, Curtis NOVA",29,29,32.1,23.3,119.2,93.6,0.592,0.529,43.5,28.6,11,14.8,11.4,6.70%,2.20%,3.20%,13.20%
"Nana, Harding DEL",31,31,36,27.7,102.7,93.6,0.556,0.514,38.8,37.6,7.7,24.8,15,9.40%,1.80%,3.80%,15.50%
"Bennett, Marques DAYTON",29,0,18.1,12.8,113.2,93.6,0.534,0.495,32.6,52.6,7.2,16,10.7,9.60%,3.40%,0.50%,12.80%
"Thompson, Joe SHSU",30,27,29.4,26.1,110.4,93.6,0.555,0.529,20.2,50.3,6.6,9.9,7.7,23.20%,2.50%,0.40%,12.40%
"Boylan, Ian CSUN",31,29,33,23.5,116.3,93.6,0.574,0.51,45.7,39.9,5.8,11.5,8,22.30%,4.70%,0.70%,13.80%
"Golden, Ralfeal ALST",23,23,29.2,27.7,93.6,93.7,0.49,0.453,33.7,34.8,5.5,17.5,10.7,12.70%,1.80%,1.10%,14.90%
"Dorsey, John GRAMB",25,13,18.6,12.4,93.4,93.7,0.553,0.56,38.7,0,9.5,19.5,13.2,5.50%,1.30%,3.00%,26.10%
"Kravic, Dragutin COL",27,7,16.6,26.2,101.8,93.7,0.53,0.5,27.4,62.9,8.1,17.7,11.6,14.80%,2.50%,4.70%,14.40%
"Lowry, Kyle NOVA",24,3,23.2,20.2,98.8,93.7,0.488,0.438,48.7,14.5,4.5,11,6.9,17.30%,3.40%,1.00%,17.80%
"Young, Tony SIU",35,5,20.8,16.4,104.1,93.7,0.612,0.574,29,52.9,1.3,8,4.2,12.90%,4.00%,0.50%,22.60%
"Lewis, Jamar GRAMB",26,23,27.6,15.9,105.5,93.7,0.608,0.585,55.1,1.4,6,15.5,9.7,15.70%,1.90%,4.20%,22.20%
"Davidson, Jermareo ALA",32,32,25.9,15.2,119.8,93.7,0.613,0.577,61.5,0,11.4,23.3,16.6,6.90%,0.80%,5.80%,16.40%
"Thomas, Doug IOWA",32,2,16.1,15.2,110.2,93.8,0.567,0.529,59.8,0,12.6,20.8,15.5,3.70%,1.80%,2.60%,16.80%
"Gay, Rudy UCONN",31,26,28.8,20.5,107.5,93.9,0.552,0.51,37.1,21,6.8,11.7,8.6,9.90%,1.60%,6.10%,15.50%
"Jackson, Bernard COLCH",28,26,25.6,22.3,105,93.9,0.536,0.5,37.7,2.9,9.8,16.2,11.8,8.90%,2.20%,1.90%,13.90%
"White, James CIN",33,30,28.5,18.4,112,93.9,0.578,0.516,42.3,38.2,4.1,12.8,7.9,21.10%,1.90%,1.30%,18.40%
"Scott, Trayvean SOUTHN",29,24,30.1,15.4,87.3,93.9,0.438,0.429,12.9,71,1.3,7.5,4,19.00%,2.70%,0.70%,19.30%
"Townes, Darian ARK",30,14,23.8,21.7,110.4,94,0.559,0.521,36.6,0.4,9.4,13.4,10.4,4.20%,1.30%,7.60%,11.90%
"Jordan, Chris SHSU",29,28,27.2,21,104.5,94,0.6,0.529,46,20.5,6.5,9.6,7.5,21.50%,2.20%,1.50%,24.00%
"Ferguson, Eric ARK",30,17,27.2,19.4,105.6,94,0.502,0.49,15.5,48.6,2.9,8.7,5.3,30.00%,3.70%,0.40%,17.10%
"Griffin, John BUCK",33,6,18.8,20.1,112,94,0.621,0.569,35.2,74.8,2.4,9.5,5.7,19.40%,3.20%,0.00%,18.60%
"Brunner, Greg IOWA",33,32,31.8,24,110.3,94,0.581,0.537,50,14,10.2,19.3,13.7,12.80%,2.10%,3.20%,16.10%
"Morris, J.R. SHU",21,20,29.6,21.3,97.1,94,0.46,0.432,18.8,44.6,5.5,17.2,10.1,8.40%,3.70%,1.50%,10.50%
"Moss, Marvin MONTST",28,28,28.8,23.4,103.6,94,0.554,0.52,28.1,16.1,8.9,18.8,12.7,13.20%,2.20%,1.90%,15.90%
"Matheus, Cass USU",32,5,15.5,21.4,116.7,94,0.607,0.561,74,0,10.5,13.2,11.1,3.90%,0.90%,5.20%,13.30%
"Fikiel, Jan PENN",29,11,19.8,19.8,94.7,94.1,0.54,0.487,37.7,25.2,5.6,9.5,6.8,10.40%,1.20%,3.70%,22.10%
"Carroll, Jaycee USU",32,31,30.4,23.8,119.7,94.1,0.657,0.642,18.4,50.2,2.6,14.5,8.5,10.50%,1.90%,0.50%,12.70%
"Wilkinson, Wes NEB",27,10,19.7,21.1,105.5,94.1,0.564,0.522,34.2,44.1,7.2,13.9,9.6,9.20%,1.30%,7.20%,16.70%
"Grant, Jason LAMAR",29,22,19.8,13.6,94,94.2,0.452,0.402,49.6,0,6.6,16.3,10.5,0.90%,1.30%,7.00%,12.40%
"Wallace, Dakari JACKSN",32,18,25.3,21.2,89.8,94.2,0.458,0.387,34,40.8,3.7,10.9,6.3,16.60%,3.60%,1.20%,17.80%
"McFarlin, Ivan OKST",33,33,30.7,19.6,121.9,94.2,0.637,0.592,47.2,0.7,13.3,17.2,14,9.80%,2.60%,3.80%,17.00%
"Woodard, Adrian HAMPTN",28,24,22,16.1,95.9,94.3,0.505,0.486,24.3,32.6,7,8.8,7.1,12.90%,2.20%,2.30%,20.50%
"Erwin, Duane MEM",38,31,26.5,16.6,96.7,94.3,0.526,0.462,54.1,2.9,9.2,16.6,12,9.50%,1.70%,5.90%,24.50%
"Taylor, Greg WOFF",28,4,23.4,15.3,97.8,94.3,0.536,0.557,40.9,28,4.9,14.7,8.9,17.10%,4.80%,0.80%,22.40%
"Hood, Ricky UTCHAT",31,3,19.4,11.6,108.5,94.3,0.563,0.515,39.2,33,4.6,14.3,9,15.50%,1.90%,1.10%,22.50%
"Day, Jeffrey CREIGH",34,4,18.3,21.3,93,94.3,0.512,0.444,54.2,0.7,7.6,18.1,11.8,9.80%,2.10%,8.70%,22.50%
"Jackson, Almaad ALCST",26,13,23.6,21.3,87.4,94.3,0.504,0.426,56.8,24.7,7.8,19.9,12.9,11.60%,1.30%,6.70%,24.00%
"Ross, Ronald TEXTCH",33,31,34.5,23.7,117.4,94.3,0.59,0.564,21.7,20.8,4.7,13.1,8.3,17.50%,4.40%,0.30%,10.30%
"Collier, Jerimie SOUTHN",28,11,21.3,23.8,81.2,94.3,0.45,0.423,41.8,34.8,4.1,9.1,6,13.10%,1.90%,1.60%,20.90%
"Horace, Danny MIA-OH",30,30,35.1,24.2,115.9,94.4,0.588,0.497,60.6,24.2,8.1,24.9,15.3,8.50%,1.60%,1.90%,14.00%
"Greene, Orien UL-Laf",25,23,31.7,22,99.8,94.4,0.514,0.463,34,44.8,4.7,12.9,8,24.20%,5.00%,1.20%,23.10%
"Bostain, Robby FURMAN",29,25,28,23.5,104.2,94.4,0.536,0.498,33.2,24.8,4.7,13.7,8.5,23.20%,4.30%,0.30%,18.20%
"Dockery, Sean DUKE",27,22,26.7,11.5,116.2,94.4,0.637,0.587,47.7,51.4,2.9,8.1,5.2,14.80%,3.50%,0.90%,23.30%
"Cusworth, Brian HARV",23,21,29.8,25,98.7,94.4,0.534,0.488,36.1,5.2,9.3,23.6,14.9,7.90%,1.40%,7.30%,17.20%
"Tofi, John UTEP",35,25,22.5,16.9,110.2,94.4,0.534,0.49,29.4,0.5,12,21.3,15.4,8.80%,1.40%,4.40%,14.80%
"Proctor, Darryl COPPIN",29,28,33.8,22.3,107.1,94.4,0.545,0.479,57.6,2.1,9.9,14,10.9,6.30%,3.10%,1.70%,13.60%
"Jones, Jacques TEXSOU",26,20,27.8,18,87.5,94.4,0.438,0.395,42.6,17.6,9,16.9,12.1,13.30%,2.00%,4.10%,21.40%
"Haney, Michael EKU",31,31,32.7,19.3,120.6,94.4,0.649,0.625,33.7,1.4,10.1,19.6,13.9,13.90%,2.80%,1.60%,17.10%
"Staple, Damion IOWAST",31,27,26.3,12.5,100.9,94.4,0.534,0.536,48.6,0.7,6.7,13.6,9.3,4.60%,2.60%,1.70%,16.50%
"Marigney, Paul STMARY",25,21,30.6,27.2,113.1,94.5,0.618,0.568,36.6,45.2,6.5,12.3,8.5,13.80%,2.60%,1.30%,17.10%
"Coppenrath, Taylor UVM",31,31,36.4,32.4,125.8,94.5,0.594,0.526,56.3,6.3,13.5,14.6,13,13.80%,2.10%,2.00%,7.60%
"Amundson, Louis UNLV",30,30,24.2,18.2,97.8,94.5,0.524,0.561,42.8,0,11.9,22.3,15.4,3.00%,2.40%,6.40%,16.50%
"Noel, David UNC",37,0,16.9,11.1,113.9,94.5,0.586,0.582,39.4,19.2,6.7,10.1,7.8,13.30%,2.90%,1.80%,21.30%
"Carter, Rechodd NCAT",29,29,23.4,19.6,85.4,94.5,0.437,0.38,49.7,36.6,3.4,10.9,6.2,30.00%,4.10%,0.20%,22.80%
"Crawford, Terrence OKST",32,13,18.4,14.2,114.4,94.5,0.567,0.5,70.1,11.3,11,15.9,12.4,15.30%,3.10%,2.00%,22.60%
"Mitchell, Tyronn NWST",33,33,22.1,17,100.7,94.5,0.532,0.463,37.9,42.2,2.4,10.8,6,34.70%,5.50%,0.30%,28.80%
"Azubuike, Kelenna UK",34,34,29.1,24.7,115.5,94.6,0.584,0.551,31.5,35.2,6.9,11.9,8.7,10.90%,2.20%,1.40%,11.60%
"Everett, Terrell OU",33,32,34.3,20.6,110.4,94.6,0.555,0.494,39.4,21.8,4.2,12.6,7.7,26.30%,3.00%,0.90%,20.00%
"Leather, Terrence USF",29,27,32.5,30.6,104,94.6,0.573,0.508,61.6,3,10.4,23.5,15.8,10.90%,2.00%,1.10%,18.10%
"Jackson, Stanley COLCH",27,23,26.1,23.5,98.1,94.6,0.51,0.486,25.9,14.7,10,10.8,9.6,16.80%,3.00%,2.50%,18.10%
"Shewmake, Thomas CSUN",31,16,19.6,15.9,89.8,94.6,0.549,0.53,42.2,19,9.3,21.1,14,7.80%,2.00%,2.50%,29.70%
"Ricketts, Rickey AAMU",32,25,20.8,24.9,91.1,94.6,0.423,0.382,25.7,65.8,2.3,4.4,3,16.70%,2.90%,0.00%,8.70%
"Mitchell, Taurean TXAMCC",28,24,22.1,17.2,92.7,94.6,0.548,0.491,45.6,21.9,1.7,8.7,4.8,31.80%,3.60%,0.70%,36.00%
"Jefferson, Dontell ARK",30,4,16.5,18,88.1,94.7,0.493,0.43,54,39,3.4,11.2,6.7,22.50%,2.70%,0.50%,30.40%
"Kosmalski, Logan DAVDSN",32,32,29.9,21.3,107.1,94.7,0.518,0.465,35.6,27.5,11,21.3,14.9,10.40%,1.50%,0.60%,14.60%
"Roberts, Greg NCAT",29,28,25.2,16.8,71.6,94.7,0.425,0.405,33.7,16,4.3,14,7.9,10.30%,3.00%,2.10%,27.30%
"Washington, Gibran HOFSTR",30,4,16.3,12.6,104,94.7,0.558,0.487,41.3,49.3,4.5,8.8,6.1,17.80%,4.90%,0.90%,27.10%
"Jenkins, Willie TNTECH",29,29,33.2,31.5,102.9,94.7,0.568,0.524,34.4,34.9,7.2,17.1,10.8,15.90%,3.30%,1.20%,18.90%
"Trapp, Brandon SCARST",27,23,28.2,15,101.8,94.7,0.516,0.479,19.2,79,5.5,7.4,5.9,9.20%,2.60%,0.50%,18.50%
"Smith, Craig BC",29,29,34.6,27.2,110.5,94.7,0.55,0.51,42.4,5.2,11,16.9,12.7,11.30%,2.80%,1.30%,12.00%
"Olivero, Jose LEHIGH",29,29,28.3,30,90.3,94.7,0.484,0.409,49.2,46.7,2.1,10,5.3,18.20%,2.40%,0.00%,15.80%
"Bradshaw, Craig WINTHR",33,33,21.4,21.5,99.7,94.8,0.557,0.529,33.8,36.7,6.1,14.5,9.3,6.40%,1.20%,1.90%,17.10%
"Hunter, Isaiah ODU",32,31,28.5,27,99.6,94.8,0.505,0.459,29,42.3,2.6,10,5.8,15.40%,2.10%,0.40%,12.60%
"Spencer, Jermaine NWST",32,32,18.5,20,112,94.8,0.619,0.62,32.1,0,12.6,17.9,13.8,6.70%,2.90%,5.00%,16.70%
"Williams, Sean BC",27,0,17.2,12.1,113,94.8,0.636,0.652,75.8,0,10.6,12.5,10.5,6.40%,0.90%,13.80%,20.70%
"Charlo, Mo NEV",32,11,24.6,23.9,95.6,94.8,0.511,0.455,50,29.3,8.1,8,7.3,17.70%,2.10%,1.50%,20.70%
"Shiloh, Kyle NEV",32,32,29.2,14.6,81.4,94.8,0.392,0.348,33.2,39.6,1.4,5.9,3.5,17.00%,3.00%,0.30%,20.40%
"Williams, Jaison OU",33,22,21,17.7,111.3,94.8,0.538,0.5,16.6,77.2,2.6,11.8,6.6,18.10%,3.00%,0.70%,15.50%
"Balkman, Renaldo SCAR",33,10,18.6,19.2,100.6,94.8,0.496,0.481,27.5,11.3,12.1,18.3,13.9,17.90%,2.50%,4.00%,20.40%
"Wright, Antoine TXA&M",31,30,33.9,25.8,115.3,94.8,0.62,0.594,36.1,41.3,6.2,14.2,9.6,14.60%,2.10%,2.50%,14.40%
"Gai, Deng FAIRFL",30,30,36,21.1,105.8,94.8,0.545,0.503,34.7,17.2,8.5,18.7,12.2,8.10%,1.00%,17.10%,14.00%
"Wiggins, Shawn SCARST",29,19,25.3,17.8,110.5,94.8,0.544,0.505,29.5,53.5,3.1,9.6,5.9,6.30%,2.00%,0.80%,11.00%
"Giles, Devonne TEXTCH",33,32,26.4,24,100.2,94.8,0.56,0.5,37.4,1,11.4,16.8,12.9,7.90%,1.90%,6.60%,21.10%
"Foster, Je'Kel OSU",32,12,25.6,15.9,113.7,94.8,0.604,0.596,13.5,75.1,2.7,12.5,7.1,17.30%,3.20%,0.50%,16.00%
"Hazel, Andre USFCA",26,10,19.8,20.2,73.9,94.8,0.408,0.316,36.8,48.7,2.2,11.2,6,29.10%,4.80%,0.00%,34.30%
"Turek, John NEB",28,24,23.9,18.9,101.1,94.9,0.539,0.524,49.4,1.8,8.7,15.3,10.9,7.90%,0.90%,6.10%,17.20%
"Freeman, DaShawn SACST",28,14,25.4,23.7,98.4,94.9,0.512,0.426,50.7,32.7,3.3,11.7,6.3,41.90%,6.60%,0.00%,23.80%
"Brown, Dee ILL",39,39,32.6,19.4,125.7,94.9,0.658,0.636,22,63.5,2.1,7.8,4.6,25.10%,3.40%,0.30%,15.60%
"Shaw, Matt SIU",35,15,17.4,17.8,119.4,94.9,0.623,0.592,31.8,0.6,8,17.5,11.6,6.50%,1.50%,0.60%,12.70%
"Thomas, Omar UTEP",35,34,32.1,29.8,123,94.9,0.605,0.526,50.6,6.6,8.9,15.8,11.5,10.80%,3.10%,1.20%,8.80%
"Stout, Grant UNI",32,32,31.6,17.7,121.6,94.9,0.623,0.565,49.8,13.1,9.2,20.1,13.6,6.90%,2.00%,7.90%,13.00%
"Dyer, Ramon HOU",32,31,28.2,17.6,111.4,95,0.537,0.53,25,42.8,9,15.1,10.7,4.70%,4.10%,6.60%,9.80%
"Latham, Brian HOU",32,21,26.9,18.5,99.5,95,0.472,0.429,38.9,38.1,4.1,10.5,6.3,17.40%,5.70%,2.30%,14.40%
"Schlatter, Chris WSU",28,20,23.2,15.3,87.1,95,0.453,0.434,18.2,29.9,3.3,11,6.5,9.50%,1.40%,0.40%,14.90%
"Pompey, Marlon TXA&M",31,3,16.4,16.8,95.3,95,0.587,0.573,73,0,10.4,12.3,10.4,5.90%,1.90%,4.00%,28.10%
"Neckles, Devon STFRNY",19,12,23.5,19.4,90.7,95,0.571,0.537,30.3,12.8,9.7,15.6,11.4,6.80%,2.20%,9.80%,28.40%
"Morrison, Scott PORTST",28,26,19,15.7,103,95,0.595,0.588,62.7,0,11.1,17.9,13.4,5.80%,1.30%,5.60%,22.10%
"McDaniel, Shamir SHSU",30,9,15.7,9,89.8,95,0.489,0.439,42.9,51,2.3,8.8,5.3,19.60%,2.20%,0.00%,36.20%
"Walsh, Matt FLA",28,26,29.9,24.1,115.6,95,0.628,0.577,38.1,58.3,1.6,12.1,6.5,20.20%,2.00%,0.90%,17.50%
"Holwerda, Jason VANDY",34,31,23.9,15,109.3,95.1,0.618,0.639,44.2,17,4.4,12.1,7.7,22.60%,3.50%,0.80%,24.80%
"Gist, James MD",31,2,17.2,18,99.1,95.1,0.532,0.493,52.1,0.7,7.4,14.8,10.2,4.90%,2.40%,5.40%,17.90%
"McFarland, Chris APP",25,14,21.1,24,98.3,95.1,0.508,0.453,26.4,12.4,5.7,12,8,9.50%,3.70%,4.50%,14.50%
"King, Nicholas COPPIN",29,29,34.6,25.8,93.4,95.1,0.488,0.428,36.6,42.7,3.9,13.2,7.7,9.10%,3.00%,1.90%,15.40%
"Frye, Channing ARIZ",37,37,31,22.6,124.4,95.1,0.612,0.557,37.3,4.1,10.9,17.4,13,11.80%,1.80%,7.60%,11.80%
"McCray, Joe NEB",28,24,29.7,28.7,100.6,95.2,0.541,0.51,25.9,62.7,4.5,14.9,8.8,10.20%,2.30%,0.40%,15.30%
"Hines, Kyle UNCGRN",30,30,33.3,19.7,105.5,95.2,0.619,0.621,38.3,0.4,10.6,16.5,12.8,4.90%,2.10%,9.70%,21.30%
"Bailey, Thomas TXAMCC",28,11,26.9,21.1,119.4,95.2,0.628,0.596,20.4,25.9,8.4,13,9.6,9.70%,1.30%,7.30%,12.90%
"Jones, Michael UNT",28,26,20.4,18.3,98.7,95.2,0.529,0.518,21.1,27.7,10.4,16.1,12,7.50%,3.80%,1.70%,20.20%
"Mitchell, Deven MOST",30,3,18,19.3,91,95.2,0.515,0.472,32.2,5.6,5.3,13.5,8.6,10.50%,3.90%,2.60%,23.10%
"Neil, John USU",32,16,17.6,14,101.1,95.2,0.556,0.54,22,13,6.1,12.8,9.1,7.80%,1.60%,0.60%,21.50%
"Seyfert, John MONT",31,31,17.2,19,89.1,95.3,0.524,0.465,77.2,0,7,18.1,11.9,4.60%,1.60%,5.30%,23.90%
"Badiane, Moussa ECU",27,25,29.7,22.2,102.1,95.3,0.532,0.472,58.9,0,9.9,18.4,13,4.70%,1.20%,10.00%,15.40%
"McCants, Rashad UNC",33,30,25.9,25.8,120,95.3,0.615,0.584,33.7,44.9,3.7,8.6,5.8,18.70%,2.70%,2.60%,12.80%
"Powell Jr., Roger ILL",39,39,25.1,22.6,123.8,95.3,0.619,0.58,41.7,16.3,13.3,14.5,12.9,3.20%,1.60%,1.00%,10.00%
"Goodwin, Josh LAMAR",28,10,20.2,14.7,110.6,95.3,0.592,0.583,46.5,0.8,10.4,19.7,13.8,7.00%,1.30%,1.50%,18.20%
"Jennings, Tim GARDWB",30,30,34.1,22.2,93.8,95.3,0.507,0.462,27.3,40.2,4.9,8.6,6.2,14.70%,4.40%,0.50%,21.00%
"Cherry, Steve UTCHAT",31,30,23.5,19.9,83.5,95.3,0.438,0.39,39,27.7,5.5,11.1,7.9,15.70%,2.20%,0.40%,25.00%
"Ewing, Daniel DUKE",33,32,34.5,24.1,105.6,95.3,0.536,0.508,25.2,46.9,2.3,7.2,4.5,23.90%,3.30%,1.00%,17.20%
"Harper, Alexander VCU",32,15,24.9,14,102.2,95.3,0.62,0.57,42.6,50.4,1.6,17.3,8.7,18.50%,3.30%,0.30%,28.50%
"Rowland, E.J. STMARY",34,34,33.1,21.6,97.3,95.4,0.498,0.433,51,33,2.8,10.5,6.1,25.00%,2.90%,0.40%,21.40%
"Venable, Will PRIN",28,28,36.4,20.5,106.4,95.4,0.599,0.549,48.3,26.1,3.2,13.6,8,24.70%,3.90%,1.30%,21.90%
"Troutman, Chevon PITT",29,29,30.8,23.2,121.8,95.4,0.629,0.577,66.3,6,13.8,17.1,14,10.40%,2.40%,3.20%,15.40%
"Deas, Clint APP",29,22,20.8,11.7,112.5,95.4,0.565,0.564,35.6,0,13.3,20.7,15.4,8.10%,1.80%,3.60%,19.90%
"Pinnock, Danilo GWU",29,10,29.3,23,110.7,95.4,0.558,0.516,30.5,16.6,7.3,12.4,9.1,14.20%,3.00%,2.10%,14.00%
"Davis, Matt CIT",28,15,25.8,11.6,102.4,95.4,0.553,0.524,28.5,59.3,4.3,14.4,8.4,10.20%,3.00%,1.10%,21.10%
"Alexander, Chris SOUTHN",29,28,33.4,25.6,93.7,95.4,0.491,0.431,31.4,38.8,4.5,6.8,5.1,19.80%,2.30%,0.00%,18.60%
"Scott, Akeem HIGHPT",31,16,20.6,19.1,101.4,95.5,0.536,0.473,58.9,38.1,4,7.8,5.3,17.80%,4.20%,0.60%,20.00%
"Hairston, Stetson SIU",34,30,27.6,21.2,99.6,95.5,0.529,0.463,37.1,48.3,4.3,11.5,7.2,15.70%,2.50%,1.00%,20.10%
"Mgebroff, Jason LEHIGH",28,27,22.1,22.5,98.9,95.5,0.542,0.502,26.4,0.5,7.4,14.8,9.8,6.20%,0.70%,1.60%,14.20%
"Warren, Josh SIU",35,35,22,13,88.3,95.5,0.447,0.409,23.2,0.7,5.7,14.8,9.3,5.60%,1.50%,2.10%,19.60%
"Bouldin, Dreike FRESNST",22,13,21.8,21.2,109.2,95.5,0.57,0.541,31.8,51,10.8,19.4,14.2,8.70%,2.20%,2.00%,15.20%
