ADVANCED,GP,GS,MPG,USG%,OFF RTG,DEF RTG,TS%,EFG%,FT RATE,3FG TEND,OFF REB%,DEF REB%,REB%,AST%,STL%,BLK%,TO%
"Thompson, Deon UNC",38,37,24.8,20.4,108.1,95,0.524,0.492,33.9,0,8,15.4,10.9,4.50%,2.00%,3.90%,11.10%
"Echenique, Gregory RUTG",32,30,28.4,15.9,112,95,0.566,0.508,65.9,0.5,12.2,20.6,15.2,4.50%,1.50%,8.00%,15.30%
"Lewis, Tyrone NIAG",35,35,34.8,25.3,103.1,95,0.486,0.433,28.7,57.6,5,8.7,6.2,11.60%,4.30%,2.20%,11.00%
"Lawson Jr., Kenny CREIGH",35,35,19.7,22.6,110.1,95.1,0.565,0.528,28.5,0,9.3,19.5,13.2,5.40%,0.90%,9.00%,11.40%
"Evans, R.J. HC",32,25,29.5,28.4,93.8,95.1,0.486,0.465,29.4,18.7,8.8,13.1,9.9,13.50%,3.50%,0.70%,16.30%
"Easley, Tony MURRST",30,13,18.1,18,120.8,95.1,0.625,0.616,36.2,0,17.3,19.3,16.6,5.50%,2.00%,3.80%,14.90%
"Boone, Donald ARKST",30,24,30.4,26.1,99.6,95.1,0.531,0.491,27.2,31.6,4.3,13,8,15.50%,3.60%,0.50%,16.00%
"Tyler, Alex CORN",31,30,22.3,18,106.2,95.1,0.538,0.497,32.9,0,7.8,16.1,11.1,10.30%,1.70%,4.80%,16.10%
"Capers, Marcus WSU",32,9,15.7,12.5,72.7,95.1,0.337,0.29,31.9,10.1,2.4,15.7,8.7,16.40%,0.80%,2.20%,25.50%
"Tchatchoua, Rony UNH",29,7,15.5,16.1,98.2,95.1,0.505,0.445,59.3,11,6.4,18.4,10.9,6.50%,2.50%,3.30%,16.70%
"Andrews, Glenn TULSA",36,12,21.3,25,82.7,95.1,0.42,0.378,30.8,49.6,2.7,11.3,6.6,12.40%,2.30%,1.00%,17.00%
"Ruoff, Alex WVU",33,33,35.6,21.5,118.1,95.1,0.589,0.544,32.3,61.5,2.7,9,5.2,19.40%,2.90%,1.00%,13.60%
"Reed, C.J. BETHCO",33,33,37.1,28.5,91.3,95.1,0.461,0.407,34.5,40.3,1.4,9.1,4.6,27.90%,2.10%,0.20%,17.50%
"Slater, Josh LIPSCM",31,26,28,22.8,100.6,95.2,0.524,0.448,55,39.3,2.8,15.2,8.7,21.50%,3.20%,1.70%,20.50%
"Ford, Joe PACIF",34,32,19.8,16.3,102.5,95.2,0.545,0.527,42.9,0,9.3,16.9,12.4,26.70%,4.40%,2.20%,30.00%
"Henderson, Gerald DUKE",37,36,29.7,28.2,111.4,95.2,0.549,0.494,39.7,25.8,4.7,14.4,8.8,18.00%,2.50%,2.50%,12.60%
"White, Ivory ALST",30,16,22,12,108,95.2,0.515,0.5,18.9,32.8,7.4,11.9,9,7.60%,2.00%,2.20%,13.70%
