ADVANCED,GP,GS,MPG,USG%,OFF RTG,DEF RTG,TS%,EFG%,FT RATE,3FG TEND,OFF REB%,DEF REB%,REB%,AST%,STL%,BLK%,TO%
"Day, Jeffrey CREIGH",30,0,15.8,15.4,93.5,92.9,0.445,0.38,47.8,4.3,8.1,15.8,11,10.40%,1.50%,5.90%,17.70%
"Azzarelli, Tyler MONM",24,23,30.4,17.7,105.4,92.9,0.563,0.539,41.8,49.7,2.2,10.5,6,24.50%,4.00%,0.20%,18.00%
"Neptune, Kyle LEHIGH",31,30,29.1,23.6,96,92.9,0.532,0.483,44.6,44.6,5.4,14.7,9.2,14.00%,1.80%,1.90%,18.80%
"Clemmons, Wesley SIU",33,1,18.4,14.7,87,92.9,0.441,0.425,24.2,47.5,7,9.3,7.3,6.10%,2.40%,0.20%,18.40%
"Thomas, Will GMU",35,35,31.9,19.2,116.7,92.9,0.581,0.58,41.3,0.3,9,17.3,12.5,7.50%,1.30%,2.60%,9.90%
"Foster, Je'Kel OSU",32,32,33.8,18.9,113.9,92.9,0.608,0.576,24.1,66,2.4,12.3,7,17.50%,4.10%,0.50%,16.20%
"Kendall, Levon PITT",32,30,23.8,15.7,115.9,93,0.559,0.506,47,15.7,11.3,14.7,11.9,12.50%,1.90%,4.90%,15.20%
"Smith, V'Angelo UAPB",29,19,22.6,22.9,83.5,93,0.447,0.402,37.9,41.1,4,8.1,5.6,10.50%,2.40%,0.10%,17.50%
"Mukubu, Wen UAB",31,13,21.7,23,101.4,93,0.562,0.519,55.3,26.2,4.9,12.6,7.9,12.70%,3.20%,1.40%,18.20%
"Hollins, Ryan UCLA",33,24,21.5,16.7,116.3,93,0.636,0.619,80.6,0,12.3,16,13.1,2.90%,0.60%,4.30%,17.30%
"Delaney III, Paul UAB",31,3,21.8,20.3,109.3,93,0.577,0.509,73.9,11.9,5.4,12.5,8.1,13.30%,3.30%,1.00%,16.20%
"Terry, Reyshawn UNC",31,30,24.2,27.9,110.8,93,0.606,0.547,44.1,38.6,9.5,18.5,13,11.10%,2.30%,3.50%,18.30%
"Lowry, Kyle NOVA",33,31,29.3,20.3,115.5,93.1,0.569,0.482,61.4,7.2,6.7,10,7.4,25.90%,4.90%,0.90%,18.00%
"Stehle, Matt HARV",27,27,34.3,23,108.6,93.1,0.583,0.502,52,21.9,9.6,20.7,13.7,19.90%,3.30%,5.30%,20.60%
"Jacobson, Ben UNI",33,33,36.2,26.4,99.2,93.1,0.509,0.461,29.6,43.6,2,11,6.3,24.40%,2.80%,0.40%,15.80%
"Lawrence, Eugene SJU",27,27,32.3,20.8,90,93.1,0.499,0.437,49.8,48.8,3.5,13.6,7.7,33.20%,3.20%,0.10%,28.20%
"Campbell, Jerrid SOUTHN",32,30,25.4,17.4,89.9,93.1,0.459,0.431,52.6,1.1,13.4,14.1,12.6,14.10%,1.70%,3.50%,24.80%
"Wright, Lawrence BRAD",33,15,24.7,22.6,103.5,93.2,0.509,0.444,42.9,9.8,9.6,14.8,11.4,8.30%,2.30%,2.20%,13.30%
"Ford, Michael AAMU",22,19,28,26.2,104.9,93.3,0.576,0.556,35.7,33.3,8,11.7,8.9,16.00%,2.90%,2.30%,17.40%
"Rodgers, Roderick UTSA",22,18,19.8,17.9,103.4,93.3,0.623,0.625,25,1.8,11.3,20,14.5,13.60%,4.60%,2.30%,25.70%
"Tatum, Jamaal SIU",32,32,33.1,30.6,96,93.3,0.474,0.418,30.7,36.1,2.7,7.3,4.5,26.40%,2.60%,0.40%,14.40%
"Mensah-Bonsu, Pops GWU",23,22,25.3,24.7,105.2,93.3,0.576,0.564,91.1,0,11.6,18.1,13.6,5.90%,1.00%,7.20%,17.20%
"Collison, Darren UCLA",39,2,19.2,21.2,91.1,93.3,0.497,0.451,26.3,29.9,2.9,9.1,5.6,23.70%,3.00%,0.30%,26.20%
"Gaynor, Chris WINTHR",31,31,28.8,12.2,122.2,93.3,0.617,0.608,9,71.1,1.7,9.2,5,28.90%,3.10%,0.60%,20.70%
"Brown, Anthony PACIF",30,8,18.7,17.9,107.8,93.4,0.52,0.483,91.4,0,11.3,18.9,14.2,7.30%,1.30%,3.60%,13.80%
"Martin, Joe AAMU",26,24,32,23.3,99.3,93.4,0.485,0.464,40.4,22.7,11.9,18,13.4,12.10%,1.60%,1.20%,14.00%
"Williams, Matt HAMPTN",32,22,20.9,15.6,90.7,93.4,0.481,0.45,21.5,40.9,2.2,12.2,6.4,22.90%,2.30%,0.30%,24.90%
"Skinn, Tony GMU",34,32,31.6,24.1,103.6,93.4,0.542,0.479,38.8,48.8,2.3,10.3,6.1,17.20%,3.20%,0.10%,16.80%
"Brown, Dee ILL",33,33,35.8,25.4,103.3,93.4,0.487,0.449,23.6,55.6,1.5,9,4.8,31.70%,2.80%,0.10%,16.30%
"Naeve, Andrew CORN",27,27,27.7,17.8,94.5,93.4,0.492,0.443,46.2,1.3,10.8,20.8,14.5,9.80%,2.20%,5.70%,21.20%
"McRoberts, Josh DUKE",36,31,24.5,16.4,120.9,93.4,0.647,0.618,61.1,6.8,8.8,15.3,11.4,11.00%,2.60%,4.30%,17.50%
"Porter, Nick CREIGH",30,26,26.2,23.2,101,93.5,0.515,0.446,56.3,21.9,6.5,15.6,10.2,19.30%,2.40%,0.60%,17.40%
"Watkins, Darryl SYR",35,35,29.8,13.7,98.4,93.5,0.539,0.524,48.7,0,10.1,15.8,11.7,4.00%,2.50%,10.50%,21.60%
"Gardner, Kevin BU",27,27,30.7,25.7,107.1,93.5,0.544,0.519,37.2,1,11.9,17.5,13.5,9.90%,2.30%,4.90%,11.40%
"Jackson, Cedric SJU",27,10,24,15,80.9,93.5,0.404,0.378,44.7,32.5,5.6,10.3,7.1,14.60%,3.50%,0.90%,22.20%
"Hallett, Corey MONM",34,33,16.6,21.3,85,93.5,0.47,0.455,17.5,3.6,8.9,13.2,10.1,8.60%,2.40%,3.60%,19.80%
"Grier, Vincent MINN",25,25,36.6,26.5,96.8,93.6,0.503,0.433,49.7,7.5,4.1,16.8,9.5,16.40%,3.90%,0.60%,16.30%
"Rondo, Rajon UK",34,28,31,21,109.1,93.6,0.532,0.511,39,21.6,4.1,18.6,10.5,31.30%,4.00%,0.50%,18.10%
"Simmons, Keith HC",32,32,31.1,20.4,125.5,93.6,0.662,0.625,32.2,41.9,8.1,11.9,9.2,11.90%,2.30%,1.20%,12.50%
"McKenzie, Chad LATECH",26,4,23.1,19.3,80.9,93.7,0.414,0.398,24.6,32.2,5.2,14.2,8.6,13.60%,2.00%,2.00%,21.20%
"Vougioukas, Ian STL",29,29,32.2,24,110.3,93.7,0.616,0.548,73.4,2,10.5,17.2,12.4,13.40%,1.10%,6.90%,19.20%
"Holmes, Frank UAB",31,29,20.1,16.3,111.9,93.7,0.557,0.55,65.7,0,10.8,16.2,12.3,5.10%,1.40%,4.90%,12.20%
"Morgan, Wesley MSST",27,20,17.4,14,106.9,93.7,0.564,0.564,31.9,0,14.7,18.8,15.4,3.80%,1.60%,7.50%,20.10%
"Vasylius, Valdas ODU",33,8,19.3,25.4,105.7,93.7,0.528,0.474,63.3,20.5,10.9,15.1,12,7.50%,2.80%,2.00%,12.70%
"Watts, Dane CREIGH",30,30,23.7,18.7,99.8,93.7,0.541,0.545,30.7,44.7,8.4,18.2,12.3,8.30%,1.50%,1.10%,17.50%
"Charlo, Mo NEV",33,19,26.3,23.2,102.3,93.7,0.517,0.455,39.4,25.6,9,13.3,10.3,16.60%,2.20%,2.00%,18.30%
"Eaton, Byron OKST",33,28,23.7,22,89.6,93.7,0.58,0.53,45.9,35.1,2.4,9.4,5.6,25.30%,5.20%,0.30%,34.30%
"Hopkins, Bryan SMU",22,22,34.1,25.3,99.5,93.7,0.53,0.479,29.8,56.6,2.4,11.7,6.7,22.80%,4.20%,0.80%,19.40%
"Freeman, Rashaun UMASS",28,28,30.8,24.1,105.5,93.7,0.566,0.529,54,0,14.8,19.7,15.7,10.20%,1.80%,2.60%,18.40%
"Barber, Sam BETHCO",28,28,22.8,33.1,85.8,93.8,0.469,0.445,31.9,20.5,10.9,16.3,12.3,10.20%,3.30%,2.80%,18.50%
"Law IV, Acie TXA&M",30,30,34.7,26.3,105.9,93.8,0.543,0.496,32.7,28.9,2.3,9.8,5.5,27.50%,3.00%,0.10%,14.30%
"Williams, Larry UAPB",29,15,20.5,20.1,94.9,93.8,0.532,0.508,25.4,39.2,3,7.7,4.9,8.70%,2.20%,0.20%,16.60%
"Johnson, Demarshay NEV",33,16,17.4,15.9,105.6,93.8,0.544,0.554,36.2,0,12,14.4,12.1,6.00%,0.90%,5.50%,16.60%
"Riley-Smith, Deforrest SOUTHN",32,26,27.2,22.5,99.5,93.8,0.524,0.493,24.3,48.7,3.3,12.8,7.5,11.50%,2.30%,0.70%,16.40%
"Liddell, Tommie STL",29,29,32.2,24,89.5,93.8,0.447,0.412,30.3,7.1,8.1,17.7,11.6,20.60%,2.00%,2.30%,18.00%
"Wilkerson, Howard WOFF",29,29,30.7,24.7,109.4,93.9,0.611,0.577,40.2,7.5,10.1,17.8,12.9,13.80%,3.60%,2.40%,18.70%
"Douglas-Roberts, Chris MEM",34,25,22.6,17.8,107.2,93.9,0.606,0.555,49,15.1,6.1,9.3,7.1,11.70%,1.90%,2.00%,22.60%
"Mason, Bashir DREXEL",31,31,35.8,20.5,98.1,93.9,0.475,0.422,32.7,44.5,2.3,9.8,5.4,27.00%,2.80%,0.70%,17.00%
"Dotzler, Josh CREIGH",23,20,32.7,14.4,92.6,93.9,0.518,0.484,35,35,0.6,6.7,3.4,27.30%,4.40%,0.30%,29.40%
"Bennett, Tony BRAD",33,33,30.2,20.4,99.9,93.9,0.497,0.464,25.9,26.9,4.2,8.4,5.9,18.00%,3.60%,0.80%,15.20%
"Coleman, Rodrick HAMPTN",24,11,20.5,19.3,78.4,93.9,0.378,0.356,15.8,38.4,1.9,8.5,4.6,22.70%,3.10%,0.00%,20.80%
"Dahi, Arnaud ODU",34,28,22.2,27.5,111.8,93.9,0.578,0.514,47.1,21,11.4,13,11.3,6.80%,2.60%,4.80%,13.30%
"Hardin, DeVon CAL",31,30,23.5,18.6,106.1,94,0.536,0.497,51.5,0,12,24.2,16.7,5.20%,1.10%,7.70%,15.00%
"Washington, Darius MEM",35,35,26.5,26.4,103.2,94,0.548,0.485,42,34.8,3.8,7.2,5.1,22.20%,2.70%,0.30%,20.60%
"Wilkinson, Wes NEB",32,30,29.1,21.2,108,94,0.569,0.536,20.5,48.1,6.4,16.7,10.7,11.70%,1.70%,7.00%,15.40%
"Slaughter, Marcus SDSU",30,29,32.7,25.6,116.8,94,0.59,0.49,81.8,0.3,15.5,24.4,18.4,12.00%,2.20%,3.20%,17.00%
"Haskins, Daevon LATECH",33,33,28.6,15.1,85.1,94,0.393,0.34,38,3.8,3.6,7.8,5.1,30.90%,3.70%,0.20%,27.60%
"Jeppesen, Keenan BROWN",27,24,30.7,24.8,86.7,94,0.508,0.468,57.2,26.7,4.2,16.4,9.4,15.80%,3.90%,2.60%,22.30%
"Norwood, Gabe GMU",35,3,21.1,11.5,99.1,94.1,0.492,0.467,32.1,22.6,3,8,5.3,16.10%,2.80%,3.50%,22.40%
"Vander Baan, Alex HC",32,30,27.9,15.2,92.7,94.1,0.482,0.426,49.4,13.1,8.8,12.6,9.8,9.30%,1.70%,1.50%,22.10%
"Pearson, Trey MURRST",29,18,28.2,18.5,120.1,94.1,0.574,0.541,28,51.7,4.1,8.9,5.9,19.30%,3.80%,0.30%,11.20%
"Steenberge, Kevin RICH",30,30,24.9,26.5,100.7,94.1,0.569,0.56,36.1,35.6,7.8,16.6,11.4,24.50%,1.70%,11.30%,17.90%
"Townes, Darian ARK",32,12,22.3,22.9,105.7,94.1,0.527,0.5,32.9,0,9.8,16.7,12.2,7.40%,1.20%,7.50%,11.90%
"Lee, Chris SCARST",30,16,17.4,17.5,82.6,94.1,0.454,0.414,34.2,0,11.9,17.5,13.4,7.20%,1.70%,5.30%,26.50%
"Richard, Chris FLA",39,0,17.5,14.9,123.5,94.1,0.713,0.698,38.8,0,8.5,15,11,5.20%,1.20%,2.10%,18.10%
"Boone, Josh UCONN",34,32,27.1,17.5,117.9,94.1,0.575,0.564,57.2,0,12.9,13.8,12.3,4.20%,0.80%,6.80%,12.10%
"Hachad, Mohamed NU",26,21,30.3,25.4,95.9,94.1,0.612,0.598,39.3,22,4.9,16.9,10.1,15.40%,3.60%,1.40%,23.20%
"Jointer, Mario SOALA",31,31,27.9,28,102,94.2,0.526,0.487,37.6,48.2,5,14.4,8.9,20.90%,3.60%,0.00%,16.90%
"Sullinger, J.J. OSU",32,31,29,17.8,116.8,94.2,0.607,0.585,34.8,34.8,8.8,19.3,13.2,9.80%,1.60%,1.90%,14.80%
"Lloyd, Kareem BSU",26,6,18,19.3,90,94.2,0.525,0.487,51.3,6.1,8.7,23.5,15.1,2.10%,1.60%,1.30%,22.50%
"Uter, Adrian HOFSTR",29,29,27.8,17.5,110.8,94.2,0.569,0.566,57.1,0,11.8,20.7,14.9,4.80%,1.70%,9.30%,15.10%
"Johnson, Jermaine COLCH",27,25,26.3,17,106.3,94.2,0.572,0.55,55,0,14,16.5,13.8,2.40%,1.40%,2.10%,19.50%
"Heard, Andre BINGHM",29,29,35.9,29.1,99.5,94.2,0.486,0.438,28,35.1,4.7,11.1,7.1,13.10%,3.40%,1.30%,10.50%
"Sessions, Ramon NEV",31,30,26.2,15.8,90.1,94.3,0.389,0.359,26.3,1.8,5.3,12,8.1,32.60%,2.80%,0.50%,26.40%
"Jones-Jennings, Rashad UALR",29,28,34,22.1,96.5,94.3,0.501,0.443,70.1,0,12.1,29.7,18.6,5.90%,1.70%,2.60%,17.50%
"Rouse, Corey ECU",28,28,31.3,26.4,99.5,94.3,0.559,0.528,77.4,0.8,14,26.5,18.3,12.80%,1.80%,4.20%,20.50%
"Young, Sam PITT",33,3,20.4,20.9,106.7,94.3,0.576,0.532,46.8,11.2,10.5,14,11.2,8.60%,2.00%,3.30%,18.10%
"Frye, John AFA",31,31,22,17.3,104.4,94.3,0.652,0.643,33.6,36.1,3.6,17.8,10.3,15.90%,1.60%,6.20%,26.80%
"Chones, Kyle COLG",28,21,25,16.2,94.5,94.3,0.469,0.435,24.5,34.2,5.1,19.8,11.3,13.40%,2.30%,1.30%,16.90%
"Mitchell, Tasmin LSU",36,36,34.4,18.9,103.3,94.3,0.514,0.482,22.2,26,6.9,10.9,8.2,14.90%,2.50%,1.40%,17.20%
"Rackauskas, Donatas SMU",29,15,19.4,18.4,101.9,94.3,0.542,0.507,41.8,1.4,9.8,17.5,12.8,6.20%,1.50%,5.10%,17.70%
"Bailey, Chris UVU",29,19,21.9,18.3,107.5,94.4,0.584,0.508,82.5,14.2,4,12.8,7.8,24.20%,5.20%,0.50%,22.30%
"Meno, Boris DAVDSN",31,18,19.3,17.9,99.2,94.4,0.508,0.475,19,10.8,13.8,24.4,17.8,5.40%,1.70%,3.30%,20.40%
"Hill, Lawrence STAN",30,0,15.3,20,95.4,94.4,0.473,0.428,31.1,28,7,19.4,12,9.30%,2.40%,5.10%,13.80%
"Williams, Omar GWU",30,30,25.3,17.1,109.8,94.4,0.564,0.5,70.2,13.7,8,15.7,10.9,16.00%,1.40%,5.00%,19.70%
"Bozeman, Cedric UCLA",31,30,27.4,15.7,110,94.4,0.607,0.565,34.5,33.3,3.5,11.5,7,16.70%,2.00%,0.30%,21.80%
"Konare, Issa HIGHPT",29,21,23.1,18.5,111,94.4,0.651,0.635,28.6,18.5,6.7,18.5,11.5,6.10%,2.10%,10.90%,18.70%
"Mathies, Johnny CREIGH",30,30,32.9,25.2,100.7,94.4,0.536,0.472,44.3,50.6,3.9,8.5,5.7,19.70%,3.70%,0.40%,18.20%
"Rose, Justin UCF",28,27,29.7,20.5,106.7,94.4,0.56,0.539,32.3,34.1,5.3,17.5,10.4,26.60%,3.30%,2.50%,18.90%
"VanderSluis, Nate MIA-OH",28,28,16.9,17.1,102.4,94.4,0.586,0.557,24.7,11.3,11.1,19.3,14.3,5.60%,1.30%,7.00%,22.40%
"Ard, Eddie LIPSCM",32,29,29.5,27.9,107.3,94.4,0.6,0.552,33.5,25.8,6.6,14.5,9.6,12.20%,3.60%,2.20%,18.70%
"Sanchez, Kenell DREXEL",31,31,33.4,20.4,91.2,94.4,0.419,0.382,22.6,14.4,6.4,13.6,9,12.60%,1.50%,2.00%,12.20%
"Krauser, Carl PITT",33,33,31.9,27,104.9,94.5,0.538,0.487,39.6,46.5,3,12.1,7,31.50%,3.10%,0.00%,18.30%
"Inman, J.R. RUTG",24,22,25.7,20.2,98.8,94.5,0.541,0.488,37.3,43.4,6.7,17.1,10.6,5.90%,1.90%,7.60%,18.20%
"Elliott, Carl GWU",30,30,32.1,18.6,108.2,94.5,0.557,0.529,29.7,41,3.2,10.5,6.3,21.40%,3.50%,0.20%,18.30%
"Faulk, Sam VCU",27,19,16.7,6.6,106.3,94.5,0.491,0.457,57.1,0,9.9,16.5,12,2.00%,2.20%,4.10%,21.50%
"Gause, Paul SHU",28,0,17.4,21.2,99,94.5,0.477,0.438,25.9,55.6,3.9,14.2,8.2,12.80%,4.50%,0.70%,11.30%
"Couisnard, P.J. WICHST",34,31,29.6,21,106.9,94.5,0.553,0.498,45,29.4,10.6,13.8,11.2,21.30%,2.10%,2.40%,21.10%
"Ingram, Justin TOLEDO",31,31,31.6,24.1,112.6,94.5,0.574,0.492,43.9,51.2,2.6,10.7,6,19.30%,3.50%,1.10%,14.40%
"Holm, Chris UVM",30,27,21.3,22.1,106.3,94.6,0.541,0.508,49.2,0.5,16.1,18.9,16,6.30%,1.50%,5.00%,15.00%
"Whitehurst, David PENN",29,21,26.4,16.8,85.7,94.6,0.446,0.42,20.1,53.4,3.8,7.4,5,15.70%,2.80%,0.80%,22.50%
"Lee, Courtney WKU",30,30,31.1,26.9,118.1,94.6,0.579,0.529,29.6,38.1,7.9,15.4,10.8,18.40%,4.70%,1.20%,15.40%
"Smith, Andre NDSU",27,27,28.5,27.4,99.7,94.6,0.543,0.504,40.1,4.2,13.1,20.1,15.3,8.90%,2.10%,4.40%,20.10%
"Davis, Boo UWM",31,31,27.3,28.3,117.5,94.6,0.574,0.531,32.5,60.8,5.7,16.1,9.7,10.00%,3.20%,0.60%,10.60%
"Fadipe, Lewis LSALLE",28,26,15.1,15.4,109.3,94.6,0.514,0.47,68.7,0,14.6,18.4,15,2.30%,1.50%,8.80%,12.90%
"Mitchell, Darrel LSU",36,36,36.7,23,112.7,94.6,0.57,0.525,35.1,45.3,2.6,8.3,5.1,23.30%,3.10%,0.80%,15.70%
"Sommerville, Marcellus BRAD",33,30,31.8,27,99.3,94.6,0.516,0.472,26.4,36.4,7.3,16.8,11.2,4.80%,1.40%,1.30%,13.40%
"Williams, Jamaal WASH",33,22,23.7,29.8,105.7,94.7,0.519,0.498,19.6,0.5,11.1,12.6,10.8,11.50%,3.20%,3.30%,12.60%
"James, Deion TULSA",28,11,16.6,19.3,75.8,94.7,0.529,0.458,49.4,41,1.6,14.4,7.7,28.70%,2.80%,0.20%,41.30%
"Williams, Terrence LOU",33,21,25.1,21.5,96,94.7,0.483,0.466,18.4,48.5,4.4,16.8,10,18.10%,2.40%,1.50%,16.50%
"Alston, Marques MONM",34,33,28.8,23.9,101,94.7,0.557,0.515,37.2,25.3,6.4,14.5,9.7,18.50%,2.10%,1.20%,18.30%
"Richards, Drew MOST",28,13,17.4,15.6,94.3,94.7,0.448,0.431,45,0,9.8,14.3,11.1,6.30%,1.60%,7.60%,15.50%
"Dixon, Bobby TROY",29,29,34.6,27,115.1,94.7,0.59,0.561,26.9,60.2,3.3,13.2,7.6,40.20%,5.20%,0.40%,17.70%
"Dove, Marcus OKST",22,11,25,7.5,128.1,94.7,0.709,0.651,86,2.3,9.5,12.3,9.9,12.70%,3.30%,4.40%,27.10%
"Wiley, Steffon SOUTHN",32,23,16.6,18.9,79.5,94.7,0.442,0.415,39.5,18.6,4.7,6.3,5.1,13.30%,3.40%,0.60%,25.60%
"Kinnard, Lawrence UAB",26,14,18.1,18.5,99.3,94.8,0.517,0.496,28.1,6.7,5.1,11.8,7.7,8.90%,2.20%,4.80%,14.10%
"Draper, Dontaye COLCH",28,28,35.2,26.8,105.8,94.8,0.547,0.507,31.5,44.7,2.6,5.3,3.5,18.90%,3.60%,1.30%,17.00%
"Brockman, Jon WASH",33,32,24.1,17.6,110.3,94.8,0.546,0.518,30.8,0,12.4,19.8,14.6,5.20%,2.50%,0.40%,15.30%
"Mattis, McHugh USF",29,22,32.6,16.9,102.3,94.8,0.626,0.6,62.3,1.1,11.9,14.8,12.2,8.00%,2.20%,7.40%,26.20%
"Bennett, Demetric SOALA",31,0,18.5,24.6,113.3,94.9,0.58,0.534,34.6,44.9,8.4,15.6,11,13.80%,3.00%,0.40%,14.50%
"Martin, Ryan WICHST",35,2,20.8,15.8,105.7,94.9,0.526,0.503,55.1,0,10.3,16.1,12.1,7.00%,1.70%,1.60%,15.30%
"Farmar, Jordan UCLA",37,37,30.4,29.3,99.8,94.9,0.523,0.485,30.2,45,2.5,8.1,5,37.60%,2.30%,0.90%,22.10%
"Crosariol, Andrea FDU",32,31,26.5,20.5,106.9,94.9,0.634,0.631,49.8,0.4,10.7,17.1,12.6,6.90%,1.30%,10.50%,20.90%
"Hall, Mike GWU",30,30,32,16.1,122.8,94.9,0.577,0.525,38.1,43.4,10.3,16.3,12.2,12.70%,1.80%,1.50%,12.60%
"Ayala, Miguel UTEP",24,10,27.4,19,118.9,95,0.604,0.554,29.3,88,1.1,10.6,5.6,13.70%,1.50%,2.10%,10.00%
"Cunningham, Dante NOVA",33,4,19.1,8.2,100.7,95,0.464,0.468,53.2,0,10.2,13.6,10.4,7.10%,2.60%,3.30%,25.40%
"Hibbert, Roy GTOWN",33,33,24,25.3,123.7,95,0.63,0.59,47.4,0,15.2,22,17.1,13.70%,0.70%,8.30%,12.90%
"Campbell, Folarin GMU",35,34,31.1,21.1,104.4,95,0.602,0.554,42,36.8,3.5,12.1,7.5,21.50%,1.50%,2.60%,24.40%
"Garcia, Andrew TULANE",29,4,23,15,98.4,95,0.594,0.505,68.3,34.7,3.4,16.9,9.8,29.00%,3.10%,0.30%,32.80%
"Ibekwe, Ekene MD",32,30,23.5,23.4,101.9,95.1,0.551,0.512,56.8,2.7,9.7,19.9,13.5,7.80%,1.80%,5.80%,17.70%
"Sheridan, Will NOVA",33,32,28.1,12,104.3,95.1,0.49,0.432,41.9,0,9.5,15.9,11.1,4.20%,1.70%,5.40%,16.80%
"Adams, Hassan ARIZ",31,30,33.3,28.3,104.7,95.1,0.511,0.495,19.4,13.3,7.2,10.8,8,19.40%,4.70%,1.50%,11.50%
"Brown, Denham UCONN",32,20,23.6,23.6,108,95.1,0.52,0.455,31.4,31.7,6.3,12.7,8.9,10.40%,1.90%,1.40%,13.80%
"Wright, Zack UALR",28,25,33,24.3,98.1,95.1,0.508,0.429,50.7,23.6,6.5,12.3,8.4,41.30%,4.40%,1.70%,23.90%
"Alexander, Josh SFA",29,25,27.5,21.7,128.5,95.2,0.689,0.664,26,56.9,10.3,16.2,11.9,6.20%,3.00%,1.50%,13.10%
"Butch, Brian WIS",31,30,24.1,21.2,113.1,95.2,0.563,0.539,29,28.6,9.2,19.3,13.1,12.20%,1.90%,3.40%,12.80%
"Dorsey, John GRAMB",25,9,17.8,10.7,94.3,95.2,0.562,0.534,62.1,0,6.8,18.7,11.5,2.40%,1.00%,1.90%,26.00%
"Roby, Richard CU",30,29,30.2,27.2,111.7,95.2,0.543,0.499,34.3,43.4,5.1,13.8,8.8,16.30%,3.90%,3.10%,12.00%
"Mejia, Dominick DREXEL",31,30,31.6,27.9,100.8,95.2,0.526,0.483,22.7,60.5,2.3,10,5.4,18.30%,2.20%,0.60%,15.20%
"Long, Casey UTCHAT",32,32,28.3,20.2,101,95.2,0.501,0.411,54.9,46.7,2.8,17,9.3,22.40%,3.40%,1.00%,17.80%
"Gibson, Drew WOFF",29,26,30.7,17.6,89,95.2,0.468,0.419,40,51.1,1.9,12.4,6.6,25.80%,4.60%,0.10%,26.70%
"Franklin, Will BRAD",27,0,18.9,15.4,102.5,95.2,0.572,0.535,39,47,3.1,8.7,5.5,27.90%,3.20%,0.00%,27.30%
"Mitchell, Dwayne UL-Laf",28,28,36.7,26.6,98.5,95.2,0.567,0.545,49.4,16.7,7.7,16.6,11.5,28.30%,3.40%,1.00%,23.80%
"Akognon, Josh WSU",28,13,23.6,25.7,100.9,95.2,0.551,0.523,18.2,61.2,1.8,10.6,5.8,16.60%,1.90%,1.00%,13.60%
"Ford, Khalif ILLST",26,16,23.4,17.6,75,95.3,0.479,0.438,39.4,40.4,1.8,9.9,5.4,25.50%,2.50%,0.40%,37.10%
"Mason, Brian SCARST",30,29,30.8,26.3,101.2,95.3,0.564,0.519,32,24.3,6.3,17.5,11,5.90%,2.00%,1.70%,17.70%
"Miller, Paul WICHST",35,34,28,25.5,110,95.3,0.565,0.512,43.8,0.6,9.1,18.2,12.6,10.40%,1.00%,1.70%,13.40%
"Binnie, Jimmy DAYTON",27,8,19.2,15.4,103.4,95.3,0.472,0.433,21.7,62.5,5.6,14.3,9.2,11.40%,2.60%,0.70%,12.00%
"Gibson, Daniel TEXAS",37,37,33.2,21,116.7,95.3,0.559,0.531,23.6,66.2,4.1,8.1,5.7,17.80%,2.40%,1.10%,13.60%
"Adams, Wink UNLV",30,20,28.3,23.6,92.8,95.3,0.498,0.467,21.7,36,3.3,10.2,6.1,17.10%,4.40%,0.30%,19.00%
"Granger, Jeff HAMPTN",32,30,26.3,24.1,102.4,95.3,0.513,0.467,32.4,62.6,6,10.1,7.2,10.10%,1.90%,0.30%,13.60%
"White, Charlie JACKSN",32,18,22.5,21.7,88.4,95.3,0.502,0.464,40,15.7,3.2,11.8,6.5,25.40%,4.80%,2.00%,25.40%
"Pellot-Rosa, Jesse VCU",29,26,29.3,17.9,114,95.3,0.554,0.5,31.1,40.6,9.1,12.2,9.7,13.60%,3.60%,1.20%,14.80%
"Botez, Chris HAW",27,1,19,14.4,100.9,95.3,0.537,0.561,27.6,0,11.3,15,12.1,11.70%,1.90%,7.20%,22.00%
"Ramsdell, Charles TULSA",28,28,26.5,20.6,94.8,95.3,0.534,0.507,24.3,41.1,8.3,18,12.3,7.90%,0.90%,3.60%,19.10%
"Simmons, Cedric NCST",32,31,27.5,21.6,118,95.3,0.639,0.592,81.2,0.9,8.2,18.5,12.6,13.30%,1.50%,9.50%,16.60%
"Atoyebi, Jackson ELON",28,10,18.8,27.9,108,95.4,0.578,0.511,60.8,1.1,13,20.5,15.5,7.30%,2.90%,2.60%,15.80%
"Rhodes, Charles MSST",29,25,26.7,25.1,110.5,95.4,0.607,0.566,47.6,0.7,10.6,18.4,13.4,3.10%,1.60%,4.50%,16.90%
"Peavy, Nathan MIA-OH",29,27,30.1,21.8,110.2,95.4,0.615,0.551,54.2,16.8,8.8,20.9,14.1,8.80%,1.90%,1.60%,18.70%
"McGriff, Jason SOALA",29,20,18.3,20.2,96,95.4,0.506,0.444,55.6,0,11.1,15.9,12.4,4.30%,2.00%,2.60%,20.00%
"Hyland, Kevin HC",32,18,17.9,13,86.4,95.4,0.495,0.495,26.3,0,7.6,7.5,6.9,7.70%,1.40%,4.50%,26.40%
"Jenifer, Keith MURRST",31,19,22.4,16.9,92.8,95.4,0.449,0.388,49.6,20.1,3,9.2,5.6,26.50%,3.10%,0.30%,25.20%
"Adeleke, Kenny HARTFD",28,26,35,29.1,110.6,95.4,0.609,0.592,59.4,0,17.2,25.7,19.4,4.50%,1.80%,5.70%,17.80%
