ADVANCED,GP,GS,MPG,USG%,OFF RTG,DEF RTG,TS%,EFG%,FT RATE,3FG TEND,OFF REB%,DEF REB%,REB%,AST%,STL%,BLK%,TO%
"O'Leary, Ian STMARY",32,32,21.3,19.1,109.8,93.2,0.533,0.51,30.5,44.5,11.4,13.6,11.6,7.50%,1.60%,1.80%,13.40%
"Mazzulla, Joe WVU",37,0,18.5,18.4,105.4,93.2,0.554,0.49,79.2,13.9,3.4,15.6,8.5,22.20%,3.00%,0.20%,21.10%
"Howard, Matt BUTLER",34,26,24.5,25.5,127.7,93.2,0.655,0.583,71.5,0,13.3,16.4,13.8,8.80%,1.90%,5.30%,12.90%
"Aboya, Alfred UCLA",39,17,15.2,11.7,100.6,93.2,0.524,0.511,38.7,3.2,6.8,10.8,8.1,3.80%,2.10%,1.00%,18.70%
"Odiakosa, Dinma ILLST",35,34,22,18.8,103.3,93.3,0.568,0.57,51.7,0,12.3,18.1,14.1,6.80%,1.40%,3.20%,19.50%
"Hunter, Othello OSU",37,37,27.3,18.7,113.6,93.3,0.603,0.6,33.2,3,11.2,15.6,12.5,6.30%,1.30%,6.40%,14.90%
"Green, Marcus PUR",34,7,16,18.6,93,93.3,0.489,0.474,41.8,41.8,8.1,14.2,10.1,7.90%,2.60%,2.20%,18.90%
"O'Brien, Todd BUCK",31,2,16.2,20.9,81.6,93.4,0.477,0.434,40.2,0,9.6,22.8,14.8,6.20%,1.30%,10.70%,25.40%
"Stone, Julyan UTEP",33,25,21.8,10.2,92.6,93.4,0.446,0.39,64.6,41.5,2.6,18.1,9.4,26.30%,4.00%,0.80%,32.20%
"Fonzie, Gerald SFA",32,32,28.8,16.8,109.6,93.4,0.572,0.57,9.3,69.2,0.5,8.4,4.2,14.70%,1.90%,0.20%,13.30%
"White, Billy SDSU",33,28,28.7,15.3,112.8,93.5,0.63,0.615,34.9,1,9.5,16.3,11.7,7.60%,3.10%,3.20%,19.30%
"Hansbrough, Tyler UNC",39,39,33,27.1,129.5,93.5,0.629,0.54,70.5,1.3,13,19.8,15.3,4.80%,2.50%,1.00%,10.60%
"Jenkins, Michael WINTHR",34,34,31.9,24.8,106.8,93.5,0.537,0.509,23.6,50.4,3.4,12.2,7.1,18.30%,2.20%,1.80%,12.50%
"Jones, Rob USD",35,32,26.1,22.4,93.1,93.5,0.517,0.502,30,3,10.1,17.4,12.5,11.50%,2.40%,2.30%,21.40%
"Collins, Sherron KAN",34,3,23.8,21.3,107.4,93.5,0.57,0.538,23.1,41.8,2,8.1,4.9,22.10%,2.90%,0.40%,19.70%
"Bohannon, Jason WIS",36,2,26.3,15.6,121.7,93.5,0.629,0.563,41.9,68.2,2,8.7,5,10.70%,1.00%,0.40%,13.90%
"Jack, Joseph SOUTHN",30,12,22.2,17.4,107.4,93.5,0.525,0.437,58.5,19.5,7.3,18,11.6,6.30%,1.60%,8.00%,11.10%
"Springer, Gary IONA",25,12,21.8,26.4,105.4,93.5,0.592,0.549,57.6,0,16.9,24.1,18.8,6.90%,2.20%,5.50%,19.50%
"Lewis, Marcus ORU",33,29,22.4,23.8,98,93.6,0.528,0.531,63.5,0,10,18.2,12.9,16.40%,1.70%,0.50%,19.40%
"Jefferson, Davon USC",29,25,27.8,23.6,107.2,93.6,0.616,0.583,42.5,3.3,10,16.6,12.5,6.20%,1.80%,3.70%,19.50%
"Collins, Dwayne MIA",34,18,20,22.6,107.1,93.6,0.554,0.55,49.5,0,14.5,20.6,16,4.50%,1.60%,5.00%,14.80%
"Koufos, Kosta OSU",37,35,27.1,28.3,109.9,93.6,0.555,0.533,22.9,14.4,12.2,15.7,12.9,4.50%,1.00%,7.70%,10.30%
"Coleman, Lazarius SAVST",31,31,23.4,20.8,96,93.6,0.518,0.495,44.2,5.3,11.8,18.4,13.7,6.80%,2.10%,3.70%,18.00%
"Eggins, De'Andre UALR",30,17,20.9,21.8,97.6,93.7,0.521,0.452,58.3,31,9.9,11.9,9.9,13.50%,2.20%,1.00%,21.00%
"VanderMeer, Scott UIC",33,32,28.1,19.7,107.1,93.7,0.485,0.446,29.6,0.4,9.7,21.7,14.3,8.60%,1.20%,10.40%,7.90%
"Coley, Charlie CHA",34,31,27.6,17.9,97.8,93.7,0.523,0.502,43,3.4,8.7,16.4,11.4,4.60%,2.70%,6.10%,17.30%
"McGee, Andre LOU",36,27,20.3,16.7,114.8,93.7,0.572,0.543,26.6,71.7,2.1,6.6,4.2,17.30%,3.60%,0.20%,13.80%
"James, Damion TEXAS",38,36,31.2,23.3,111.2,93.7,0.524,0.506,32.2,22,11.4,24.4,16.5,8.40%,1.40%,4.80%,11.00%
"Span, Warrell SELOU",30,30,30.3,22.6,102,93.7,0.551,0.519,31.6,1,8.6,12.2,9.8,8.70%,1.60%,0.60%,17.00%
"Tate, Cyrus IOWA",31,19,22.7,20.7,106.8,93.7,0.666,0.667,114,0,11.4,18.2,13.8,3.20%,1.70%,2.10%,22.70%
"Chitwood, Calvin CSUN",27,20,23.6,18.3,125.2,93.8,0.635,0.598,32.8,29.3,7.6,14.1,10.1,4.30%,2.10%,5.10%,9.60%
"Brooks, Jordan HAMPTN",28,21,18,16.8,71.1,93.8,0.34,0.324,38.9,37,3.2,8.5,5.2,24.40%,2.70%,0.00%,27.10%
"Maren, Keith AFA",30,30,28.3,17.6,96.9,93.8,0.576,0.568,31,48.8,2.1,15.2,8.4,14.40%,2.70%,3.30%,20.10%
"Taylor, Joseph WYO",30,16,22.1,19.1,95.2,93.8,0.625,0.616,43.5,21.8,9.6,24.4,15.9,13.40%,2.70%,6.10%,30.30%
"Davis, Tony UCF",29,9,22.2,17.7,99.7,93.8,0.512,0.471,41.2,22.2,10.4,21.1,14.4,7.90%,2.70%,6.80%,18.90%
"Singler, Kyle DUKE",34,34,28.6,22.5,109.3,93.8,0.571,0.53,30.5,43.1,7.8,14.4,10.2,9.10%,2.00%,2.30%,16.00%
"Bland, Kevin UCI",34,20,23.3,16.8,96.4,93.8,0.534,0.5,24.1,25.3,6,25.2,14.3,14.60%,4.20%,1.40%,24.30%
"Warren, London DAYTON",34,2,18.4,20.3,79.8,93.8,0.474,0.448,54.8,1.6,4.1,15.8,9.3,20.70%,4.70%,1.80%,33.30%
"Thompson, JT VT",34,5,18.4,15.4,112.9,93.8,0.581,0.548,49.6,0.7,10.7,14.6,11.7,4.80%,2.00%,3.00%,15.00%
"Johnson, Brandon USD",35,34,35.1,29,97.9,93.8,0.524,0.498,30.8,43.1,2.2,12.3,6.6,23.50%,3.80%,0.20%,17.10%
"Harris, Antwon WINTHR",30,12,17.4,23.8,93,93.9,0.507,0.472,44.4,10,5.2,14.5,8.9,10.40%,1.70%,1.00%,18.00%
"Cowgill, Robbie WSU",35,34,28.1,15.1,116.6,93.9,0.572,0.541,34,0.5,9.1,15.2,11.3,5.00%,1.60%,3.60%,10.40%
"Sango, Kelvin ORU",32,0,16.1,14.8,101,93.9,0.558,0.494,84.8,30.4,6,10.7,7.6,15.30%,3.10%,0.80%,25.40%
"Marks, Brian CENARK",30,30,22.4,13.2,98,93.9,0.487,0.462,46.2,0,14.6,23.4,17.3,4.40%,0.90%,3.90%,21.30%
"Downs, Micah GONZ",33,12,23.8,17.7,109.1,94,0.582,0.552,24.6,48.3,5.6,12.2,8.3,10.70%,2.20%,1.40%,17.60%
"Thomas, Will GMU",34,34,35.6,20.9,130.5,94,0.668,0.644,59.3,0.3,9.1,26.4,16.8,12.90%,1.60%,1.60%,11.30%
"Alexander, Joe WVU",36,34,31.6,28.8,109.5,94,0.543,0.474,40.9,8.6,6.9,16.7,10.6,16.70%,1.40%,5.40%,12.50%
"Rivers, Jeremiah GTOWN",34,0,18.6,11.8,80.6,94,0.418,0.382,41.2,43.5,2.3,11.7,6.8,9.20%,2.10%,0.60%,25.30%
"Scott, Mike KENT",35,35,32.9,19.3,122.9,94,0.624,0.551,48.2,33.1,7.2,16,10.7,7.20%,2.10%,2.70%,12.10%
"Brown, Derrick XAVIER",37,37,28.1,18.8,120.8,94,0.665,0.632,56,13.2,9.2,18.5,13.1,12.40%,2.00%,3.30%,18.80%
"Gibson, Devin UTSA",28,28,33.5,25.8,102.9,94,0.563,0.468,92.4,21.6,5.4,11.3,7.4,36.60%,6.10%,0.00%,24.20%
"Martinez, Roman UNM",33,24,24.3,15.4,119.3,94,0.588,0.553,33.9,40.4,8.9,10.8,9,15.40%,2.40%,1.00%,15.50%
"Griffin, Jermaine UTA",33,24,24.4,23.3,110.5,94,0.621,0.633,53.3,0.4,11.7,20,14.9,7.50%,0.60%,4.90%,16.70%
"Pendergraft, David GONZ",33,33,24.4,16.2,125,94,0.625,0.6,28.4,45.6,8.3,12.3,9.4,6.40%,2.10%,1.00%,10.90%
"Gordon, Jamont MSST",34,34,34.6,29.1,100.7,94.1,0.528,0.48,42.8,40.4,4,14.8,9,29.70%,1.90%,1.80%,20.00%
"Shaw, Matt UNLV",35,7,19,20,108.1,94.1,0.526,0.464,40.2,37.6,7.6,16.4,11,7.10%,1.50%,3.90%,10.20%
"Faris, Daniel UNM",33,33,23.8,22.6,104,94.1,0.523,0.506,45.7,0.4,11,12.6,10.8,6.80%,1.40%,3.60%,12.60%
"Linton, Chris SAVST",31,29,27.7,19.4,89.6,94.2,0.521,0.495,37.4,8.2,7.1,18.3,11.5,9.00%,2.40%,1.60%,22.70%
"Hill, Steven ARK",35,28,16.3,12.4,110.2,94.2,0.676,0.678,58.6,0,8.7,12.2,9.7,2.80%,1.90%,14.20%,24.20%
"Moore, Steven UALR",31,18,25.1,22.4,103.9,94.2,0.594,0.541,59,47.3,2.4,10.7,6,32.30%,2.40%,0.20%,24.50%
"Lawson Jr., Kenny CREIGH",33,19,15.4,20.6,107.8,94.2,0.562,0.546,33.6,0,11.8,20.8,15.1,3.50%,1.60%,6.40%,13.80%
"Mays, James CLEM",29,28,27.3,21.9,101.7,94.2,0.508,0.488,39.4,5.8,12.9,14.3,12.5,13.30%,3.60%,2.50%,18.70%
"Mitchell, Markus MTSTMR",34,34,23.7,14.4,97.8,94.3,0.552,0.537,32,0,10,18.5,13.2,10.30%,2.90%,2.70%,26.00%
"Pargo, Jeremy GONZ",33,33,33.9,20.9,105.4,94.3,0.568,0.533,38.3,27.7,1.1,10.8,5.7,33.40%,2.50%,0.90%,24.00%
"Belt, Jonathan AAMU",29,2,18,20.4,97.2,94.3,0.535,0.476,52.4,0.7,7.8,14.7,10.1,8.40%,1.60%,0.80%,19.80%
"Wood, Jeremiah AKRON",31,29,28.7,29.3,104.6,94.3,0.541,0.518,50,2.7,13.4,21.2,15.6,21.70%,2.50%,1.80%,18.10%
"Smith, Tyler TENN",36,35,28.3,22.2,118.7,94.3,0.599,0.556,47.3,10.9,9.6,16,11.9,22.30%,2.70%,2.20%,16.20%
"Packevicius, Paulius RICE",18,18,31.4,22.7,87.4,94.4,0.496,0.444,43.8,0,9.5,26.1,16,6.40%,1.90%,4.80%,21.40%
"Falker, Randal SIU",33,33,29.2,25.2,112.1,94.4,0.606,0.545,77.3,0,15.2,16.9,14.7,12.60%,1.60%,6.60%,18.80%
"Devine, Chris UCSB",31,31,28.3,23.4,108.6,94.4,0.588,0.523,49.8,8.7,8.7,15.1,10.9,10.70%,2.70%,1.60%,16.70%
"Landry, Kyle NAU",32,30,25.5,31.1,125.7,94.4,0.642,0.585,80.2,0,14.9,24,18.3,8.90%,2.30%,4.00%,10.10%
"Valeika, Arturas WEBER",30,30,29.8,19,110.3,94.4,0.598,0.546,59.4,31.5,13,30.6,20.9,8.90%,1.60%,5.00%,20.20%
"Washington, Deron VT",35,35,33.1,22.6,104.2,94.4,0.511,0.442,62,19,6.9,15.6,10.4,14.20%,1.70%,2.10%,14.10%
"West, Rashad HAMPTN",30,30,31.5,31.3,98.9,94.5,0.514,0.454,44.4,46.1,2.3,8.5,4.8,24.00%,2.40%,0.00%,16.90%
"Green, Kevyn SELOU",29,29,31.3,26.3,104.6,94.5,0.561,0.526,30.4,57.1,4,12.5,7.9,7.10%,1.20%,1.00%,14.20%
"McNally, Xander DENVER",30,4,25.6,13.3,82.1,94.5,0.516,0.516,12.1,29.7,6.1,11.5,8.4,20.30%,6.00%,4.40%,40.40%
"Davis, Brandon SOALA",33,33,25.1,20.5,119.1,94.5,0.669,0.631,78.3,0,12.9,16.4,13.5,9.50%,1.60%,6.30%,19.90%
"Booker, Trevor CLEM",34,34,26.6,20,110.2,94.5,0.578,0.564,43,5.5,10.6,20,13.8,10.20%,1.40%,6.90%,17.40%
"Mills, Patty STMARY",32,32,32.1,25.1,104.7,94.5,0.553,0.511,31.2,50.4,1.6,5.5,3.3,21.80%,3.30%,0.30%,17.60%
"Patterson, Brandon UALR",28,23,29.2,14.5,90.6,94.5,0.495,0.441,42.4,24.3,2.8,9.8,5.7,19.80%,1.90%,2.70%,26.30%
"Dagunduro, Ade NEB",33,32,22.5,23.9,101.1,94.6,0.552,0.527,42,19.6,7.4,11.8,9,16.80%,2.60%,1.90%,18.90%
"Heemskerk, Brent DRAKE",33,2,18.1,12,130,94.6,0.669,0.69,36,3,10.7,11.8,10.3,7.10%,2.70%,5.90%,14.10%
"Ebie, Jason TCU",30,14,21.5,14.7,93.3,94.6,0.498,0.458,39.2,30.8,2.4,11.1,5.9,25.80%,5.00%,0.20%,27.00%
"Henry, Sek NEB",33,19,23.1,17.9,90.8,94.6,0.484,0.451,33.1,41.7,4,14,8.5,12.90%,2.40%,0.70%,20.30%
"Sanders, Lamar LAMAR",30,30,28.5,19.5,110.1,94.6,0.625,0.653,54.4,8.8,10.8,18.2,13.1,16.00%,3.00%,4.70%,22.00%
"Thompson, Deon UNC",39,38,21.4,20.2,104.8,94.6,0.501,0.481,25.1,0,9.8,13.9,11,7.90%,1.70%,5.90%,13.90%
"Kinnard, Lawrence UAB",34,15,28.4,21.7,104.8,94.6,0.525,0.487,31.7,42.9,7.1,19.7,12.6,8.40%,1.50%,3.00%,12.90%
"Spain, Kyle SDSU",20,19,25.9,28.2,107.8,94.6,0.555,0.48,48.5,42.3,8.2,17.8,11.7,10.00%,2.60%,2.10%,14.10%
"Foote, Jeff CORN",22,0,21.5,20,111.2,94.7,0.576,0.553,71.9,0,10.9,23.6,16.1,12.90%,1.00%,6.90%,17.60%
"Corbin, Charles WINTHR",34,29,20.4,21.4,96.4,94.7,0.475,0.444,46.2,1,10.9,13.2,11,9.40%,1.50%,1.20%,15.50%
"Ndiaye, Hamady RUTG",31,30,22.7,15.2,88.8,94.7,0.491,0.462,53,0,8.9,18.7,12.6,4.90%,0.90%,12.30%,23.10%
"Simpson, Vincent HAMPTN",30,3,25.5,25.7,95.7,94.7,0.497,0.477,20.2,56,3.8,5.9,4.4,19.10%,2.90%,0.10%,16.90%
"Posey, Larry UTA",32,32,23.5,19.4,102.8,94.7,0.551,0.511,64.4,2.7,10.6,17.8,13.3,8.10%,1.60%,0.20%,19.10%
"Bouldin, Matt GONZ",32,32,32,21.1,107.8,94.7,0.582,0.538,34.2,41.9,2.7,10.1,6,17.10%,2.60%,0.30%,18.60%
"Iti, Martin NMSU",35,14,15.5,20.3,97.2,94.7,0.517,0.507,70.5,1.4,14.2,20.9,16.4,3.10%,0.70%,8.40%,20.40%
"Heard, Jonathan CSUN",30,30,27.2,21.4,104.3,94.8,0.547,0.531,45.8,12.7,8.8,13.4,10.3,11.00%,2.70%,1.20%,16.60%
"McFarland, Chas WAKE",30,27,21.5,21,103.3,94.8,0.535,0.495,42.9,5.6,11.8,17.6,13.3,4.10%,1.20%,8.30%,16.30%
"Griffin, Taylor OU",35,20,21.9,17.8,105.5,94.8,0.528,0.445,54.9,12.7,8.8,17.4,12.2,8.00%,2.40%,3.70%,16.40%
"Linhart, Nate AKRON",35,28,29,15.8,116.1,94.8,0.564,0.534,31.5,52.6,6.3,14.6,9.3,10.70%,3.50%,2.00%,12.30%
"Clayton, Jeremy APP",31,31,29.3,17.5,104.3,94.8,0.588,0.571,49.7,2.6,10.1,21,14.7,13.90%,2.00%,8.60%,24.80%
"Rivers, K.C. CLEM",34,33,30.5,22.1,119.8,94.8,0.546,0.531,15.2,46.4,8.4,14.6,10.4,10.90%,3.50%,1.50%,7.70%
"Scheyer, Jon DUKE",34,1,28.3,17.2,130.6,94.9,0.623,0.535,52.1,46.7,3.9,11.2,6.9,14.70%,2.60%,0.80%,10.40%
"Williams, Richie SDSU",25,12,25.3,20.3,87.8,94.9,0.482,0.425,37.7,42.2,2.7,10.9,6.1,23.40%,4.10%,0.00%,26.30%
"Fredette, Jimmer BYU",35,0,18.5,20.5,103.9,94.9,0.549,0.512,20.1,62.7,1.4,4.7,2.9,18.30%,2.40%,0.50%,15.60%
"Randle, Brian ILL",33,32,25.4,23.1,100.9,94.9,0.509,0.476,44.1,15.4,9.7,16.5,12,12.80%,1.60%,2.30%,15.60%
"Love, Jason XAVIER",37,21,18,17.5,118.8,94.9,0.595,0.562,81,0,17.5,19.2,17.1,5.00%,0.80%,5.20%,16.20%
"Hughes, Carlin STMARY",32,0,17.5,19.7,104.4,95,0.516,0.488,14.6,76,1.6,6,3.6,25.70%,2.80%,0.50%,18.00%
"Rhodes, Charles MSST",31,29,31.5,26.7,112.1,95,0.597,0.566,41.7,1.6,10.6,14.9,11.8,7.00%,1.00%,4.30%,14.10%
"Anderson, Tim AFA",30,30,36.3,24.1,109.9,95,0.582,0.512,47.5,47.2,2.9,7.5,4.9,21.30%,4.20%,1.40%,13.60%
"Davis, Kelvin SDSU",33,5,20.3,22.4,95.1,95,0.533,0.521,25.7,55.7,4.3,12.2,7.5,8.40%,3.80%,0.20%,17.90%
"Speights, Marreese FLA",36,36,24.3,26.9,120.9,95,0.647,0.624,37.6,0,12.8,26.2,17.8,8.40%,1.00%,5.90%,13.30%
"Gaffney, Tony UMASS",35,8,20,9.5,99.9,95,0.5,0.473,54.9,15.4,8.1,16.5,11.3,4.90%,3.00%,7.70%,22.10%
"Pajevic, Nedim UCSB",32,1,18.6,18.5,99.5,95,0.526,0.472,29.4,12.6,7.5,17.8,11.6,19.60%,1.70%,2.50%,22.50%
"Thabeet, Hasheem UCONN",33,32,31,15.3,119.7,95,0.657,0.603,89.4,0,11.1,14.9,11.8,2.20%,0.50%,12.90%,18.00%
"Smith, Jamar MORGST",30,29,30,29.9,108.3,95,0.537,0.5,30.5,20.7,7.6,13.7,9.5,10.50%,2.00%,2.00%,11.40%
"Jones, Joseph TXA&M",36,36,24.5,23,113.2,95,0.55,0.496,52.6,7.3,11.1,13.8,11.4,10.80%,1.20%,1.70%,12.20%
"Pruitt, Shaun ILL",34,33,27,25.6,107.6,95,0.587,0.572,62.8,0,14,18.6,14.9,7.50%,1.10%,2.70%,16.70%
"Nelson, Marcus ARMY",30,26,25.4,15.2,78.9,95.1,0.467,0.449,44.9,25.4,3.9,10.7,6.7,21.60%,3.30%,1.70%,33.40%
"Dotzler, Josh CREIGH",33,33,21.3,14.9,86.3,95.1,0.393,0.316,34.4,18.4,0.5,9.5,4.6,30.00%,4.50%,1.20%,28.70%
"Holloway, Emmanuel ILLST",35,10,19.1,19.2,95.2,95.1,0.473,0.441,25.1,47.5,2.1,8.6,5,14.90%,3.10%,1.10%,14.20%
"Bolden, Jermaine MORGST",30,2,21.1,19.2,89.5,95.1,0.434,0.381,29.9,33.5,2.7,8.3,4.9,25.00%,3.40%,0.00%,21.90%
"Coleman, Dan MINN",34,34,27,24.3,102.9,95.1,0.522,0.475,29,7.2,9.1,17.1,11.7,6.60%,1.90%,5.70%,13.10%
"Hershberger, Andrew WMU",32,18,17.4,13.2,110.3,95.1,0.593,0.531,75.3,2.5,8.4,16.6,11.4,10.00%,2.60%,3.70%,22.30%
"Richard, Cleveland ARMY",30,15,23.6,18.3,82.4,95.2,0.493,0.456,29.6,12.6,0.7,11.1,5.5,15.60%,3.10%,2.30%,24.40%
"Naymick, Drew MSU",36,23,21.2,9.4,121.6,95.3,0.678,0.65,31,1,7.4,15.2,10.5,3.20%,0.90%,9.10%,18.00%
"Kickingstallionsims, Chief ALST",31,25,15.9,25.3,98.3,95.3,0.604,0.608,28.4,0,7.1,17.5,11.5,4.60%,0.40%,6.60%,20.20%
"Brewer, Landrell CENARK",30,4,19,13.7,90.8,95.3,0.47,0.4,51,0,11,17,12.8,3.30%,1.10%,6.30%,22.70%
"Adams, Wink UNLV",35,35,32,27.3,112.4,95.3,0.567,0.497,40.2,41.8,1.9,12.1,6.4,21.90%,2.80%,0.10%,10.90%
"Washington, Fred STAN",35,31,23.3,12.8,99.3,95.3,0.504,0.478,69.8,4.3,6.6,13.6,9.3,17.60%,1.70%,1.40%,24.80%
"Jackson, A.J. RMU",34,34,28.5,25.6,104.3,95.3,0.532,0.486,27.7,30.7,7.4,15.8,10.5,6.10%,2.20%,3.40%,12.40%
"Mullins, Bryan SIU",31,31,34.8,19.1,109.1,95.3,0.563,0.51,39,46.6,2.1,8.1,4.5,33.70%,4.00%,0.30%,20.30%
"Amos, Jonathan TOLEDO",30,30,31.3,25.9,89.5,95.3,0.511,0.462,50,15.4,4.2,16,9,19.80%,5.10%,1.10%,22.80%
"Gorney, Seth IOWA",32,27,25.5,13.2,89.8,95.3,0.469,0.43,22.2,8.1,5.3,19.6,11.8,9.30%,0.90%,1.80%,20.00%
"Harden, James ASU",34,33,34.1,28,119,95.4,0.643,0.586,60.2,29,5.4,14.5,9.7,24.70%,4.20%,2.20%,15.90%
"Campbell, Jordan BELM",32,13,23.1,16.1,108.4,95.4,0.579,0.554,41.9,40.7,6.4,19.4,11.7,14.30%,3.90%,1.60%,20.50%
"Anderson, Dwayne NOVA",30,14,21,14.9,116.4,95.4,0.592,0.576,29.7,45.5,9.5,17,11.9,8.50%,4.10%,2.50%,15.00%
"Brock, Calvin ILL",35,16,22.1,20.6,101.7,95.4,0.522,0.493,28.2,20.9,8.4,12,9.4,13.50%,2.60%,1.30%,16.80%
"Akins, Terrance UALR",31,19,21.2,21.5,96.6,95.4,0.485,0.462,15.4,62,0.9,10.7,5.3,20.90%,1.80%,0.20%,15.10%
"Grant, Keaton PUR",32,29,28.5,19.5,114.7,95.4,0.612,0.559,34.3,59.1,3.5,10.5,6.2,11.90%,2.40%,2.10%,15.10%
"Gordon, Brandon ALST",31,31,24.9,20,106.3,95.5,0.54,0.522,38.6,26.8,6.6,16.9,11,7.50%,1.70%,2.30%,13.00%
"Thorns, Hank VT",35,12,21.1,16.5,89.8,95.5,0.459,0.416,33.1,49.4,2.8,7.9,5,28.40%,3.20%,0.10%,27.50%
"Smith, JaJuan TENN",36,36,27.6,22.6,118.5,95.5,0.615,0.585,27.1,64.5,2.7,12,6.8,15.10%,3.40%,0.10%,12.60%
"Smith, Tron STMARY",32,0,20.7,22.9,95.5,95.5,0.54,0.492,53.1,25,3.5,8.2,5.4,14.70%,1.90%,1.10%,22.30%
"Beidler, Kelly MTSTMR",26,0,20.7,20.3,97,95.6,0.52,0.497,40.9,24.8,6.1,19.4,11.9,11.60%,1.90%,4.20%,17.80%
"Jenkins, Josh CSUN",30,21,24.8,27.4,94.3,95.6,0.496,0.435,36,47.3,1.3,7.9,4.3,44.70%,3.60%,0.30%,27.00%
"Milligan, Dante UMASS",36,21,18.8,21.5,110.9,95.6,0.632,0.638,54.1,0,12.5,16.8,13.4,7.70%,2.10%,9.40%,19.20%
"Veasley, Willie BUTLER",30,0,17.5,16.9,103.2,95.6,0.532,0.543,49.5,0,9.9,13.8,11,5.80%,1.90%,3.20%,16.40%
"Byrd, Jeremy USCU",27,21,25.4,22,88.3,95.6,0.539,0.488,52,44.5,3.3,7.9,5,26.00%,6.50%,1.20%,28.60%
"Walls, Calvin TULSA",39,35,28.7,17.9,103.2,95.6,0.513,0.464,48.7,2.3,10.8,17.8,13.4,10.70%,1.50%,2.50%,17.90%
"Stinnett, P'Allen CREIGH",33,18,24.4,29,103.3,95.6,0.563,0.513,35,37.5,6,10.5,7.6,17.20%,4.00%,1.30%,18.20%
"Morgan, Raymar MSU",36,36,27.7,25.9,112.1,95.7,0.61,0.573,53.7,9.9,10.1,15.9,11.9,12.30%,2.10%,2.20%,16.70%
"Slaughter, A.J. WKU",36,7,18.8,21.7,105,95.7,0.546,0.511,25.3,34.7,3.7,9.8,6.3,10.70%,3.40%,0.50%,16.70%
"Finger, Taj STAN",36,4,18.3,15.6,125.8,95.7,0.61,0.559,47.6,6.3,15.1,12.7,12.6,5.50%,1.50%,1.80%,12.60%
"Richards, Jason DAVDSN",36,36,35.1,20.9,112.7,95.7,0.536,0.491,33.7,49.1,1.5,8.6,4.6,38.90%,2.30%,0.40%,19.60%
"Mack, Lamont CHA",34,33,27,27.2,95.3,95.7,0.514,0.476,27.8,46.6,4.1,17.5,9.7,12.30%,2.30%,1.50%,16.40%
"Johnson, Tyren UL-Laf",29,5,18.7,12,95.1,95.7,0.456,0.433,24.7,38.2,8.9,13.5,10.2,10.50%,3.10%,5.80%,21.50%
"McGee, JaVale NEV",33,31,27.3,27.7,102,95.7,0.556,0.549,39.5,11.8,11.2,18.6,13.9,4.70%,1.70%,9.50%,16.00%
"Gray, Steven GONZ",23,19,26.6,14.3,118.7,95.7,0.656,0.633,18.2,60.6,3.5,8.4,5.5,10.20%,2.30%,0.90%,17.40%
"Hassell, Frank ODU",33,16,20,17.8,95,95.7,0.447,0.441,22.6,0.6,9.8,18.4,13.1,8.30%,1.90%,7.30%,14.10%
"Hill, Lawrence STAN",36,23,22.8,22,106.9,95.8,0.509,0.471,25.9,31.8,9.2,15,11.1,9.90%,1.20%,1.20%,12.10%
"Wooden, Keith UNT",28,24,18.9,23.2,105.7,95.8,0.594,0.565,31.1,1.1,8.7,23.1,14.7,11.90%,1.50%,2.90%,21.20%
"Veazey, Mark NAVY",30,19,17.1,13,92.8,95.8,0.468,0.439,27.1,0,8.8,17.1,11.6,1.80%,1.10%,7.60%,17.30%
"Williams, Leon OHIO",33,33,30.6,25.4,125.2,95.8,0.675,0.616,84.3,0.3,18.2,22,18.3,10.10%,2.90%,3.10%,16.60%
"Adler, Landon FGCU",26,9,20.4,29.3,103.8,95.8,0.559,0.531,27.5,40.4,11.7,26.4,17.1,12.40%,3.50%,2.60%,15.70%
"Vereen, Anthony UTA",33,10,22.8,27.9,115.2,95.8,0.651,0.584,81.3,10.9,7.2,15.3,10.7,15.70%,1.60%,0.50%,18.50%
"Franklin, Alex SIENA",29,23,29.5,24.1,116.2,95.8,0.61,0.568,66.9,0,9.6,20.3,13.6,7.90%,3.10%,2.80%,13.70%
"Hubalek, Jiri IOWAST",32,32,25.6,27.8,104.7,95.8,0.543,0.485,46.7,14.1,10.5,21.7,15,9.80%,1.50%,1.80%,13.50%
"Kurz, Rob ND",33,33,28.6,20.9,115.7,95.9,0.603,0.52,51.4,35.6,7.3,17.8,11.9,12.20%,1.20%,4.70%,16.60%
"Thomas, Kris STETSN",32,8,22.2,21.8,87.8,95.9,0.47,0.445,31.8,37.3,1.6,11.5,5.9,10.10%,3.70%,1.90%,17.40%
"Wiley, Steffon SOUTHN",28,24,22.6,23.4,86.8,95.9,0.524,0.479,55.7,41.3,2.2,9.1,5.2,25.50%,4.10%,0.40%,27.50%
"Ruoff, Alex WVU",37,37,31.9,19.8,123.5,95.9,0.651,0.618,26.1,67.7,3.1,9.6,5.7,17.10%,3.00%,1.20%,13.60%
"Bradley, Jarvis MCNEES",29,29,30.6,25.3,93.3,95.9,0.495,0.43,43,0.6,7.5,18.3,11.8,8.00%,1.70%,2.40%,17.90%
"Sanders, Thomas GARDWB",32,32,32.5,29.5,102.1,95.9,0.53,0.485,53,8.6,10.6,23.3,15.6,21.40%,2.30%,0.60%,17.00%
