ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Gibbs, Madarious TEXSOU",33,9,20.1,23.4,85.1,92.7,0.513,0.448,70.1,15.9,2,12.2,6.6,23.80%,3.50%,0.50%,28.40%
"Lamb, Devon LAMAR",35,34,29,20.7,116.1,92.8,0.555,0.513,46.2,16.5,11.7,17.9,13.6,11.90%,3.40%,1.00%,12.00%
"Kemp, Maurice ECU",30,14,23.3,26,103.1,92.8,0.546,0.488,38.6,17.1,12.4,19.2,14.6,11.20%,2.90%,4.10%,17.70%
"Murry, Toure' WICHST",33,28,29.3,24.8,105.4,92.8,0.513,0.446,40.1,16.9,5.9,12.5,8.6,21.20%,2.60%,1.00%,15.70%
"Sampson, Robert ECU",29,18,20.2,16.4,100,92.8,0.548,0.537,21.3,39.7,9.2,21.1,14.1,5.90%,2.70%,2.90%,19.50%
"Waiters, Dion SYR",37,0,24.1,26.6,115.7,92.8,0.571,0.534,33.1,31.7,2.4,8.2,4.9,21.20%,4.70%,1.50%,10.50%
"Lee, Damion DREXEL",36,35,28.9,22.7,113.5,92.8,0.598,0.554,35.1,53.7,4.3,13.9,8.5,14.20%,1.90%,1.30%,14.20%
"Melo, Fab SYR",30,30,25.4,16.5,111.6,92.8,0.587,0.566,34.7,0,12.3,13.5,11.8,5.00%,1.20%,13.00%,17.70%
"Coleby, Kadeem UL-Laf",31,30,24.4,21.4,96.1,92.8,0.562,0.561,71.7,0,6.9,15,10.1,7.50%,0.90%,9.50%,20.90%
"Munks, Louis PVAMU",31,15,20,27,91.4,92.8,0.484,0.451,23.4,42.4,1.9,13.2,6.3,8.10%,2.50%,1.40%,14.00%
"Ennis, James LBSU",34,34,29,17.8,113.5,92.8,0.621,0.589,38.3,52.3,5.2,11.5,7.8,17.00%,3.30%,2.80%,20.10%
"Ellis, Cody STL",34,1,21.2,24.7,114.1,92.8,0.581,0.544,27.9,69.1,4.3,15.7,9,7.10%,1.30%,2.10%,9.30%
"Buckner, Reginald MISS",32,25,27.4,14.7,104,92.9,0.517,0.531,75,0,12.7,20.1,14.9,6.50%,1.50%,8.90%,16.20%
"Bohannon, John UTEP",31,20,26.5,25.1,105.2,92.9,0.626,0.585,45.8,1.7,8.8,25.2,16.1,16.30%,1.50%,3.90%,21.80%
"Abouo, Charles BYU",35,35,26.8,20.5,112.5,92.9,0.564,0.514,41.3,39.2,8.6,16.6,11.6,17.10%,2.30%,1.00%,15.00%
"Benton, Antonnio SELOU",22,9,19.9,16.6,86.5,92.9,0.425,0.382,32.4,35.3,7.3,15.7,10.5,7.10%,1.30%,3.60%,15.90%
"Franklin, Roger UNT",32,16,23.6,21.6,95.4,92.9,0.46,0.413,34.7,2.8,6.7,16.6,10.9,10.00%,1.40%,2.20%,13.30%
"Tapley, Chase SDSU",34,34,34,24,112.1,93,0.563,0.542,18.9,40.5,2.3,12.2,6.8,14.70%,3.20%,1.50%,10.30%
"Moreland, Eric OREST",36,17,20.5,15.2,101.4,93,0.529,0.516,86,2.3,12.2,26.8,17.9,9.50%,2.20%,9.60%,22.60%
"Grace, Jameel SOUTHN",31,31,32.5,21.9,86.3,93,0.477,0.422,49,35,1.3,12.8,6.8,29.60%,3.50%,0.10%,23.50%
"Daniels, Troy VCU",36,20,24.4,21.2,110.9,93.1,0.562,0.532,17.1,82.6,4,12.4,7.4,4.30%,3.00%,0.30%,10.10%
"Harwell, Aaron SHSU",32,3,19.3,14.2,77.9,93.1,0.412,0.382,35.3,35.3,0.8,10.8,5.4,24.60%,3.00%,0.20%,27.60%
"Kravish, David CAL",34,24,24.5,13.8,120.8,93.1,0.618,0.594,33.3,0,10.9,16.8,13,4.00%,0.70%,5.00%,13.30%
"Evans, Chris KENT",33,3,21,21.2,119,93.1,0.623,0.583,44.8,29.5,9.7,13,10.3,6.90%,4.00%,5.10%,12.50%
"Robinson, T.J. LBSU",34,34,32.1,20,110.5,93.1,0.573,0.524,48,0,12.9,24.3,17.4,4.70%,1.20%,0.40%,16.60%
"Yeguete, Will FLA",26,10,21.9,11.4,119.4,93.1,0.553,0.581,45.3,0,12.7,20.9,15.2,8.40%,3.40%,1.90%,15.60%
"Ferguson, Eric GEOSOU",30,28,28.2,28,110.3,93.1,0.597,0.581,40.1,10.3,9.8,22.3,14.9,7.20%,3.30%,4.70%,13.60%
"Gutierrez, Jorge CAL",33,33,32.2,24.1,104.9,93.1,0.527,0.479,34.2,21.5,4,15.6,9.4,25.20%,2.30%,0.40%,16.10%
"Coursey, Daniel MERCER",38,37,19.6,21.3,111.6,93.2,0.631,0.62,41.8,0,11.3,14.2,11.7,5.20%,1.00%,13.60%,17.20%
"Anderson, Larry LBSU",31,31,34.1,19.9,117.1,93.2,0.617,0.572,59.9,39.7,3.5,13.2,7.9,16.90%,3.30%,1.00%,16.10%
"Thomas, Scott BGSU",32,32,34.4,20.9,105.4,93.3,0.545,0.524,21.6,48.3,5.5,17.7,10.6,18.10%,4.10%,1.30%,17.20%
"Brust, Ben WIS",36,0,21.3,20.6,106.6,93.3,0.54,0.522,10.3,64.2,2.6,10,5.9,7.90%,2.20%,0.00%,9.70%
"Winder, Anson BYU",34,15,16.2,15.8,96,93.3,0.493,0.462,31.3,64.1,0.6,9.7,4.8,16.90%,3.50%,0.60%,17.70%
"Hill, Solomon ARIZ",35,35,32.4,21.7,112.7,93.3,0.61,0.561,51.7,31.5,8.3,19.1,12.8,18.60%,2.00%,1.60%,18.80%
"Lubick, Nate GTOWN",33,33,18.4,12.3,111.5,93.3,0.533,0.54,51.1,11.4,9,16,11.7,20.50%,1.10%,2.80%,21.20%
"Covington, Robert TENNST",33,32,31.2,27,119.6,93.3,0.641,0.607,32,36,11.2,20.2,14.4,11.30%,3.00%,5.30%,14.30%
"Kaspar, Steven BUCK",35,5,16.5,14.5,77.5,93.3,0.384,0.392,45.5,34.1,1.4,15.9,8.4,25.40%,3.10%,1.20%,30.80%
"Hall, Carl WICHST",33,19,22.3,18,123.5,93.3,0.602,0.572,51.3,0,12.2,13.9,11.9,5.60%,1.20%,3.80%,10.50%
"Jones, Roosevelt BUTLER",36,31,27.8,18.3,98.3,93.3,0.471,0.452,44.4,0.8,10.7,15.3,11.7,13.50%,2.20%,2.00%,15.20%
"Payton, Elfrid UL-Laf",32,11,22.7,22.1,85.2,93.3,0.497,0.448,77.3,4.7,3.3,13.8,8,27.70%,3.00%,1.20%,29.40%
"Batten, Dimitri ODU",36,10,20.3,20.7,109.2,93.4,0.553,0.532,22.4,48.1,2.8,11,6.2,13.00%,3.20%,2.90%,13.00%
"Doggett, Quinton SOUTHN",31,31,32.4,21.9,102.8,93.4,0.538,0.485,44.4,0.7,8.2,18,12.2,4.40%,0.70%,6.10%,12.30%
"Smith, Tanner CLEM",31,31,32.6,19.7,110.2,93.4,0.568,0.532,32.2,42.7,2.8,17,8.9,27.00%,3.30%,0.80%,17.60%
"Saunders, Scott BELM",35,19,17.1,27.5,120.3,93.4,0.619,0.547,64.9,0,10.5,23,15.8,4.50%,1.50%,4.60%,11.90%
"Woods, Kraidon DRAKE",32,4,16.8,12.7,94.7,93.4,0.614,0.678,105.1,0,8.8,20.5,13.6,5.30%,1.90%,8.10%,32.20%
"Pogue, Aaron CLEVST",32,32,21.1,18.5,93.3,93.5,0.483,0.44,55,0.7,10.9,15.5,12,6.40%,1.60%,4.00%,20.00%
"Theus, Darius VCU",36,36,31.2,17.6,101.9,93.5,0.512,0.481,30.8,23.6,2.2,6.5,3.9,32.10%,3.90%,0.80%,21.50%
"Olander, Ryan FAIRFL",37,37,26.1,20,98.3,93.5,0.526,0.506,31.3,26.4,6.8,13.5,9.3,11.20%,1.60%,7.60%,17.70%
"Taylor, Jordan WIS",36,36,36,24.8,116.3,93.5,0.544,0.481,41.6,42.6,3,10,6.1,26.90%,2.00%,0.10%,10.30%
"Carmichael, Jackie ILLST",35,34,29.1,26.3,111.1,93.5,0.599,0.537,66.7,1.3,9.9,28.7,18.4,8.60%,1.30%,5.50%,15.90%
"Long, Jewuan MURRST",33,33,28,17.8,107.7,93.6,0.574,0.542,34.6,24.3,6.1,7.2,6.1,18.10%,2.70%,2.70%,21.40%
"Javes, Michael UALR",30,23,18.7,20.3,82.4,93.6,0.429,0.395,42.9,4.1,8,18.3,11.8,5.40%,1.10%,9.70%,17.90%
"Jennings, Milton CLEM",28,23,26.4,24.9,90.3,93.6,0.494,0.471,29.1,19.7,7.9,18.7,12.1,9.40%,2.10%,3.90%,19.30%
"Smith, Andrew BUTLER",37,36,26.4,21.1,112.5,93.6,0.591,0.559,51.4,19.4,9.2,14.5,10.6,6.10%,1.90%,3.40%,13.50%
"Hartsock, Noah BYU",34,32,30.9,23,121.5,93.6,0.637,0.581,39.8,9.2,4.4,13.2,8.1,9.70%,1.50%,5.70%,10.60%
"Miller, Daniel GT",31,31,30,16.9,101.4,93.6,0.526,0.498,19,0,7.7,18.4,12,11.10%,2.00%,9.30%,17.60%
"Johnson, Russell RMU",31,28,26.9,19.5,96,93.6,0.507,0.476,24.8,36.8,4.9,21.7,11.4,12.50%,2.80%,4.20%,18.80%
"Gates, Yancy CIN",31,29,32,21.4,108.4,93.6,0.503,0.477,32.2,1.5,10.8,21,14.5,4.80%,1.50%,3.10%,8.30%
"Horton, Ken CCSU",28,26,34.5,25.6,118.6,93.6,0.595,0.55,32.2,37.6,9,21.2,13.5,12.10%,3.60%,4.40%,10.40%
"Burgess, Bradford VCU",36,36,32.3,22.4,111.9,93.7,0.532,0.469,38.6,56.8,4,14.8,8.4,10.60%,2.10%,1.10%,9.00%
"Gasser, Josh WIS",36,36,34.1,12.5,120.1,93.7,0.632,0.58,45.9,51.4,3.2,12,7.1,11.30%,1.40%,0.30%,16.50%
"Thompson, Hollis GTOWN",33,33,31.1,22.6,110.8,93.7,0.572,0.551,24.3,40.4,5.5,15.3,9.9,10.50%,1.40%,1.70%,13.00%
"Fair, C.J. SYR",37,9,26.4,17.2,116,93.7,0.534,0.476,42.3,9.7,8.9,13.9,10.5,6.20%,2.50%,2.10%,9.00%
"Marshall, Anthony UNLV",34,33,32,22.5,102.7,93.7,0.534,0.47,51.4,24.6,4.1,13.5,8.2,26.50%,2.80%,2.10%,20.90%
"Wright, Ronald PVAMU",32,29,21.7,14.7,82.1,93.8,0.435,0.451,32.4,7,2.8,12.9,6.6,23.40%,2.30%,0.50%,25.30%
"Randolph, Levi ALA",33,32,27.1,16.4,99.6,93.8,0.458,0.43,29.3,34.1,5.9,11.1,8,12.40%,2.40%,0.50%,12.00%
"Brown, Anthony STAN",37,21,23.9,19.9,98.8,93.8,0.499,0.474,26.9,44.8,4.2,15.5,8.9,8.50%,1.60%,0.50%,14.10%
"Snell, Tony UNM",35,35,25.6,20.3,115.7,93.8,0.617,0.582,24.3,69.4,1.5,10.2,5.6,18.70%,1.20%,1.70%,15.20%
"Allen, Ryan UWM",34,34,29.1,17.1,103.1,93.8,0.581,0.539,75.3,16.3,6.7,13.8,9.3,9.20%,2.30%,4.30%,20.90%
"Baltic, Ivo OHIO",37,34,27.4,20.2,92.6,93.8,0.488,0.476,29.4,6.1,5.4,16.4,9.6,11.60%,2.00%,1.60%,17.70%
"Jamar, Kareem MONT",32,32,34.9,21.2,112.1,93.8,0.59,0.555,43.7,35.9,3,15.9,9,22.20%,2.00%,1.90%,16.20%
"Rodriguez, Angel K-STATE",32,17,21.7,25.4,93.4,93.8,0.493,0.432,47.7,45.5,3,10.3,6.1,29.50%,3.60%,0.20%,24.00%
"White, Ivory ALST",31,31,32.2,16.7,106.2,93.8,0.529,0.504,27.2,55.5,5.7,16.2,9.5,12.70%,2.60%,2.70%,12.60%
"Gollon, Jakob MERCER",38,38,31.8,20.2,103.5,93.8,0.584,0.521,40.5,23.9,6.5,14.7,10,21.80%,3.10%,1.20%,25.60%
"Sulton, JT MIDTN",34,33,25,21.9,109.4,93.9,0.59,0.533,51.2,2.9,11,13.8,11.4,5.70%,1.80%,2.70%,17.10%
"Jacobs, Nick ALA",32,15,19.2,19.4,99.5,93.9,0.532,0.515,29.4,0,9.5,12.8,10.3,1.50%,0.90%,4.70%,15.60%
"Williams, Kaylon UWM",33,31,33.8,24.1,92.2,93.9,0.468,0.434,39.6,46.9,1.6,16,7.9,43.80%,2.80%,0.40%,24.60%
"Sacre, Robert GONZ",33,33,26.3,22.6,115.4,93.9,0.608,0.511,86,0.9,9.9,18.1,12.9,5.70%,0.80%,5.80%,16.00%
"Scott, DeAngelo TEXSOU",30,24,17.8,15.5,85.6,93.9,0.53,0.46,60.9,24.1,7,12.4,8.8,9.70%,2.70%,2.00%,31.20%
"Booker, Devin CLEM",31,29,29.2,22.3,102.7,93.9,0.516,0.469,39.3,8.5,10.8,19.3,13.8,9.60%,1.90%,3.70%,15.30%
"Timmons, Kendall TULANE",16,16,31.6,24.9,103.9,93.9,0.55,0.494,47.9,11.7,6.5,13.4,8.9,16.60%,2.40%,4.90%,16.10%
"Dulkys, Deividas FSU",35,23,24.5,16,102.4,93.9,0.579,0.549,20.6,67,3,8.8,5.6,9.60%,3.20%,2.40%,21.20%
"Cassity, Kyle STL",34,21,17.9,11.3,110.6,93.9,0.517,0.5,9.7,62.1,0.2,9.8,4.5,20.20%,2.40%,0.50%,14.40%
"Williams, Jordan UNT",19,13,25.3,24.5,100.8,93.9,0.526,0.477,31.2,48.6,8.4,9.1,8.1,10.90%,2.60%,2.00%,17.20%
"Brandenberg, Rob VCU",36,15,25.9,22.6,96.3,94,0.461,0.42,32.8,45.5,3.7,8.7,5.6,15.20%,2.90%,2.70%,12.60%
"Martin, Kelvin CHSOU",31,30,32.9,21.9,115.6,94,0.609,0.591,52.2,2.5,8.8,23.9,14.5,10.50%,3.70%,5.50%,15.20%
"O'Bryant, Johnny LSU",28,17,21.4,28.2,85.5,94,0.448,0.404,38.6,5.3,15.3,19.8,15.9,4.20%,1.50%,3.80%,19.80%
"Lacey, Trevor ALA",33,16,24.7,18.4,100.1,94,0.548,0.495,33.5,53.9,2,11.9,6.7,14.80%,2.20%,0.30%,19.80%
"Blackman, Preston SAVST",33,33,27.2,22.2,97.7,94,0.494,0.47,17.6,43.4,2.3,7.6,4.3,41.40%,2.10%,0.70%,22.80%
"Smith, Joshua UCLA",32,9,17.2,31.3,105.4,94.1,0.596,0.574,68.1,0,16.2,18.2,15.8,5.90%,2.00%,4.60%,18.50%
"Loucks, Luke FSU",35,35,27,17.6,98.1,94.1,0.52,0.476,35,45.1,2.1,11.6,6.5,30.30%,2.70%,1.40%,27.20%
"Mitchell, Kwamain STL",34,34,31.4,22.4,111.5,94.1,0.563,0.54,24.9,52.7,2.1,8.6,4.8,25.80%,2.70%,0.10%,14.00%
"Benson, Brian UNH",29,29,28.8,15.3,110.2,94.1,0.573,0.582,34.1,25,12.5,22.3,15.8,2.00%,1.00%,3.10%,15.10%
"Waddell, Adam WYO",33,33,28.1,19.3,111,94.1,0.6,0.541,60.8,0.5,4.2,11.8,7.4,6.20%,1.10%,4.40%,13.40%
"Hubbard, Tommy ETNST",30,30,32.4,18.8,99.6,94.1,0.515,0.479,31.7,23.9,9.2,17.2,12,7.40%,4.20%,0.60%,18.70%
"Cooper, Rodney ALA",31,14,17,20.3,93.4,94.1,0.495,0.452,21.2,47.3,6.7,9.6,7.6,6.40%,2.40%,0.90%,18.00%
"Carlino, Matt BYU",25,24,27.7,26,95.7,94.2,0.509,0.476,21.2,45.3,1.5,10.2,5.4,30.80%,2.90%,1.10%,20.00%
"Franklin, Stephen UTSA",32,29,24.8,15.8,115.5,94.2,0.641,0.592,49.7,42.5,7.6,14.6,10.4,16.20%,3.70%,3.00%,22.80%
"McCrea, Javon BUFF",31,31,25.3,29.3,109.8,94.2,0.582,0.572,41,0.3,13.3,16.4,13.5,18.30%,2.40%,5.00%,15.00%
"Pettis, Earl LSALLE",34,33,31.3,25.3,109.3,94.2,0.561,0.531,19.6,37.8,1.6,12.9,6.8,15.00%,3.60%,1.10%,10.20%
"Mann, Jarrett STAN",36,19,19.4,14.7,90.4,94.2,0.449,0.373,70.2,8.8,6,11.4,7.9,18.30%,2.10%,0.20%,26.60%
"Daniels, John COL",26,21,19.6,14.7,82.8,94.2,0.423,0.342,38,5.1,9.4,23.9,15.4,14.20%,2.10%,0.40%,31.80%
"Gulley, Jarmar MOST",32,25,25,23.4,109.8,94.2,0.562,0.533,33.9,19.1,9.1,18.4,12.9,11.50%,2.70%,0.60%,12.20%
"Warner, Angelo MOREHD",33,16,20.6,19.1,103.4,94.2,0.529,0.443,59.7,49.7,8.9,20.5,13.3,13.70%,3.40%,1.10%,20.30%
"Joyner, Dallis STNBRK",32,32,26.1,18.3,112.4,94.2,0.616,0.611,48.2,0.5,12.7,17.8,13.7,7.10%,1.00%,3.60%,19.60%
"Cohen, Jake DAVDSN",33,32,24.8,27.2,119.2,94.3,0.621,0.535,51.9,26.5,9.6,18.3,12.7,11.50%,1.70%,6.70%,15.20%
"Pelham, Torye SMISS",33,19,19.4,14.9,126.7,94.3,0.675,0.656,42.2,8.6,16.5,13,13.6,4.40%,3.50%,4.50%,18.30%
"Harper, Charlie LAMAR",32,19,23.6,21.3,103.5,94.3,0.46,0.388,40.4,2.7,9.3,17.4,12.2,7.70%,2.40%,2.00%,9.40%
"Hickey Jr., Anthony LSU",33,31,31.2,18.5,96.8,94.3,0.47,0.459,16.1,47.9,2.9,10.4,5.9,25.20%,4.10%,0.50%,16.80%
"Rudd, Victor USF",36,27,27.7,22.8,96.7,94.3,0.494,0.448,28.8,48.2,4.5,16.5,10,11.00%,1.60%,0.90%,15.10%
"Aird, Ben UVU",33,32,30.5,19.5,104.5,94.3,0.512,0.44,47.7,2.5,8.9,18.1,12.5,8.70%,2.20%,5.00%,14.30%
"Smotrycz, Evan MICH",34,18,21.1,20.7,112.8,94.3,0.625,0.589,31.4,49.7,8.3,21.2,13.9,9.00%,2.50%,1.80%,17.90%
"Drame, Ousmane QUINN",32,22,19.5,18.2,108.4,94.3,0.526,0.487,60.9,0,15.9,23.7,17.8,6.20%,1.00%,5.10%,16.10%
"Wright, Cashmere CIN",37,36,31.2,21.3,104.5,94.3,0.514,0.496,17.3,46.7,2.7,11.3,6.3,30.00%,4.10%,0.20%,17.50%
"Treadwell, Demetrius AKRON",32,0,16.5,25.8,102.3,94.4,0.508,0.497,47.6,1.6,16.3,19.6,16.3,12.00%,1.90%,3.60%,15.30%
"Randle, Chasson STAN",37,36,30.5,23.3,109.3,94.4,0.587,0.549,30.4,50.4,2.2,10.2,5.6,14.20%,2.20%,0.20%,16.00%
"Plumlee, Mason DUKE",34,31,28.4,21,110.4,94.4,0.579,0.572,70.4,0,12,24.5,17.2,11.70%,1.60%,5.20%,18.40%
"Kuric, Kyle LOU",38,36,36,17.3,115.7,94.4,0.554,0.519,23.3,59.1,3.7,9,6,6.90%,2.10%,1.50%,8.10%
"Whittington, Greg GTOWN",33,0,20.1,14.6,97.3,94.4,0.505,0.476,30.6,45.2,7.5,9.7,7.9,8.20%,1.90%,3.10%,20.80%
"Brown, Josh UL-Laf",30,27,26.8,23.6,97.6,94.4,0.479,0.45,23.1,19.8,9.7,16.5,12.1,7.30%,1.70%,2.10%,12.40%
"Chapman, Demondre PVAMU",31,17,21.6,20.7,99.3,94.4,0.517,0.503,64,0,9.9,11.5,9.5,4.40%,1.50%,3.70%,14.30%
"Thornton, Austin MSU",37,16,21.8,10.9,131.1,94.4,0.683,0.61,54.4,57,5.2,12.3,8.3,9.00%,1.80%,0.70%,16.00%
"Neighbour, Will UALR",29,18,26.2,23.7,98.7,94.4,0.549,0.494,33.5,43,6.7,17.1,10.7,5.50%,2.20%,4.20%,17.30%
"Canaan, Isaiah MURRST",33,33,33.7,26.9,123.4,94.4,0.651,0.59,46,53.8,3.1,9.2,5.8,24.40%,2.50%,0.20%,15.60%
"Carter, Javier SOALA",27,19,23.6,15.2,102.5,94.5,0.514,0.457,37,0.7,7.9,15.8,10.9,5.90%,1.90%,12.20%,17.50%
"Huff, Troy UND",32,32,28.3,29.8,92.9,94.5,0.47,0.426,41.9,31.3,6.7,17.2,11.1,16.20%,3.30%,1.80%,14.50%
"Appling, Keith MSU",37,37,30.8,21.5,108.2,94.5,0.55,0.466,55.4,31.3,1.9,8.7,5.1,23.80%,2.40%,1.50%,18.20%
"Green, Garrett SDSU",34,17,19.3,16.7,108.3,94.5,0.579,0.582,57.1,2.9,9.2,18.4,12.9,5.80%,0.90%,2.70%,16.70%
"Maldunas, Gabas DART",30,25,26.6,24.4,91.2,94.6,0.473,0.435,38.5,1.6,10.9,22.6,15.7,13.00%,2.10%,5.60%,17.70%
"Fouch, Chris DREXEL",32,5,24.5,26.1,105.6,94.6,0.529,0.479,28.4,61.6,2.1,10.3,5.8,11.20%,1.80%,1.60%,10.70%
"Rice Jr., Glen GT",21,10,29.9,25.9,104.1,94.6,0.544,0.525,29.6,40.4,8,18.8,12.3,19.10%,2.90%,3.30%,16.00%
"Miller, Dane RUTG",32,30,28.8,15.9,104.9,94.6,0.566,0.528,34.5,20.1,8.7,18.7,12.2,15.40%,2.70%,6.90%,22.30%
"Nicholson, Andrew SBU",32,32,30.1,29.4,118.5,94.6,0.646,0.601,42.9,13.8,11.1,22.7,15.7,9.40%,1.40%,7.30%,14.90%
"Greiner, Holden LEHIGH",34,25,24.6,20.2,106.9,94.6,0.556,0.521,26.3,46.3,4,18.3,10,7.10%,2.10%,2.40%,12.70%
"Poland, Jawanza USF",25,2,22,24.4,94.2,94.6,0.514,0.477,27.2,41,4.8,12.8,8.3,9.60%,2.00%,2.30%,17.50%
"Cooley, Jack ND",33,31,28.7,21.6,126.8,94.6,0.653,0.625,57.3,0,16.7,20.4,17.1,6.60%,1.40%,5.50%,12.40%
"Keely, Reggie OHIO",37,3,21.4,23.9,100.8,94.6,0.555,0.51,45,0.4,11.6,15.3,12.1,5.10%,1.70%,2.30%,19.10%
"Craig, Torrey USCU",34,33,29.7,28.2,107.5,94.7,0.556,0.528,28.9,53.4,8.5,22.4,13.7,11.20%,2.60%,4.10%,15.50%
"Zylstra, Brock BYU",34,28,28.2,14.4,109.1,94.7,0.59,0.573,27.7,62.4,3.7,12.8,7.6,11.20%,2.30%,0.80%,16.70%
"Acy, Quincy BAYLOR",38,38,29.7,18.9,121.7,94.7,0.649,0.582,63.5,1.8,10.9,18.4,13.6,6.50%,1.90%,6.60%,16.80%
"Conklin, Brian STL",34,33,29.4,25.2,114.4,94.7,0.608,0.523,64.4,0.7,8.4,11.3,8.9,9.60%,1.50%,1.20%,15.40%
"White, Devonta GSU",34,33,34.3,22.2,103.3,94.7,0.516,0.463,28,41.5,1.9,5.5,3.4,17.80%,3.20%,0.20%,13.60%
"White, Royce IOWAST",34,33,31.5,26.4,102.6,94.7,0.545,0.54,62.5,3.7,9.4,24.6,16.1,34.50%,2.20%,3.00%,23.70%
"Agbelese, Danny HAMPTN",33,25,22.4,13.8,109.1,94.7,0.546,0.548,67.4,0,10.6,17.5,12.8,4.10%,0.60%,12.10%,13.40%
"Ezeli, Festus VANDY",26,22,23.2,25,102.6,94.7,0.579,0.539,84.2,0,13,17.4,13.9,2.90%,1.10%,9.00%,20.40%
"Williams, Alan UCSB",30,19,17.1,21.7,120.8,94.7,0.542,0.51,54.2,0,22.5,20.7,19.7,6.00%,1.80%,8.10%,9.40%
"Thomas, JJ UL-Laf",24,9,21.1,25.6,88.4,94.8,0.519,0.458,46.1,21.2,6.7,21.6,13.1,11.80%,0.80%,0.40%,24.70%
"Harris, Jamell EMU",32,32,29,14.9,95.5,94.8,0.5,0.466,53.1,1.2,8.6,18.2,12.1,4.90%,1.80%,6.00%,17.40%
"Andujar, Emmy MANH",33,32,26.2,18.6,105.1,94.8,0.573,0.533,35.4,23.6,6.7,18.6,11.8,25.50%,2.30%,0.90%,24.40%
"Brooks, De'Mon DAVDSN",33,32,22.8,32.6,115.8,94.8,0.592,0.558,33.9,15,12.1,18.9,14.1,8.80%,2.60%,2.30%,11.30%
"Hawkins, Justin UNLV",35,3,24.9,16,116.7,94.8,0.533,0.507,35.1,55.1,5,7.8,6,11.60%,3.60%,1.30%,6.80%
"Watt, Mitchell BUFF",31,31,30.2,26,114.1,94.9,0.616,0.57,45.7,10,8.4,18.1,12.3,17.20%,1.20%,7.50%,16.30%
"Iliadis, Trian ODU",30,16,28,18.7,99.9,94.9,0.476,0.455,20.2,61.9,1.9,9.9,5.2,17.90%,3.40%,0.90%,13.80%
"Bruce, David HAMPTN",30,18,22.8,23.2,99.3,94.9,0.529,0.493,42.1,0,12.6,22,15.8,4.00%,1.00%,3.90%,16.80%
"Anderson, Ron USF",36,29,26.3,17,102.1,94.9,0.55,0.548,61,0,11.8,14.1,11.9,9.40%,1.40%,2.50%,20.20%
"Smith, Chris LOU",40,38,27.5,17.9,115.2,94.9,0.556,0.515,33.8,55.6,4.1,10.1,6.7,14.30%,1.90%,0.00%,11.30%
"Cannon, Jalen STFRNY",30,18,24.5,15.4,124.6,94.9,0.586,0.556,77.1,0,16.1,25.1,18.6,6.10%,1.30%,2.20%,10.50%
"Jones, Lucky RMU",35,9,23.5,21.5,103.5,94.9,0.513,0.439,47.3,33.1,11.3,20.5,14,9.10%,3.10%,0.60%,16.70%
"Stephens, Deshawn SDSU",34,3,18.7,14.9,111.5,94.9,0.579,0.608,50.4,0,13.1,17.3,14.1,3.40%,1.10%,1.80%,16.00%
"Offutt, Walter OHIO",37,37,29.4,21.5,112.3,94.9,0.577,0.53,46.2,42.2,4.9,9.6,6.5,12.80%,3.20%,0.50%,13.50%
"Wilson, Jamil MARQ",34,15,24.1,16.4,104.5,94.9,0.507,0.472,27.4,13.7,8.1,10.7,8.7,8.80%,1.80%,5.80%,13.50%
"Cook, Nick JSU",33,23,20.6,16.8,106.5,94.9,0.551,0.538,55.9,0.7,11.2,17.5,12.9,11.20%,1.60%,7.90%,17.40%
"Dower, Sam GONZ",33,0,18.1,23.4,111.6,94.9,0.603,0.559,37.4,10.3,7.9,16,11.1,7.10%,1.70%,1.80%,15.30%
"Crabbe, Allen CAL",34,33,34.1,23.1,112.7,95,0.568,0.531,21.4,50.1,3.5,16.5,9.6,12.20%,1.00%,1.80%,10.50%
"Black, Tarik MEM",35,31,25.6,18.6,123.8,95,0.686,0.689,68.4,0,10.7,12,10.5,1.30%,1.50%,6.20%,14.20%
"Rice, Rayvonte DRAKE",33,32,33.4,29.8,99.9,95,0.526,0.467,47.9,25.7,4.6,16.2,9.7,11.90%,3.50%,2.50%,13.60%
"Brown, Alec UWGB",30,29,31.3,25.3,104.3,95,0.522,0.462,38.8,5.6,11.3,19,13.7,6.50%,1.70%,9.70%,13.00%
"Gatlin, Demarcus SHSU",32,32,30.5,24.3,89.7,95,0.466,0.413,59.4,34.6,6.1,10.3,7.6,21.30%,2.00%,1.40%,18.90%
"Wiedeman, Trent COLCH",30,30,31.3,22.5,96.5,95,0.529,0.481,43.6,3.1,7,22.7,13.7,6.40%,1.30%,2.80%,18.20%
"Myrick, Ferg UNH",28,9,22,26.7,87.2,95,0.492,0.446,43.3,30,5.6,14.1,8.9,12.00%,2.30%,2.50%,21.20%
"Koch, Jake UNI",33,33,28.1,19.7,105.3,95,0.541,0.465,48.4,52.6,4.9,19.1,11.1,20.80%,2.20%,4.40%,18.70%
"White, Okaro FSU",35,12,22.6,18.5,107,95.1,0.571,0.505,52.9,17.3,8.8,13.4,10.3,4.50%,1.50%,2.00%,17.80%
"Steward, Art MONT",32,32,29.4,17.3,112.8,95.1,0.59,0.554,45.3,12.1,7.6,11.4,8.9,9.40%,2.20%,2.20%,15.20%
