ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Bootle, Antuan SHSU",30,24,17.2,15.8,104.2,93.5,0.574,0.573,19.7,0,13.7,27.1,19.1,10.80%,0.90%,3.00%,22.10%
"Clark, Bill DUQ",32,32,31,23.5,120.2,93.5,0.617,0.57,46.3,56.6,7.4,14.8,10.2,15.80%,2.70%,1.70%,13.00%
"Griffin, Eric CAMPB",29,22,28.1,26.4,100.9,93.5,0.573,0.543,53.3,22.6,9.4,20.4,13.7,8.00%,3.70%,9.20%,19.00%
"Hunter, Jerome AAMU",28,28,17.3,14.1,80.3,93.6,0.433,0.406,35.4,0,6.8,15.4,9.9,5.60%,1.20%,3.20%,21.80%
"Barlow, Kelsey PUR",32,7,19.5,17.3,94.6,93.6,0.532,0.479,62,10.7,4.9,12.3,7.8,15.20%,2.60%,1.60%,25.20%
"Jennings, Terrence LOU",34,23,23.4,20.5,115.3,93.6,0.567,0.533,43.4,0,11.9,12.9,11.6,5.70%,1.80%,9.00%,11.10%
"Crutcher, Jeremy AAMU",28,22,25.6,17.7,76.4,93.6,0.428,0.352,52.3,21.5,2,9.7,5.2,26.50%,3.20%,0.00%,30.40%
"Diliegro, Dane UNH",27,23,28.4,17.9,104.1,93.6,0.572,0.523,44.4,0.6,10.7,22.5,14.6,4.70%,1.40%,1.00%,19.30%
"Walker, Caleb NEB",32,27,20.4,17.1,105.9,93.6,0.587,0.537,51.5,41.8,8.4,17.7,12.2,7.90%,1.70%,1.00%,20.40%
"Lighty, David OSU",37,37,32.1,20.2,118.5,93.6,0.573,0.546,43.4,36.4,5.2,10.3,7.1,18.50%,2.90%,1.60%,13.00%
"James, Marcus SHSU",28,5,16.9,18,86.8,93.6,0.475,0.479,32.5,2.6,10.4,18,13.3,5.90%,2.30%,3.70%,21.20%
"Brown, J'Covan TEXAS",36,0,21.5,25.1,111,93.7,0.567,0.487,43.9,42.1,1.4,9.4,5.1,18.70%,2.40%,1.00%,15.50%
"Booker, Devin CLEM",34,33,24.3,20.1,100.3,93.7,0.527,0.48,34.6,19.7,8.3,18.3,12.2,6.20%,1.70%,2.00%,16.80%
"Wilks, Darnell CIN",35,11,15,15.3,102.9,93.7,0.534,0.489,54.7,36.8,8.8,12.3,9.6,13.80%,2.40%,3.40%,22.90%
"Miller, Daniel GT",31,31,25.7,11.1,88.9,93.7,0.485,0.496,38,0,6.4,16.7,10.1,4.50%,2.30%,9.80%,21.60%
"Joyner, Dallis STNBRK",30,19,25.2,16.8,93.2,93.7,0.431,0.406,82.5,0,14.2,16,13.7,8.40%,1.00%,3.60%,17.00%
"Crowder, Yannick FAMU",30,15,22.1,20.8,93.2,93.7,0.49,0.427,44.3,0,10.2,19,13.2,2.10%,1.30%,9.10%,18.20%
"Morgan II, Kwame HAMPTN",33,33,33.3,25.6,107.4,93.8,0.527,0.482,26.7,60.7,4,10.4,6.6,9.90%,2.60%,0.40%,7.90%
"Gomillia, Mark SFA",29,15,15.7,16.5,96.4,93.8,0.546,0.535,29.3,1,6.9,10.1,7.7,6.40%,1.00%,0.30%,20.60%
"Bowdry, Brandon EMU",30,30,32.3,35.1,98.9,93.9,0.531,0.476,51.1,17.6,7.9,26,15.2,17.80%,2.00%,1.00%,14.70%
"Acy, Quincy BAYLOR",31,18,31,21.1,111.9,93.9,0.588,0.535,63.3,0.8,11.5,18.4,13.9,6.30%,1.80%,5.30%,16.60%
"Cvetinovic, Nikola AKRON",36,36,27.7,25.7,101,93.9,0.509,0.453,41.3,0.9,9.3,19.1,13,16.50%,2.40%,0.50%,15.30%
"Edwards, Brandon UTA",28,14,20.9,12.8,121.1,94,0.622,0.551,45.8,1.9,12.1,17,13.3,2.70%,1.70%,4.70%,15.70%
"Bryan-Amaning, Matthew WASH",35,31,28.2,25,114.8,94,0.571,0.546,42.6,0.3,11.6,19.5,14.2,4.60%,2.10%,5.30%,10.90%
"Morrison, Mike GMU",34,34,24.4,16,111.9,94,0.538,0.562,61.5,0,8.8,17.5,12.2,13.10%,1.50%,5.40%,13.00%
"Wyatt, Khalif TEMPLE",34,5,20.7,24.1,116.2,94,0.618,0.571,43.3,48.9,2.8,9.6,5.7,17.00%,4.00%,1.00%,13.70%
"Godfrey, Calvin IOWAST",29,5,20.1,14,116,94,0.591,0.554,54.5,0.9,11.7,17.1,13.5,4.80%,2.90%,4.60%,16.30%
"Boyd, Julian LIU",33,33,26,22.9,114.4,94,0.57,0.535,55.4,11.2,12.6,22.3,16,11.10%,2.10%,2.50%,13.70%
"Vucevic, Nikola USC",34,34,34.9,25.4,117.8,94.1,0.585,0.539,38.3,19.5,9.8,25.6,16.3,11.00%,1.00%,4.40%,10.40%
"Maddox, Kareem PRIN",32,4,31,23.1,120.9,94.1,0.635,0.57,57.9,2.5,8.2,19.8,13.1,18.20%,1.70%,5.90%,15.70%
"Gordon, Richie WCU",33,33,25,22.9,101.2,94.1,0.518,0.48,41.8,0,10.2,15.8,11.8,11.50%,3.60%,5.60%,16.20%
"Hollis-Jefferson, Rahlir TEMPLE",34,10,26.4,12.9,108.2,94.1,0.547,0.522,64.7,0.7,9.9,13.6,10.8,11.30%,2.40%,3.30%,20.50%
"Zeller, Tyler UNC",37,36,28.1,23.5,123.7,94.1,0.609,0.547,54.9,0,10.8,15.2,12.1,4.40%,1.40%,4.20%,9.50%
"Hummer, Ian PRIN",32,31,30.2,25.8,109.3,94.1,0.581,0.556,38.9,0,8.4,19.3,13,15.10%,2.40%,3.90%,15.60%
"Bush, Jenirro JACKSN",31,26,27.3,28.5,101.5,94.2,0.537,0.504,34.9,43.4,4.2,11.4,6.8,10.10%,3.00%,0.60%,13.00%
"Johnson, Delvon ARK",31,31,28.3,18.2,108.6,94.2,0.572,0.544,61.8,0,10.4,18.3,13.1,6.00%,1.30%,10.00%,16.40%
"Willis, Tre'Von UNLV",29,18,29,24.4,112.2,94.2,0.568,0.505,37.4,43.6,4.4,9.8,6.6,25.40%,3.30%,0.70%,15.10%
"Spikes, Nigel MAR",32,32,20.3,13.5,108,94.2,0.56,0.554,100,0,10.7,21.8,15,2.60%,1.10%,5.10%,17.10%
"Crawford, Brandon COCAR",34,7,19.4,14.1,110.6,94.2,0.568,0.505,76.4,14.5,7.2,13.9,10,13.50%,1.90%,1.90%,20.50%
"Tapley, Chase SDSU",34,31,25.5,17.6,114.3,94.2,0.592,0.573,12.4,46.4,2.9,8,5.1,13.80%,3.20%,1.00%,15.50%
"Joaquim, Vander HAW",32,31,26.2,20,108.1,94.2,0.565,0.518,45.5,1.3,14.4,21.2,16.7,6.40%,0.80%,5.10%,17.50%
"Selvig, Derek MONT",32,32,31.3,21.1,97.7,94.2,0.53,0.481,40.9,38.6,4.5,14.8,9.2,19.80%,2.10%,2.10%,21.80%
"Mulkey, Byron BUFF",34,34,35.1,20.9,109.8,94.3,0.548,0.493,36.6,40,0.8,11.8,6,24.90%,4.30%,0.10%,17.00%
"Knight, Brandon UNO",22,14,23.9,13.2,105.1,94.3,0.568,0.506,46.4,21.4,3.7,9.9,6.4,21.20%,1.60%,0.00%,26.80%
"Crow, Josten SHSU",31,31,30.9,21.8,110.5,94.3,0.549,0.507,39.3,52.1,5.4,14.5,9.3,23.20%,3.40%,0.90%,14.20%
"Young, Patric FLA",37,2,17.8,10.5,113.2,94.3,0.593,0.556,41.1,0,8.8,16,11.4,3.20%,2.00%,5.10%,19.00%
"Ezeli, Festus VANDY",34,34,23.5,26.6,117.3,94.3,0.628,0.588,84,0,14.6,15.6,13.8,1.80%,1.50%,10.60%,14.60%
"Pearson, Ryan GMU",34,33,30.3,23.9,117.7,94.3,0.595,0.539,61.1,14.1,7.7,18.4,12.1,8.10%,2.00%,2.20%,11.60%
"McClure, William CMICH",31,26,21.7,12.2,90.6,94.3,0.409,0.377,33.3,0,12.9,21.2,15.3,2.90%,2.20%,6.40%,17.10%
"Flowers, Gary SMISS",31,30,31.1,31.1,111,94.3,0.563,0.53,28.3,26.7,9.4,19.4,13,8.20%,2.10%,5.40%,12.80%
"Culpepper, Randy UTEP",35,34,36,29.1,105.6,94.4,0.552,0.499,39,39.2,2.1,7,4.3,19.30%,3.40%,0.90%,11.80%
"Harper, Justin RICH",37,37,31.8,26.7,122.5,94.4,0.647,0.618,25.7,37.5,6.5,18.6,12,8.90%,1.30%,4.00%,9.90%
"Harris, Jamell EMU",31,21,24.4,12.9,85.8,94.4,0.489,0.5,54.2,0.8,6.4,13.6,9.1,5.30%,1.40%,10.20%,22.30%
"Triggs, Will APSU",34,10,16.5,21.6,106.1,94.4,0.546,0.5,57.5,0.6,15.2,17.2,14.8,6.70%,2.00%,3.80%,17.70%
"Martel, Francis-Cedric RICH",36,18,18,15.2,109.3,94.4,0.567,0.539,32.8,40.6,7.8,15.2,10.9,9.40%,2.60%,1.30%,17.50%
"Beranek, Drake NEB",32,5,17.6,14.9,95.8,94.4,0.539,0.495,25.2,45.9,1.8,14,7.6,10.30%,2.10%,0.70%,20.60%
"Walkup, Nathan TXA&M",33,32,24.3,19.6,121.9,94.5,0.612,0.578,38.7,41.5,10.7,17,12.7,12.80%,2.20%,0.30%,13.30%
"Thompson, Kevin MORGST",31,17,28.7,24.9,102.9,94.5,0.55,0.52,53.4,0,13.9,22.6,16.2,9.90%,1.50%,4.60%,17.70%
"Mosley, William NWST",32,20,28.2,13.8,109.1,94.6,0.572,0.634,79.3,0,13.2,20,15.1,8.20%,2.20%,17.60%,18.40%
"Wright, Cashmere CIN",35,34,25.4,21.2,106.8,94.6,0.546,0.483,47.9,38.6,1.3,9.9,5.1,31.50%,3.40%,0.30%,20.40%
"Mitchell, Patrick UND",34,34,26.6,21.4,107.4,94.6,0.555,0.527,37.4,49.8,5.8,19.4,11.6,10.20%,1.70%,6.80%,11.90%
"Slater, Josh LIPSCM",30,30,31.1,27.8,109.8,94.6,0.552,0.477,63.1,33.5,6.8,14.9,10.1,30.40%,5.60%,0.70%,17.00%
"Fraley, John APSU",34,34,30.2,15.3,114.9,94.6,0.626,0.612,67.2,0,10.3,17.8,12.9,4.80%,1.40%,5.90%,17.70%
"Mosley, Sean MD",33,28,24.6,19.4,97.3,94.6,0.497,0.443,32.8,22.1,5.8,10.8,7.7,14.90%,2.80%,1.10%,19.00%
"McCollum, C.J. LEHIGH",31,31,34.5,33.5,105,94.6,0.529,0.447,43.4,30.7,6.1,18.8,11.2,15.80%,4.10%,2.00%,12.10%
"Moore, E'Twaun PUR",34,34,33.9,28,112.3,94.6,0.55,0.518,28.5,35.4,5.1,12.5,8,20.90%,2.20%,1.60%,9.90%
"Carissimo, Sandro UVM",32,15,16.4,17.8,95.5,94.7,0.509,0.477,18.6,28.7,3.2,10.1,6.2,17.50%,3.10%,0.40%,21.80%
"Reed, Tyrel KAN",38,38,28.7,15.7,123.4,94.7,0.594,0.543,37.1,71.2,2.6,9.3,5.9,9.60%,3.00%,0.70%,10.10%
"Dillard, Jud TNTECH",29,17,24.6,22.4,108.4,94.7,0.566,0.502,56.2,6.2,7.1,20.3,12.3,7.90%,2.80%,0.60%,14.60%
"Davies, Brandon BYU",29,26,24.9,22,115.2,94.7,0.577,0.525,63,0,9.7,17.3,12.5,11.40%,1.60%,3.70%,13.60%
"Polynice, Eniel SHU",31,7,17.6,16.5,86.2,94.7,0.418,0.392,29.6,20,4.4,13.5,8.1,21.40%,2.50%,3.00%,20.80%
"Jett, Jordair STL",31,10,24.1,23.7,83.8,94.8,0.465,0.432,32.7,10.9,3.9,12,7.1,22.20%,3.70%,1.50%,23.40%
"Abouo, Charles BYU",37,22,20.9,18.5,107.7,94.8,0.533,0.472,42.5,39.2,7.5,17.6,11.6,6.80%,2.20%,1.40%,13.70%
"Walker II, Kenton STMARY",34,8,15.8,20,111.3,94.8,0.551,0.532,40.5,0.6,9.6,18.3,12.9,2.80%,2.10%,6.30%,10.10%
"Singler, Kyle DUKE",37,37,34.8,24.7,112.8,94.8,0.541,0.491,30.5,37.9,8,13.3,9.9,8.80%,1.50%,0.80%,10.80%
"Buckner, Reginald MISS",33,30,23.5,16.1,103.7,94.8,0.579,0.597,48.8,1.3,10.9,20.6,14.2,5.30%,1.50%,13.10%,21.40%
"Fair, C.J. SYR",32,0,18.6,17.9,111.9,94.9,0.569,0.546,42.4,2,10.1,12.9,10.5,4.10%,2.70%,4.80%,13.10%
"Kelly, Curtis K-STATE",25,22,25.4,23.4,97.9,94.9,0.546,0.534,42.4,0.5,9.7,15.6,11.4,13.60%,1.90%,5.60%,21.50%
"Aska, Ivan MURRST",32,10,21.7,22,96.9,94.9,0.504,0.458,44.3,0,8.9,21.7,14,4.60%,1.60%,2.40%,15.80%
"Valentine, George WINTHR",29,28,29.6,12.1,109.2,94.9,0.612,0.62,40.9,0,9.8,17.2,12.2,6.20%,2.30%,4.40%,21.00%
"Joseph, Cory TEXAS",36,36,32.4,17.3,110.5,94.9,0.529,0.503,22.7,39.1,2.2,9.5,5.5,17.30%,1.90%,0.90%,13.20%
"Williams, John UNCASH",27,25,28.6,17,102.7,94.9,0.535,0.494,55,1.1,6.9,13.9,9.6,7.20%,2.20%,6.50%,15.80%
"Waite, Ed MONM",30,21,23.6,27.1,86.1,94.9,0.513,0.475,49.1,12.6,7.9,21.2,13.2,13.20%,2.90%,2.20%,24.20%
"Powell, Dwight STAN",31,26,24.4,19.1,104.4,94.9,0.544,0.489,54,13.4,6.8,19,11.6,8.60%,2.00%,4.20%,16.00%
"Thompson, Shemik CCSU",31,25,33.1,24.1,99.5,95,0.472,0.422,30.8,27.7,5.4,12.2,8,33.30%,3.40%,0.60%,17.50%
"Gregory, Dino MD",33,33,29.4,15,112.9,95,0.554,0.513,30.1,0.8,7.7,13.3,9.8,4.80%,1.50%,4.40%,11.40%
"Edwin, Fuquan SHU",31,26,24.7,18.2,98.5,95,0.489,0.463,23.8,33.5,3.2,11.7,6.8,7.50%,2.90%,1.70%,9.70%
"Hazell, Jeremy SHU",18,17,35.3,28,108.8,95,0.556,0.507,37.8,50.9,2,9.1,5.1,10.80%,4.00%,0.20%,9.10%
"Timmons, Kendall TULANE",30,30,36.1,28,103.1,95,0.521,0.472,53,14.1,6.6,22.6,12.9,21.30%,3.30%,1.90%,15.10%
"Harper, Charlie LAMAR",24,12,19.9,18.9,101.4,95.1,0.519,0.457,53.6,4.3,8.6,20.6,13.1,9.10%,2.90%,1.00%,18.20%
"Curry, Seth DUKE",37,19,25,16.5,123.4,95.1,0.602,0.556,35.6,61.5,1.8,6,3.7,13.50%,3.30%,0.50%,11.20%
"Denson, Keithtrick TEXSOU",32,7,17,13.1,96.8,95.1,0.571,0.602,60.2,0,7.6,12.4,9.2,7.50%,2.00%,3.60%,23.40%
"Bose, Anatoly NICHST",28,28,34.1,38.1,103.4,95.1,0.552,0.468,54.4,45.6,4.5,18.7,10.4,17.30%,2.50%,0.70%,14.50%
"Avila, J.J. NAVY",31,19,27.9,24,93.8,95.1,0.528,0.487,22.8,53.4,5.1,16.5,9.5,20.80%,3.50%,2.40%,19.90%
"Pogue, Aaron CLEVST",36,36,25.1,20.1,99,95.1,0.529,0.516,68.4,0,11.7,16.8,13.1,5.60%,1.80%,2.80%,19.30%
"Bowers, Laurence MIZZOU",34,27,24.8,21.8,117.2,95.1,0.576,0.529,38.2,2.7,11.2,16.3,12.6,10.30%,2.50%,7.40%,11.80%
"Diaz, Jorge Brian NEB",32,30,26.3,23.6,99.6,95.2,0.542,0.538,25.1,0,7.6,12.1,9.1,9.00%,1.10%,5.70%,15.50%
"Hanlen, Drew BELM",35,35,23.2,15.5,115.9,95.2,0.534,0.47,34.6,72,1.2,7.7,4.1,28.90%,1.90%,0.00%,18.60%
"Walton, A.J. BAYLOR",30,30,33,17.2,92.6,95.2,0.518,0.479,43.8,40.6,2.3,9.2,5.4,27.30%,4.20%,0.20%,30.60%
"Greenwood, Kierre COCAR",27,27,28.3,16.6,104.1,95.2,0.528,0.491,38.8,26.5,2.1,8.8,5.3,24.90%,2.80%,1.20%,21.00%
"Thomas, Joston HAW",31,21,22.5,29.5,85.3,95.2,0.476,0.435,48.3,12.3,8,17.4,12.1,11.10%,1.50%,3.80%,21.20%
"Apfeld, Luke UVM",31,6,15.6,16.2,114.2,95.2,0.612,0.548,72,6.5,10.9,14.4,11.5,3.70%,1.20%,2.80%,18.10%
"Proctor, Mike NCOLO",27,5,17.8,20.6,98.3,95.2,0.443,0.407,38.6,2.1,15.5,22,17.1,10.10%,2.00%,2.70%,15.00%
"Joseph, Kris SYR",34,34,32.4,23.2,110.7,95.3,0.576,0.522,52.6,36,4.2,13.6,8.3,12.90%,2.80%,2.30%,14.80%
"Smith, Kevin RICH",34,19,27.8,9.1,118.6,95.3,0.592,0.545,57.3,21.3,5.9,11.6,8.3,21.30%,2.80%,2.40%,28.30%
"James, Delroy URI",34,34,34.1,30.3,100.7,95.3,0.523,0.47,38.2,26.1,8.8,17.1,11.8,18.50%,2.80%,3.70%,16.80%
"King, Daniel TEXSOU",32,23,25.1,11.4,103.8,95.3,0.583,0.578,56.9,0.9,8.4,16.5,11.5,7.90%,1.30%,2.20%,22.70%
"Scott, Carleton ND",30,29,31.2,18.7,117.7,95.3,0.59,0.545,24.5,49.8,5.8,20.9,12.7,14.10%,1.60%,6.30%,12.60%
"Hester, Cornelius AAMU",28,25,28.9,24.3,90.5,95.3,0.458,0.434,13,44.8,3.6,9.9,6,14.40%,2.40%,0.50%,12.70%
"Smith, Tanner CLEM",32,30,29.3,16.2,102.8,95.3,0.545,0.492,42.2,48.4,2.5,11.6,6.5,18.80%,2.70%,1.00%,20.90%
"Green, Brian USU",34,1,25.2,18.9,129.5,95.3,0.653,0.635,22.1,65.1,1.4,9,5.1,14.30%,1.50%,0.10%,8.70%
"Gay, Bradley UTA",29,18,17.9,20.9,103.4,95.3,0.599,0.563,24.5,49.1,5.2,14.2,9,10.00%,2.50%,0.50%,20.30%
"Greene, Justin KENT",37,36,32.6,27.2,100.1,95.3,0.526,0.478,38.6,0.2,9.1,19,12.8,11.10%,1.90%,4.50%,17.00%
"Richardson, Brandon NEB",31,27,23.3,16.5,102,95.3,0.558,0.472,49.7,51.7,0.7,9.7,5,15.20%,2.70%,0.50%,19.90%
"Loe, Rob STL",30,18,17.5,26.6,86.6,95.3,0.487,0.472,17.1,49.2,8.8,16.4,11.4,10.10%,1.90%,3.90%,19.70%
"Johnson, Reggie MIA",36,34,26,22.9,118.6,95.4,0.623,0.591,53.8,0,16.3,26.8,19.7,8.30%,1.50%,5.30%,16.70%
"Bishop, Rashad CIN",35,33,26.6,17.5,112.3,95.4,0.537,0.498,22.5,45.4,4.8,11,7.2,13.10%,2.30%,2.40%,12.20%
"Collinsworth, Kyle BYU",36,27,25.7,13.4,103.6,95.4,0.529,0.503,50,16.7,6.6,14.8,9.9,13.60%,2.40%,1.70%,22.10%
"Middleton, Reggie WINTHR",29,26,26.8,23.5,102.5,95.4,0.54,0.49,50,32.2,1.9,13,6.7,29.50%,3.70%,0.70%,18.00%
"Long, Jewuan MURRST",32,11,18.8,17,104.3,95.4,0.57,0.512,47.2,16,5.1,12.1,7.9,15.00%,3.20%,2.40%,21.40%
"Ashaolu, Olu LATECH",32,32,30.9,25.7,99.9,95.4,0.577,0.547,62.8,13.3,9.8,25.1,15.5,13.20%,1.90%,1.20%,22.00%
"N'Diaye, Aziz WASH",35,25,17.4,14.3,105,95.4,0.556,0.579,63.2,0,15.4,20.5,16.4,2.00%,0.80%,6.20%,21.50%
"Middleton, Khris TXA&M",33,33,29.6,27.8,109.2,95.4,0.567,0.507,41.8,30.5,8.1,13.4,9.9,23.60%,2.60%,0.20%,17.50%
"Roberson, Andre CU",38,0,22.3,14.9,121.4,95.4,0.617,0.615,43.7,20.1,15.1,25.5,19.1,6.80%,3.50%,5.00%,17.50%
"Howard, Matt BUTLER",37,37,31,25.9,123.7,95.4,0.61,0.538,56.6,33.3,10.1,20,13.9,10.70%,2.30%,2.40%,11.10%
"Reves, Jordan UTA",29,16,20.9,20.1,96.6,95.5,0.578,0.556,39.4,0,9.7,15.5,11.5,7.20%,1.10%,5.00%,24.20%
"Diggs, Quincy AKRON",36,1,16.6,18.9,99,95.5,0.567,0.524,37.8,28.7,5.3,13.9,8.8,14.40%,2.80%,0.50%,22.70%
"Stevens, Amin FAMU",32,31,29.1,24.8,106,95.5,0.547,0.505,45.8,17,11.1,17.8,13.1,9.70%,2.40%,2.60%,15.40%
"Reddick, Colin FURMAN",33,3,15.7,23.3,98.9,95.5,0.476,0.419,43.9,0,15.3,20.7,16.5,10.70%,1.80%,5.00%,17.40%
"Foster, David UTAH",31,18,20.3,10.3,88.2,95.5,0.491,0.488,30,0,8.4,19.6,13,4.50%,0.90%,14.90%,28.40%
"Carter, Danny STNBRK",32,28,24.8,14.8,93.5,95.5,0.501,0.475,28.5,45.6,5.1,12.9,8.1,6.00%,1.30%,1.70%,18.40%
"Reed III, LaMarcus UTA",29,21,29.2,23.2,100,95.6,0.559,0.511,35.3,42.8,5.7,13,8.6,11.70%,2.40%,1.60%,19.90%
"Durley, J.T. WICHST",37,33,25.1,24,112.6,95.6,0.56,0.515,29.5,23.7,6.4,17.1,10.9,12.00%,1.20%,2.30%,11.40%
"Udofia, Chris DENVER",30,4,22.9,24.1,103.2,95.6,0.559,0.52,60.6,17.7,5.6,23.2,13.4,15.90%,2.10%,7.10%,15.60%
"Manns, Justin KENT",36,32,17.6,13.1,118.3,95.6,0.596,0.589,38.7,0.8,9.9,17.9,12.7,2.40%,1.50%,6.80%,12.10%
"Baker, Justin UVU",30,0,18,20.2,112.6,95.6,0.591,0.541,48,16.2,14.7,16.5,14.6,6.00%,1.10%,3.70%,17.50%
"Hanson, Tyrone JACKSN",32,27,30.1,24.8,104.4,95.6,0.568,0.542,24,58.5,2.8,13.7,7.1,18.20%,1.70%,2.00%,16.10%
"Thompson, Klay WSU",34,33,34.7,32.8,108.2,95.7,0.58,0.525,33.6,44.6,2.6,14,7.9,25.00%,2.80%,3.10%,15.40%
"Ekey, Jon ILLST",31,25,21.5,14.2,100.6,95.7,0.498,0.477,18.2,55.3,5.7,17.1,10.6,12.90%,2.00%,9.30%,16.40%
"Poole, Donte MURRST",32,1,16.8,17.5,101.1,95.7,0.536,0.5,37.9,52.4,5.1,16,9.6,9.70%,2.60%,1.30%,17.60%
"Bell, Terrell VT",34,34,32.2,12.2,109.3,95.7,0.573,0.554,33.9,42.9,6,14.9,9.7,10.80%,1.50%,3.30%,19.40%
"Ingram, Bo UTA",29,26,25.7,22.8,101.8,95.7,0.574,0.528,31.3,49.8,5.7,16.1,10.1,5.80%,1.80%,0.30%,18.20%
"Morningstar, Brady KAN",38,25,27.6,12.6,122.9,95.7,0.609,0.592,16.9,50.7,2.6,6.4,4.4,19.00%,3.00%,0.70%,16.80%
"Smith, Nolan DUKE",37,37,34,30.6,114.9,95.7,0.571,0.508,40.5,28.7,4.1,10.1,6.6,30.30%,2.10%,0.20%,15.00%
"Thompson, Danny MTSTMR",32,2,21.8,17,93.5,95.7,0.488,0.449,51.7,0,11.3,20.9,14.7,4.20%,1.60%,5.80%,18.10%
"Goulbourne, Lance VANDY",32,21,25,16.2,107.3,95.7,0.541,0.472,59.6,36,9.3,23,15.3,10.10%,1.40%,1.90%,19.10%
"Raffa, Anthony COCAR",34,4,23.8,25.4,111.2,95.7,0.59,0.529,47.7,29.4,4.2,11.7,7.6,19.30%,2.20%,0.00%,17.20%
"Smith, Joshua UCLA",33,15,21.7,25.5,113.9,95.8,0.586,0.555,65.1,0,19.5,14.5,15.5,7.00%,2.30%,4.50%,14.50%
"Muldrow, Sam SCAR",30,30,28.9,22.2,101.1,95.8,0.493,0.455,26.4,25.1,9.2,18.1,12.3,3.00%,1.20%,12.30%,12.40%
"Johnson, Russell RMU",32,21,26.8,25.6,95.6,95.8,0.501,0.459,26.3,40.3,8.9,20.5,13,10.70%,1.90%,2.60%,17.20%
"Edmondson, TyShwan APSU",33,29,32,28.3,106.9,95.8,0.528,0.497,21.8,40,5.8,10.2,7.3,13.80%,3.30%,1.60%,11.20%
"Byrd, D.J. PUR",34,22,20.6,15.1,108.6,95.8,0.511,0.484,30.1,73.2,5.3,11.6,7.7,17.00%,1.90%,1.00%,14.30%
"Kyles, David WICHST",37,21,22.1,21.9,113.3,95.8,0.572,0.555,15.2,67.4,2.3,12.9,7.1,12.50%,2.20%,1.30%,10.40%
"Odum, Jake INDST",34,31,29.8,17.9,111.3,95.8,0.598,0.523,74.4,28.1,2.3,13.3,7.2,29.60%,3.80%,1.00%,22.10%
"Parsons, Chandler FLA",36,35,34.1,19.2,111,95.8,0.556,0.546,30,36.2,7.3,19.3,12.3,21.60%,1.80%,1.30%,18.10%
"Waiters, Dion SYR",34,0,16.3,22.5,108.1,95.8,0.528,0.484,25.3,44.7,2.6,7.9,4.9,17.30%,4.20%,0.80%,12.40%
"Williams, Marcus SHSU",22,13,23.4,22,87.5,95.8,0.474,0.42,41,38.2,2,8.8,5,27.50%,3.80%,0.20%,25.10%
"Honeycutt, Tyler UCLA",33,33,35,22.2,97.9,95.8,0.524,0.483,29.9,42.8,5.3,17.8,11,16.80%,1.50%,5.60%,19.90%
"Snaer, Michael FSU",34,33,28.6,19,92.8,95.9,0.516,0.481,21.9,44.2,1.9,8.1,4.7,15.70%,1.80%,1.00%,22.40%
"Harper, Demonte MOREHD",35,35,33.7,28.6,98.7,95.9,0.523,0.492,29,32.7,4.6,13.6,8.2,23.40%,2.90%,1.10%,20.80%
"Kilpatrick, Sean CIN",35,1,20.6,25,113.8,95.9,0.564,0.525,34.5,46.7,6.9,11.9,8.6,16.20%,2.40%,0.30%,12.50%
"Speech, De'Angelo CCSU",27,10,22.1,14.1,74,95.9,0.411,0.32,65.1,3.5,4.5,12,7.5,14.80%,3.00%,0.20%,34.00%
"Robinson, Geddes UVU",30,30,28.2,17.3,107,95.9,0.585,0.544,70.2,0,15.1,21.7,17.4,7.80%,0.90%,1.30%,23.60%
"Etherly, Erik LOYMD",30,29,29.1,20,109.4,95.9,0.552,0.504,52.1,0.8,10.6,20.6,14,7.50%,2.90%,4.00%,14.60%
"Stitt, Demontez CLEM",32,30,34.2,23.5,110.6,95.9,0.551,0.496,44.7,36.2,4.1,10.9,6.9,21.70%,2.50%,1.40%,13.90%
"Jenkins, B.J. MURRST",32,32,29,19.8,118.4,95.9,0.623,0.552,39.6,61.3,2.5,12.9,7,24.90%,3.30%,0.20%,17.80%
"Jamar, Kareem MONT",27,18,26.3,18.1,105.7,96,0.531,0.522,31.7,43.9,6.7,14.5,10.1,11.40%,1.60%,1.50%,13.50%
"Cooper, Chris ODU",34,24,20.9,16.4,99.7,96,0.473,0.448,39.6,0.6,13.8,17.4,14.3,5.70%,0.90%,4.50%,17.40%
"Jackson, Desmond AAMU",28,3,19.2,17.4,82.8,96,0.429,0.417,16.6,55.6,3.1,9.6,5.6,12.30%,2.00%,0.50%,16.90%
"Terry, Josh APSU",33,27,30.5,20.5,101.9,96,0.527,0.483,37,2.7,6.1,10.1,7.4,11.60%,3.50%,0.30%,16.40%
"Emanuel, Rod MIDTN",29,10,18.6,14.9,88.9,96,0.442,0.405,20.7,32.8,1.3,16.3,7.8,17.20%,2.80%,0.90%,19.70%
"Tyus, Alex FLA",36,36,25.1,20.9,106.4,96,0.532,0.504,34.6,2.3,9.8,19.1,13.3,6.80%,1.10%,3.50%,14.00%
"Kennedy, D.J. SJU",32,31,28.7,19.5,112.2,96,0.579,0.5,59.2,24.1,5.8,18.4,11,14.30%,3.70%,2.10%,16.10%
