ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Rodriguez, Andres AMER",30,28,27.5,13.4,105.2,94.8,0.533,0.509,50,33.6,3.1,9.6,5.9,34.50%,3.60%,0.00%,30.10%
"Childress, Josh STAN",33,33,34.2,22.2,108.5,94.8,0.526,0.489,29,36.6,7.3,18.6,12,12.60%,2.10%,4.10%,12.80%
"Kaman, Chris CMICH",31,31,34,29.9,115.1,94.9,0.677,0.622,70.4,0,14.2,28.3,19.9,8.30%,1.00%,8.60%,21.10%
"Grafs, Raitis VALPO",31,31,30.6,26,115,94.9,0.618,0.577,48,14.3,7.3,15.4,10.4,15.20%,2.30%,7.10%,14.10%
"Garcia, Francisco LOU",32,15,21.8,22.6,120.8,94.9,0.634,0.599,21.3,51.9,5.7,8.9,6.8,18.60%,2.30%,6.00%,15.10%
"Powell Jr., Roger ILL",30,19,18.6,20.8,120,94.9,0.649,0.648,32.4,27.8,9.1,11.9,9.7,4.40%,1.00%,2.50%,10.70%
"Bell, Rashad BU",31,26,25.4,23,117.9,94.9,0.622,0.539,67.1,16,7.3,16.5,11.1,4.70%,1.40%,4.30%,13.10%
"Davis, Justin STAN",28,22,23.6,22.6,111.4,94.9,0.578,0.552,65.5,0,16.5,20.3,16.9,12.00%,1.90%,2.30%,17.80%
"Freeman, DaShawn SACST",29,11,21.7,22.6,78.5,94.9,0.483,0.408,40.8,28.7,2.8,9.6,5.6,35.00%,6.40%,0.20%,35.50%
"Felix, Noel FRESNST",28,23,22.9,21.9,95.8,94.9,0.541,0.51,30.4,2.6,10.1,14.4,11.4,8.10%,1.90%,7.00%,22.30%
"Barron, Earl MEM",26,15,21.3,20.2,108.2,94.9,0.497,0.395,54.8,6,11.4,15.6,12.6,7.40%,0.80%,4.90%,12.30%
"Emmett, Andre TEXTCH",34,33,37,29.9,109.1,94.9,0.546,0.508,32.1,6.4,7,13.8,9.5,11.00%,3.00%,1.40%,9.50%
"Bosh, Chris GT",31,31,31,22.2,119.5,95,0.643,0.596,57.6,15.6,10.8,20.8,14.7,7.90%,1.80%,6.70%,16.00%
"Ozier, Stevin SFA",29,26,21.7,19.1,103.7,95,0.581,0.55,45.6,8.7,9.1,15.5,11.4,7.00%,1.80%,6.40%,21.20%
"Monserez, Nick LEHIGH",28,12,18.7,12.5,96.8,95,0.499,0.462,58.2,22.8,6.5,14.2,9.6,7.90%,3.40%,1.10%,19.50%
"McDade, Ryan NAU",28,28,29.8,31.6,104.3,95,0.519,0.505,40.9,3.2,12.5,20.4,15.4,7.20%,2.00%,3.20%,9.30%
"Dupree, Ronald LSU",32,32,33.2,24.2,114.6,95,0.578,0.547,36.4,9.8,9,18.2,12.8,15.20%,1.20%,0.80%,12.80%
"Roberts, Lawrence BAYLOR",26,26,32.2,27.5,103.6,95,0.504,0.438,55.1,13.3,13.3,22.8,16.5,11.10%,3.20%,3.30%,13.40%
