ADVANCED,GP,GS,MPG,USG%,OFF RTG,DEF RTG,TS%,EFG%,FT RATE,3FG TEND,OFF REB%,DEF REB%,REB%,AST%,STL%,BLK%,TO%
"Brandenberg, Rob VCU",35,35,26.6,17.9,112.1,96.1,0.528,0.497,18.7,53.4,2.5,6.5,4,11.10%,2.70%,1.30%,8.60%
"Perrantes, London UVA",37,33,29.9,11.4,117.2,96.1,0.561,0.503,31.4,54.7,0.9,7.9,4.1,24.30%,2.00%,0.40%,18.10%
"Aird, Ben UVU",32,32,29.6,23.6,107.4,96.1,0.529,0.472,45.2,10.4,7.6,25.7,15.7,12.70%,1.70%,4.40%,11.20%
"Njoku, Ugochukwu DET",31,27,21.3,12.1,100.1,96.2,0.499,0.514,50.5,1,12.1,19.2,14.3,4.10%,3.10%,8.30%,19.50%
"Rice, Rayvonte ILL",35,35,32.7,27.4,108.5,96.2,0.531,0.481,38.3,34.9,4.5,17.9,10.1,11.60%,3.30%,1.20%,9.50%
"Johnson, Melvin VCU",33,7,22.4,24,102.8,96.2,0.529,0.511,13.4,54.8,2,9,4.9,11.20%,2.30%,0.30%,12.70%
"Smith, Jon OHIO",34,33,28,12.1,124.8,96.2,0.659,0.646,33.5,0,9.8,15,11.4,7.50%,2.40%,6.10%,16.20%
"Enanga, Michel COCAR",34,19,21.4,15.4,96.8,96.3,0.497,0.465,50.7,34,9.9,16.8,12.2,8.60%,2.40%,2.70%,22.10%
"Gardner, Darius AMER",33,33,37,19.5,107.4,96.3,0.603,0.564,38.1,26.4,5,8.6,6.4,24.90%,3.70%,0.80%,23.50%
"Montgomery, Joshua SAVST",31,15,24.6,20.6,102.6,96.4,0.531,0.476,45.3,33.5,8,15.9,10.6,6.00%,2.50%,1.00%,14.50%
"Davis, Trey RICH",33,22,29.3,11.8,100,96.4,0.469,0.444,50.3,12.6,6,20.8,12.5,11.90%,1.70%,1.10%,16.30%
"Zanna, Talib PITT",35,35,30.3,21.2,122,96.5,0.628,0.586,73.6,0.7,13.7,21.1,15.9,3.90%,1.30%,3.20%,13.00%
"Grady, Anton CLEVST",31,31,24.6,26,104.3,96.5,0.512,0.478,37.3,3,11.8,21.9,15.6,15.30%,1.90%,4.70%,14.60%
"Pinkston, JayVaughn NOVA",34,34,27.1,25.4,118.8,96.5,0.604,0.534,66.1,10.1,9.6,16.3,11.8,11.70%,2.00%,2.30%,12.80%
"Hammons, A.J. PUR",31,25,25,23.7,100.7,96.5,0.573,0.511,62.9,2.2,10.2,22.6,14.8,4.10%,1.00%,13.30%,21.10%
"Goodwin, Shaq MEM",34,34,28.9,19.8,109.7,96.5,0.604,0.586,61.2,0.4,10.1,14.9,11.4,11.20%,2.60%,5.90%,19.00%
"Adams, Jordan UCLA",36,36,30.1,26.5,123.5,96.6,0.611,0.545,44.1,34,7.5,13.1,9.6,14.70%,5.10%,0.60%,9.50%
"Maymon, Jeronne TENN",37,36,28.3,18.7,115.7,96.7,0.587,0.533,63.3,0.4,13.9,19.8,15.5,7.50%,1.50%,1.50%,17.30%
"Davis II, Will UCI",32,32,25.6,22,113,96.7,0.591,0.567,33,0,11.3,16.1,12.6,6.30%,1.20%,3.80%,12.80%
"Hall, Terel SAVST",32,13,22.2,17,82.6,96.7,0.447,0.416,69.6,12,2.5,10.8,5.9,27.60%,3.60%,0.90%,28.50%
"Loveridge, Jordan UTAH",33,33,34.4,24.2,107.7,96.7,0.538,0.477,36.9,37.1,5.4,18.2,11.4,13.40%,1.30%,1.40%,12.60%
"Blossomgame, Jaron CLEM",33,30,23.4,14.9,97.6,96.7,0.456,0.427,29.9,31.8,8.4,16.5,11.6,3.60%,0.80%,1.80%,12.30%
"Johnson, Jaron LATECH",37,18,21.5,18.2,124,96.7,0.618,0.577,47.8,43.4,8.3,9.2,7.9,6.20%,1.60%,1.50%,10.20%
"Boardingham, Daveon SMISS",36,27,22.4,23,116.1,96.7,0.624,0.578,77.1,0,12.5,13.8,12,6.70%,1.50%,6.40%,16.50%
"Space, Antwan TXA&M",34,22,23.3,18.9,90.6,96.7,0.471,0.441,41.2,26.3,6.5,16.7,10.7,7.70%,1.30%,2.60%,16.10%
"Skinner, Lee WOFF",33,33,31.8,21.3,107.2,96.7,0.533,0.484,48.6,5.3,10.9,22.7,15.3,13.30%,1.80%,0.70%,16.20%
"Kromah, Lasan UCONN",40,17,22.4,17.1,96.9,96.8,0.52,0.486,29.5,30,3.1,10.2,6.2,10.20%,3.10%,1.70%,17.90%
"Allen, Terry RICH",33,16,24.2,24.3,104.3,96.9,0.562,0.529,37.7,14.4,7.9,18.9,12.4,9.40%,1.70%,2.40%,15.50%
"Mitchell, Charles MD",32,10,18.8,21.2,97.2,96.9,0.496,0.517,38.9,0,15.4,22.7,17.2,3.30%,1.30%,2.90%,16.30%
"Tokoto, J.P. UNC",34,33,28.7,18.2,103.9,96.9,0.513,0.504,37.1,13.6,7.2,14.7,10.1,18.80%,3.30%,2.00%,17.20%
"Putney, Raphiael UMASS",33,32,24.2,19.7,101.2,96.9,0.543,0.514,21.1,39.4,5.1,18.7,11,11.20%,1.60%,4.50%,17.50%
"Harrison, Shaquille TULSA",34,34,30.2,18.9,100.4,96.9,0.536,0.464,68.7,12.9,2.7,11.5,6.5,21.10%,3.50%,0.90%,20.50%
"Rowley, Sam ALBANY",34,33,29.2,24.5,98.3,96.9,0.554,0.514,39,0.3,9.9,18.7,13,15.20%,2.50%,2.40%,22.40%
"Reed, Jesse AMER",31,31,35.3,21.2,111.6,96.9,0.633,0.604,29.9,44,2.1,13.8,7.8,11.10%,2.20%,1.70%,14.50%
"Spieth, Steven BROWN",29,29,32.2,12.6,116.1,97,0.648,0.553,65.5,26.8,4.3,13.5,8.2,13.20%,2.20%,0.90%,22.10%
"Warney, Jameel STNBRK",34,31,29.7,22.4,127.2,97,0.628,0.616,42.9,0,11.6,20.5,14.7,15.40%,1.50%,5.30%,9.90%
"Nephawe, Tshilidzi NMSU",36,36,27.9,21.3,109.6,97,0.584,0.54,82.1,0,11.8,19.9,14.9,4.30%,0.90%,4.50%,17.50%
"Ndour, Maurice OHIO",36,31,30.1,25.2,105.4,97,0.585,0.537,44.7,15.2,6.6,19.8,12.4,11.40%,1.20%,5.50%,17.30%
"Mason, Z. UTCHAT",31,31,30.3,28.7,112.3,97.1,0.58,0.539,40.7,28.5,10.4,25.3,16.2,6.20%,1.70%,9.20%,13.30%
"Martin, Hassan URI",32,19,25.8,13.2,108.1,97.1,0.551,0.539,46.4,7.2,7.7,17.4,11.5,3.50%,0.90%,9.80%,13.20%
"Eliason, Elliott MINN",37,35,21.9,14.1,108.1,97.1,0.531,0.507,47.9,0,11.9,24.6,16.7,8.10%,1.60%,10.40%,17.90%
"Hammonds II, Kerry MIDTN",32,30,31.7,19.9,115.5,97.1,0.583,0.519,43.7,60.9,1.4,11.6,5.9,16.70%,1.60%,2.30%,13.30%
"Dower, Sam GONZ",34,31,27,25,122.1,97.1,0.636,0.58,42.3,5.9,8.9,21.1,14.2,8.50%,1.00%,2.70%,12.10%
"Payne, Adreian MSU",31,28,28.1,28.7,114.6,97.1,0.614,0.565,39,29.4,6.8,22.9,14,10.20%,1.10%,3.80%,13.20%
"Mockevicius, Egidijus EVNSVL",32,32,25.2,19.2,124.5,97.2,0.673,0.627,66.8,0,10.9,28.3,18.4,2.60%,1.90%,9.00%,12.90%
"Lang, Cedrick UTEP",33,10,23.1,16.3,107.9,97.2,0.551,0.51,78.6,0,10.8,15.4,12.2,7.00%,1.00%,1.10%,16.30%
"Fair, C.J. SYR",34,34,37.8,27.9,98.5,97.2,0.493,0.453,28.1,17.2,5.4,15.5,9.3,7.80%,2.30%,2.90%,13.00%
"Desrosiers, Carson PROV",34,0,19.9,11.4,105,97.2,0.507,0.456,45.1,3.9,8.3,20.6,13.3,5.70%,1.40%,12.20%,17.00%
"Ochereobia, Michael WIU",30,25,25.2,20.6,105.1,97.2,0.602,0.587,45.7,0,9.6,18.6,13.1,7.50%,1.10%,7.30%,18.80%
"Kaminsky, Frank WIS",38,38,27.2,25.5,126.3,97.3,0.618,0.578,35.6,26.4,10,18.4,13.3,11.40%,1.60%,6.10%,8.30%
"Ross, Richard ODU",36,34,32.1,17.8,105,97.3,0.532,0.525,41.9,0.4,9.1,16.5,11.7,6.30%,1.50%,8.10%,13.80%
"Randle, Julius UK",40,40,30.8,25.3,114.2,97.3,0.577,0.504,73.7,4.6,13.4,24.7,17.6,10.00%,1.00%,2.60%,16.30%
"Wright, Cameron PITT",36,36,30.9,20.8,104.2,97.3,0.504,0.471,28.2,12.9,3,9.9,5.9,17.50%,3.90%,0.60%,12.20%
"Garino, Patricio GWU",26,14,28.7,21,113.1,97.3,0.608,0.59,60,17.1,7.1,10,8,14.20%,3.30%,3.20%,16.40%
"Armstead, Aaric NIU",30,21,25.5,20.2,91,97.3,0.473,0.427,37,28.9,6.6,12,8.4,4.40%,2.50%,2.00%,17.20%
"Walkup, Thomas SFA",35,35,28.4,21.7,125.3,97.3,0.629,0.591,42.5,12.7,9.8,14.5,11.1,15.80%,2.40%,1.10%,13.10%
"Patterson, Lamar PITT",36,36,32.6,29,113.2,97.3,0.576,0.528,38.2,45,3.8,14.4,8.4,29.90%,2.80%,1.20%,14.80%
"Murphy, Kamari OKST",33,21,25.9,13,107.6,97.3,0.553,0.536,41.2,0,8.6,18.3,12.8,4.90%,1.20%,5.10%,17.40%
"Long, Shawn UL-Laf",34,32,29.4,29,116.2,97.4,0.588,0.558,38.9,17,13.3,26.5,18.2,4.20%,1.30%,9.20%,12.00%
"Sanders, Jermaine CIN",34,0,21.3,13.9,122,97.4,0.552,0.528,23.8,58.1,6.7,10.4,7.7,9.40%,1.40%,1.40%,8.30%
"Harris, Jon CLEVST",32,0,26.8,18,125,97.5,0.652,0.619,28.3,45.3,6.3,19.9,12.2,10.60%,2.30%,3.50%,12.90%
"Kanacevic, Halil STJOES",34,34,32.1,20,108.6,97.5,0.585,0.57,48.1,19.4,7.6,23.4,14.7,27.90%,1.30%,5.00%,23.70%
"Thompson, Bernard FGCU",33,33,30.7,26,108.1,97.5,0.555,0.501,35.6,43.3,3.8,11,7.1,11.60%,2.80%,0.80%,12.30%
"Kaspar, Steven BUCK",30,26,24.4,21.1,93.1,97.5,0.467,0.42,55,10.7,2.5,17.8,9.5,39.00%,2.80%,1.50%,25.30%
"Lalanne, Cady UMASS",33,33,29,18.9,111.1,97.5,0.592,0.557,46.6,3.1,12.1,17.4,13.5,1.20%,1.00%,6.80%,15.70%
"Carissimo, Sandro UVM",33,33,32,21.8,112.1,97.5,0.547,0.497,31.6,38,2.3,10.4,6,14.20%,2.20%,1.80%,10.20%
"Baker, Travon NIU",32,31,27.9,21,91.6,97.5,0.459,0.385,44.7,52,1.8,8,4.4,21.50%,3.40%,0.90%,18.40%
"Dranginis, Kyle GONZ",36,8,23.8,14.5,113.1,97.5,0.578,0.567,23.4,42.1,6.7,11.8,8.7,18.50%,3.00%,2.20%,20.60%
"Bolomboy, Joel WEBER",30,28,30.1,16.7,117.6,97.6,0.575,0.491,75.9,0.6,16.3,27.9,21.3,3.80%,1.10%,2.60%,16.30%
"Harrison, Damarcus CLEM",36,22,21.8,21.5,108.6,97.6,0.524,0.466,31.2,44,3.3,11.2,6.8,13.70%,1.90%,1.00%,10.70%
"Ennis, Tyler SYR",34,34,35.7,21.8,114.6,97.6,0.517,0.453,41.4,23.6,2.6,9,5.2,32.30%,3.90%,0.70%,12.00%
"Trent, Clarence SEA",30,30,21.7,19.8,99.7,97.7,0.509,0.477,34.4,40.1,6.6,17,10.6,9.50%,3.50%,3.70%,16.60%
"Woods, Kameron BUTLER",30,30,33.4,15.6,95.5,97.7,0.512,0.448,62.8,0,7,26,14.9,11.80%,1.60%,3.20%,24.20%
"Grant, Jerami SYR",32,20,31.4,20.9,118.3,97.7,0.557,0.496,66.4,1.9,9.1,17.2,11.8,9.40%,1.70%,2.50%,9.70%
"Williams, Troy IND",32,32,21.5,19,101.4,97.7,0.566,0.526,44.5,16.8,8.1,14.9,10.7,8.80%,2.20%,2.00%,21.60%
"Love, Carrington UWGB",31,14,26.8,16.7,106.5,97.7,0.535,0.485,42.3,55.7,1.9,9.1,5.2,16.60%,2.70%,0.60%,15.10%
"Siakam, James VANDY",31,28,24.1,15.4,119.2,97.7,0.64,0.589,78.3,3.1,11.6,13.3,11.5,10.70%,2.40%,5.80%,18.70%
"Sears, Justin YALE",32,30,30.6,28.4,114.4,97.7,0.585,0.523,68.9,3.4,10.9,16.5,12.3,13.20%,2.50%,7.60%,13.20%
"Green, Javonte RADFRD",35,34,25.6,30.6,120.9,97.8,0.608,0.563,59.2,9,10.5,26.8,17,9.10%,4.50%,2.30%,10.30%
"Eason, Jeremiah SMISS",36,14,19.7,17.5,100.4,97.8,0.523,0.493,70.5,0,12.8,12.6,11.5,6.50%,2.20%,0.80%,20.40%
"McAdoo, James Michael UNC",34,34,30.1,25.3,106.9,97.8,0.493,0.458,68,1.9,9.5,14.8,11.3,11.00%,2.50%,3.20%,8.90%
"Ortiz, Kenneth WAGNER",31,31,32.2,25.2,101.3,97.9,0.512,0.426,59.8,11.7,3.8,10.9,6.6,27.00%,3.30%,0.60%,17.80%
"Boatright, Ryan UCONN",39,38,32.4,22.2,106.6,97.9,0.528,0.45,46.6,31.5,2.1,9.8,5.6,21.20%,3.00%,0.50%,14.50%
"Hilliard, Darrun NOVA",34,34,29.1,23.9,115.1,97.9,0.63,0.594,44,52.3,3.6,10.6,6.5,19.30%,2.70%,1.90%,16.50%
"Peete, Tim TULSA",34,33,22.3,13.7,103.4,97.9,0.551,0.507,39.6,38.1,3.6,13,7.5,14.50%,2.80%,0.70%,20.10%
"Williams, Shawn SMU",37,36,18.4,15.1,114.5,97.9,0.535,0.532,28.7,8.9,10.4,10.4,9.7,6.90%,1.80%,1.80%,9.20%
"Clarke, Jehvon BGSU",32,32,36.4,25.4,84,97.9,0.435,0.405,20.7,32.9,3,7.9,5,28.70%,3.20%,0.20%,20.30%
"Murphy, Tymell FIU",31,30,34.4,24,113.1,98,0.63,0.605,48.2,13.6,7.4,16.9,11.2,15.70%,3.40%,4.60%,18.20%
"White, Aaron IOWA",33,33,28.1,19.7,125.7,98,0.671,0.6,65.7,12.7,6.8,19,12,12.20%,2.00%,2.30%,15.70%
"Watson Jr., Mo BU",35,33,31.2,25.7,109.7,98,0.549,0.531,24.6,21.7,2.2,11.7,6.3,49.80%,4.20%,0.00%,19.30%
"Maxey, Jodd USCU",34,34,25.6,17.6,114.3,98,0.569,0.549,37.6,0.9,9.8,17.3,12.5,9.10%,2.60%,5.30%,12.60%
"Mason, Marlin CLEVST",33,33,20.2,15.7,113.2,98,0.648,0.609,36.4,24,8.7,16.4,11.6,10.40%,2.10%,6.00%,23.10%
"Russell, Nick SMU",37,36,32.5,19.1,99.6,98,0.532,0.462,41.4,32.5,1,10.8,5.8,18.50%,1.90%,0.90%,20.70%
"McKissic, Shaquielle ASU",32,26,28.7,15.7,121.3,98,0.577,0.531,61.2,34.2,4.9,15.4,9.7,17.40%,2.60%,0.10%,10.10%
"Walker, Ahmad STNBRK",34,31,24.2,19.5,95.3,98.1,0.481,0.429,58.2,11.2,7.2,18.6,11.9,16.20%,2.30%,0.80%,20.40%
"Rostampour, Mike NEBOM",32,31,20.7,19,127.1,98.1,0.632,0.58,87.5,13.7,15.5,26,19.1,3.90%,2.20%,1.30%,11.80%
"Sykes, Keifer UWGB",30,30,34.3,29,120.4,98.1,0.587,0.505,55.8,23.3,2.6,11.6,6.7,31.00%,2.20%,0.00%,11.00%
"Ridley, Cameron TEXAS",35,35,25.6,20.8,115.2,98.1,0.588,0.545,80.5,0,13.5,20.4,15.6,3.20%,1.20%,9.10%,14.40%
"Posthumus, Chad MOREHD",34,10,25.5,19.9,107.5,98.1,0.549,0.507,71.6,0,19.1,31.6,23.1,1.60%,1.10%,3.50%,18.20%
"Watson, Neil SMISS",36,35,31.3,18.2,118.2,98.1,0.586,0.507,39,64.5,1.2,8.6,4.5,25.40%,3.10%,0.00%,16.90%
"Yoho, J.T. WRIGHT",33,12,20.5,22.8,98.9,98.1,0.56,0.544,18.1,55.8,3.4,15.9,9.2,15.90%,0.90%,0.20%,17.10%
"Brase, Hans PRIN",30,30,27,24.5,108.5,98.2,0.56,0.508,42.1,41.3,8,18.1,12.1,18.30%,1.70%,2.30%,15.70%
"Stainbrook, Matt XAVIER",33,31,24.5,23.3,112.8,98.2,0.586,0.557,33.3,1.1,12,24,16.6,19.40%,1.80%,4.40%,16.90%
"McAlister, Eric STNBRK",33,33,25.4,14.1,123.8,98.2,0.623,0.585,37.4,3.5,9.2,16.4,11.8,6.10%,1.50%,5.80%,12.70%
"Buckles, Rakeem FIU",31,30,30.1,25.5,104,98.2,0.54,0.49,41,25.4,10.5,21.7,14.8,5.60%,2.10%,4.70%,15.30%
"Gulley, Jarmar MOST",33,33,26.7,30.2,108.8,98.2,0.546,0.496,39.8,23.3,9.2,19.9,13.4,15.60%,3.70%,1.50%,11.40%
"Bolin, Aksel NIU",31,26,25.8,15.6,98.1,98.3,0.535,0.481,48.4,43.9,5.2,14.9,9,9.90%,1.60%,0.80%,21.30%
"Obi, Sean RICE",30,29,26.4,24.3,103.9,98.3,0.595,0.591,48.1,0,10.9,30.2,18.8,8.80%,1.20%,3.20%,17.00%
"Hall, Willis COLCH",32,32,33.3,21,108.5,98.3,0.571,0.538,23.3,37.1,9.8,21.9,14.3,6.50%,1.00%,1.10%,16.30%
"Valentine, Denzel MSU",38,33,29.4,17,106.7,98.3,0.516,0.489,24.5,43,5.2,18.2,11.1,22.60%,2.00%,1.30%,19.00%
"Miller, Malcolm HC",34,34,30.5,19.9,111.4,98.3,0.584,0.536,38.2,33.8,3.9,19.7,10.6,16.00%,1.80%,6.70%,15.30%
"Mullings, Daniel NMSU",35,35,33.5,27.3,111.6,98.3,0.552,0.487,53.6,15.1,5.4,11.1,7.8,22.20%,3.40%,1.20%,14.50%
"Southwell, Shane K-STATE",31,23,27,22.5,101.3,98.4,0.487,0.452,27,44.1,4.6,13.5,8.3,21.40%,1.90%,4.30%,13.50%
"Smith, Rashad TULSA",28,24,24.9,24.4,110.5,98.4,0.566,0.547,60,2.1,8.5,13.4,9.9,10.40%,1.70%,3.90%,11.30%
"Moore, Nic SMU",37,37,32.2,21.7,118.6,98.4,0.624,0.569,39.9,48.1,1.1,6.9,3.9,30.50%,2.80%,0.20%,17.70%
"McDonald, Joe GWU",32,32,29.6,17.1,106.8,98.4,0.528,0.452,63.8,32.7,6,11.3,8.1,25.00%,3.10%,0.30%,21.80%
"Zack, Steve LSALLE",31,29,30.3,17.4,102.9,98.4,0.532,0.476,49.5,0.5,10.6,25.8,16.5,6.60%,0.80%,6.10%,18.20%
"Robinson, James PITT",36,36,31,14.1,120.9,98.5,0.541,0.459,51.7,33.8,1.9,10.2,5.6,24.70%,3.10%,1.20%,12.40%
"Cannon, Jalen STFRNY",32,32,30,24.2,119.8,98.5,0.569,0.509,56.4,14.3,11.1,20.1,14,9.40%,1.30%,1.80%,8.10%
"Giffey, Niels UCONN",40,16,24.7,15.1,128.9,98.5,0.694,0.676,31,56.3,5.9,11.6,8.1,6.70%,1.80%,2.10%,12.90%
"Mickey, Jordan LSU",34,34,32.8,19.8,105.8,98.6,0.572,0.533,40.8,1.6,7.5,18,11.7,6.30%,1.10%,9.20%,17.10%
"Alihodzic, Fahro UAB",31,31,24.7,20.2,97.7,98.6,0.48,0.456,28.2,0,8.9,16.5,11.4,4.30%,1.40%,3.80%,13.70%
"Jones, Jamal TXA&M",34,25,27.8,29.1,98.4,98.6,0.506,0.467,25.8,55.6,4.2,12.6,7.7,11.30%,1.70%,1.50%,10.60%
"Hagerbaumer, Matt NEBOM",32,1,20.1,7.3,130.8,98.6,0.716,0.718,36.6,0,5.8,23.8,13.6,4.10%,1.60%,4.70%,16.30%
"Taylor, Ryan MAR",31,29,25.7,25.1,108.7,98.7,0.563,0.509,52.8,23.1,8.1,22.4,13.7,8.20%,1.60%,2.50%,13.90%
"Chambers, Siyani HARV",32,32,34.3,19.7,106.1,98.7,0.535,0.473,48,48.4,1.7,6.8,3.9,26.00%,2.30%,0.10%,18.10%
"Ruffin, Dartaye DREXEL",28,26,29.6,9.5,116.7,98.7,0.588,0.581,28.6,0,9.5,20.5,13.7,4.10%,1.80%,2.70%,16.90%
"Harris, Gary MSU",35,34,32.3,26.7,114.6,98.8,0.566,0.518,31.2,50.5,4,10.2,6.7,16.80%,3.40%,1.60%,10.40%
"Weisz, Spencer PRIN",30,20,28.2,17.7,110.4,98.8,0.577,0.554,37.4,49.7,4.1,17.2,9.9,16.90%,1.90%,1.50%,15.60%
"Henry, Pierria CHA",30,28,33.8,22.3,101.9,98.8,0.514,0.46,42.6,32.3,4.5,12,7.7,34.00%,3.70%,2.30%,21.60%
"Jones, Jamail FGCU",35,32,29.4,19.2,90.8,98.8,0.474,0.44,34.8,31.9,5.2,16.1,10.2,7.20%,1.30%,0.30%,17.20%
"Gollon, Jakob MERCER",36,36,25.7,18.6,109.1,98.8,0.557,0.495,43,25.3,6.5,13.7,9.4,17.80%,2.40%,0.90%,19.80%
"Diggs, Quincy AKRON",34,20,29.5,26,100.4,98.8,0.534,0.497,40.2,43.9,3.3,15.8,8.6,20.10%,3.70%,0.50%,18.60%
"Ndoye, Youssou SBU",33,33,26.2,20.6,103.7,98.8,0.573,0.52,67.4,0,7.8,18,11.5,2.90%,1.80%,9.60%,17.90%
"Raymond, Jaqawn MIDTN",33,8,21.1,17.2,104.6,98.8,0.551,0.523,25.1,63.4,2.2,10.2,5.7,11.80%,1.30%,0.70%,16.00%
"White, Okaro FSU",36,35,30.1,22.5,118.3,98.8,0.617,0.551,52,19.8,8.9,16.7,12,7.00%,1.50%,3.90%,14.60%
"Washington, C.J. UAB",28,27,27.2,23.1,112.3,98.8,0.54,0.528,29.8,28.1,10.7,14.7,11.4,4.70%,1.90%,2.70%,9.40%
"Ndieguene, El Hadji COCAR",32,29,24.2,12,98.4,98.9,0.479,0.43,35.9,0,10.6,20.1,14,4.60%,0.80%,1.80%,20.80%
"Lumpkin, Sanjay NU",33,32,29.2,11.4,83.1,98.9,0.46,0.423,36.8,41.9,6,12.8,8.6,9.30%,2.50%,1.30%,28.80%
"King, Bobby FAMU",32,18,19,13.6,105.7,98.9,0.555,0.556,32.5,0,12,17.1,13,4.20%,2.00%,5.40%,19.10%
"Parker, Jabari DUKE",35,35,30.7,32.6,113.8,98.9,0.565,0.511,42.9,21.2,11.4,23.1,15.9,8.70%,2.10%,4.00%,12.00%
"Scott, Josh CU",35,34,31.6,21.2,123.3,99,0.607,0.511,69.5,0.6,11,20.2,14.7,4.60%,1.50%,4.00%,11.20%
"Fant, George WKU",31,31,29.5,23.6,110.1,99,0.553,0.53,74,0,10.8,15.4,12,7.30%,1.80%,3.20%,12.20%
"Batten, Dimitri ODU",36,35,27.3,26.5,91.1,99,0.476,0.439,35.5,41.6,3.3,14.8,8.2,9.70%,2.60%,1.10%,15.20%
"Olah, Alex NU",33,32,29.5,18.5,103.1,99,0.571,0.532,44.1,15,5.9,14.2,9.2,6.90%,0.90%,6.40%,16.00%
"Hart, Josh NOVA",34,0,21.4,16.6,129.5,99,0.613,0.575,55.2,47.7,10.2,13.7,10.8,8.10%,1.60%,1.40%,8.10%
"Barrett, Will PRIN",30,30,25.4,21.2,113,99,0.598,0.564,30.3,72.4,4.4,11.3,7.3,9.40%,2.10%,3.60%,11.30%
"Alvarado, Michael MANH",32,32,25.1,25.9,106.5,99,0.545,0.475,77.8,17.2,2.2,10,5.5,33.80%,3.10%,0.50%,17.80%
"Gipson, Thomas K-STATE",31,28,26.5,23.3,106.2,99.1,0.603,0.562,48.2,0,9.7,18.5,13,5.10%,0.80%,2.00%,18.20%
"Delaney, Deshawn UNM",34,23,20,13.6,119.7,99.1,0.592,0.597,29.1,35.8,6.6,15.7,10.6,15.90%,2.10%,1.40%,13.20%
"Thomas, Anthony COLCH",32,22,24.8,18.9,95,99.1,0.496,0.482,32.8,8.6,7.9,13.6,9.7,8.50%,1.90%,2.50%,18.10%
"Bairstow, Cameron UNM",34,34,32.9,29.7,121.5,99.1,0.623,0.558,70,0.7,8.5,16.6,11.8,11.80%,1.10%,4.90%,10.90%
"Arceneaux, Reggie WRIGHT",35,18,23.7,17.5,103.3,99.1,0.593,0.555,19.3,52.6,1.5,7.6,4.3,19.60%,2.00%,0.00%,20.90%
"Bray, T.J. PRIN",26,24,35.4,23.6,132.9,99.2,0.679,0.629,49.5,44.5,1.8,15,7.8,35.10%,2.30%,0.60%,11.80%
"Jackson, Desmar SIU",33,33,32.9,32.1,106.9,99.2,0.558,0.49,47,18,5.6,15.2,9.4,15.90%,4.70%,1.70%,15.10%
"Brown, Larry WINTHR",33,28,19.9,16.5,95.9,99.2,0.499,0.49,37.1,0,11,16.9,12.7,5.10%,2.80%,5.60%,20.50%
"Horton, Anthony UIW",27,26,26.7,21.8,104.2,99.2,0.58,0.549,34.3,24.5,5.5,12.7,8.6,9.20%,1.40%,2.40%,18.00%
"Qualls, Michael ARK",33,17,24.7,23.9,108.9,99.2,0.54,0.498,40.5,39.9,7.2,12.2,9,15.30%,2.10%,2.10%,12.60%
"Cooney, Trevor SYR",34,34,32.1,19.3,120.4,99.2,0.571,0.539,19,72.3,1.7,6.3,3.5,7.30%,3.90%,0.40%,6.70%
"Washington, Curtis GSU",33,31,22.7,15,131.5,99.2,0.665,0.656,38.8,0,10,20.6,14.5,1.30%,0.70%,12.80%,9.20%
"Edwin, Fuquan SHU",29,26,30.1,27.7,101.9,99.2,0.533,0.501,20.2,37.3,3.8,10.5,6.6,13.50%,5.40%,0.80%,11.90%
"McGonagill, Sean BROWN",29,29,37.4,23.3,113.3,99.2,0.554,0.514,27.8,57.6,1.7,10.2,5.5,21.00%,2.00%,0.10%,9.90%
"Ray, Rashad TULSA",34,0,21.1,17.1,111.6,99.3,0.577,0.513,56.9,21.9,1.3,10.1,5.2,23.70%,2.80%,0.20%,16.70%
"Pinkney, Trey SFA",35,35,24.1,10.1,95.7,99.3,0.498,0.396,105.6,34.7,1.7,9.1,4.8,23.00%,2.40%,0.10%,36.30%
"Tava, Connar WMU",33,33,29.6,22.7,106.2,99.3,0.625,0.587,73.3,4.2,7.9,14.6,10.5,22.30%,2.40%,2.00%,25.70%
"Egwu, Nnanna ILL",35,35,29.7,15.9,97.9,99.3,0.459,0.424,18.4,9.4,10,14.5,11.2,3.10%,0.70%,8.30%,12.90%
"Stockton, David GONZ",36,36,27.8,17,104.5,99.3,0.533,0.472,42.5,32.5,1.2,8.2,4.6,26.00%,3.30%,0.60%,22.50%
"Benimon, Jerrelle TOWSON",36,36,36.3,27.1,114.8,99.3,0.607,0.546,68.9,10.4,7.7,25.2,15.6,23.20%,1.20%,3.40%,18.30%
"McNealy, Chris UCI",35,35,28.5,21.7,106.6,99.3,0.534,0.497,33.7,32.7,4,12,7.6,14.90%,1.70%,0.90%,12.10%
"Strong, Maurice ALST",32,32,27.4,18.9,96.8,99.3,0.504,0.463,56,1.4,10.7,16.9,12.3,5.80%,1.60%,3.80%,18.60%
"Williams, Brian OKST",34,26,23.3,14,109.8,99.4,0.548,0.497,42.6,7.4,4.6,11.5,7.6,5.80%,2.70%,1.50%,11.90%
"Johnson, Geron MEM",34,33,27.9,20.2,96.3,99.4,0.482,0.453,32.5,33.9,6.4,12.9,8.9,21.80%,2.70%,1.50%,20.60%
"Bojanovsky, Boris FSU",36,21,20.6,14.7,115.6,99.4,0.628,0.588,64.1,0,10.3,12.4,10.4,5.20%,1.20%,9.60%,19.20%
